Chinese_Traditional,對當代文學評論家來說，{{Dirk Warhard}}小說的持續不減的人氣是個未解之謎。一個內容如此膚淺卻持續受到讀者喜愛的系列，該如何分析和理解呢？雖然許多評論家鄙夷地認為，這些小說之所以這麼熱門，是因為頭腦簡單的讀者渴望閱讀容易理解又無腦的內容，但我認為這種觀點其實忽視了{{Dirk Warhard}}之所以受到歡迎的關鍵要素。畢竟通俗小說領域中有很多其他淺薄的動作英雄，為何他受到的喜愛會如此歷久不衰呢？<lf> <lf> 若要釐清這問題，就必須了解本系列的作者。{{Jeremy Esterkoff}}以筆名{{D.B. Steele}}創作，而他並不是只會創作頭腦簡單的文學作品。他在作家生涯早期寫作的小說儘管在主題上類似{{Dirk Warhard}}系列，但在描寫動作英雄事跡時卻採取更加細緻豐富的寫作策略。舉例來說，《旗手於日出時休息》描寫兩位在內戰中立場相異的兄弟之間的鬥爭，他們竭力想達成共識，卻受到不斷變動的國家意識形態的干擾。一年後，{{Esterkoff}}出版了《最終雙眼》，這本科幻驚悚小說的主角是一位希望以人道的方式實現正義的政府特務，但隨著沒有思想的的高效率機器人參與到執法領域，主角的理念開始受到挑戰。<lf> <lf> {{Esterkoff}}多次拒絕公開談論這些早期作品。事實上，幾乎所有作品他都不願意發表意見。他逐漸被視作神祕的隱居者，只會為推出新作公開露面。由於他拒絕做出解釋，許多人開始揣測他從細緻的文學作品轉向寫作{{Dirk Warhard}}小說的原因。當然，他早期的小說並不暢銷，這點無法忽略，但只注意到銷售量可能會難以看清全局。眾所皆知，{{Esterkoff}}跟出版商之間的關係並不和睦，他的出版商當時試圖吸引更有藝術品味且更具社會意識的讀者，所以施加不小壓力要作者為媒體公開露面，或是接受各類獎項。{{Esterkoff}}一點都不想涉足文學社群，因此這番施壓令他相當憤怒。因此，我們不禁懷疑，{{Esterkoff}}轉而創作大眾文學是否其實是為了要違逆出版商的方針。<lf> <lf> 然而，不論{{Esterkoff}}的意圖為何，無庸置疑的是，他的作品在開始轉型後變得相當暢銷。他的第一部{{Dirk Warhard}}小說《在翅膀和子彈之上》成為全球熱賣的小說，並讓{{Dirk Warhard}}成為家喻戶曉的名字。三年之內，{{Esterkoff}}又出版了同系列的六本小說，包括暢銷的《子彈時間》、《子彈邊緣》，以及《槍林彈雨中的刀》。<lf> <lf> 不過，{{Dirk Warhard}}到底是誰？讀完這幾部小說可能還是很難定位這個角色。他向來被描寫成旁若無人、無動於衷的形象，不過在每本小說中，他的社會和政治向度會為了情節需求而有所移轉。最好的例子，就是爭論不休的問題：{{Dirk Warhard}}是否為政府賣命？關於這問題，每本書的答案似乎都不同。他所扮演的執法角色有時候是公正使者，有時候則是不法之徒，有時甚至在同一個故事中就扮演這兩種形象。<lf> <lf> {{Dirk Warhard}}還體現了刻板的異性戀體制中的男子氣概。隨著小說的人氣日漸高漲，批評{{Warhard}}和他的陽剛氣質的聲浪也開始出現。正如{{Laura Erhauer}}所言：「{{Dirk Warhard}}把男性的愚蠢浪漫化，對那些期待看到更加細緻豐富的男性特質的讀者來說，是難以接受的。」<lf> <lf> 包括上述論點在內的各種批評引發了{{Esterkoff}}的反駁，為了維持他置身事外的姿態，他回應評論的方式並非藉由公開聲明，而是藉由小說本身。他的下一部小說《跟子彈一樣直》毫不遮掩地讓{{Dirk Warhard}}加倍展現各種極致陽剛的傾向，這就是他回應那些評論者的方式。在這部{{Esterkoff}}目前寫過篇幅最長的小說中，{{Warhard}}跟超過一百二十名女性做愛，還殺了一大堆素食者。「我是個男人，這是不會改變的」這段文字出現二十六次。<lf> <lf> 同時，這個系列也開始發展出一個相當特定的主題：{{Dirk Warhard}}乃是其內在特徵的產物，而非社會或政治力量形塑的結果，因此其根本是改變不了的。舉例來說，在《子彈情結》中，反派{{Shumptuck}}博士為了讓{{Dirk Warhard}}乖乖聽話而改造了他的基因。不過，{{Warhard}}的基因竟然拒絕改變，反而在手術後不久就重新排列成「天然狀態」。這項主題在《滿臉子彈》跟《永恆子彈》等續作中反覆出現，「反派」會忽略個人利益，反而更在意如何改變{{Warhard}}。<lf> <lf> 在這波趨勢中，我們可以觀察到{{Dirk Warhard}}的核心訴求開始浮現：反對社會與政治改變的價值觀。在{{Warhard}}小說中，「改變」是唯一不變的壞蛋，也是唯一令他持續抱有敵意的概念。就連{{Warhard}}的「正義」觀都是有彈性的，有時後他認為必須要藉由犯罪才能實現正義，其他時候則認為唯有消滅所有犯罪才是通向正義的康莊大道。但不論如何，「改變」都是不能接受的，對他或任何人而言都一樣。<lf> <lf> 當然，在閱讀{{Esterkoff}}寫出的內容時，我們同樣會不禁想要知道他的個人信仰到底是怎麼樣的。這位作家曾經寫過嚴肅沉鬱的作品，其中有豐富的人際陰謀，而{{Dirk Warhard}}能否代表他的觀點呢？就此而言，{{Dirk Warhard}}小說可以認為是種對大眾媒體偏好的諷刺。還是說，我們應該認為{{Esterkoff}}的確相信永不改變的根本正當性？<lf> <lf> 若不是因為那件悲劇，這條主題線索很可能會延續：{{Esterkoff}}的哥哥在《子彈於夜間狩獵》出版後過世了，當時{{Esterkoff}}本來相當可觀的產量急劇減緩。喪親之慟對他造成了沉重打擊。在沉寂了數年之後，他重返文壇，推出新作《壞掉子彈的耳語》，在這部作品中，{{Dirk Warhard}}首次成為了一個激勵人心的角色。{{Warhard}}關於痛苦本質的獨白延續了十幾頁，還在公開場合哭了兩次。此書中沒有反派或核心衝突，{{Warhard}}只是四處遊蕩，並陰鬱地評價他經過的人和地方。<lf> <lf> 從某些方面來說，這部小說感覺像是回到{{Esterkoff}}的早期作品。不過，相較於早期作品的無人聞問，《壞掉子彈的耳語》反倒是劣評如潮。系列書迷痛批這種改變，並要求小說回到之前的風格。不論是對輿論的投降，抑或是渴望用更簡單的作品來讓自己分心，{{Esterkoff}}放棄了{{Dirk Warhard}}的新走向。他的下一本書《子彈不哭》回歸至經典的{{Dirk Warhard}}。在這本書中{{Dirk Warhard}}殺了超過四百個人，包括地球上每個國家的元首，自己還成為了數個國家的元首。過往作品中他已呈現出的食人傾向，在本作中隨著全新「正義食人」技巧的發明而增強。本書見證了{{Dirk Warhard}}徹底退化回最無腦、最暴力且最陽剛的版本，一出版就廣受書迷喜愛。《子彈不哭》最終成為本文寫作當下整個系列最暢銷的一部作品。<lf> <lf> 不過本系列的強勢回歸相當短命。過了幾年，出版了幾本小說後，一份爆炸性的調查報告揭露了在不確定多長的時期裡，{{Dirk Warhard}}小說系列有許多內容都是代筆捉刀的產物。當時{{Esterkoff}}的生產力已開始下滑，他的出版商決定釜底抽薪，招募了一票寫手，負責了很大一部分的書寫工作。我們並不知道{{Esterkoff}}的晚期作品中有哪些不是他親筆寫成的，甚至不知道是否全都不是出自他的手筆。然而，幾個月後，{{Esterkoff}}過世了，那些希望能得到他回覆的讀者們沮喪不已。他過世後，出版商公然請人捉刀，以續作的形式延續本系列。《世上最快速的子彈 2：更快的子彈》等續作既不叫好，也不叫座。該出版商至今仍在以{{Esterkoff}}的名義出版此類續作，獲得的反應不溫不火。<lf> <lf> 這些續作的失敗，以及真正作者的問題，令人深思：{{Esterkoff}}的英勇主角當初怎麼會如此受歡迎呢？不論{{Esterkoff}}的本意是要諷刺，還是真心相信低俗男子氣概，他的想法從未被明確證實。因此，他留下的遺產中，影響最深遠的並非{{Warhard}}這名角色，而是{{Dirk Warhard}}系列作者不一所導致的集體爭端。這個問題跟{{Warhard}}本人一樣難以改變，並且將永遠受到文學評論家們的討論。
Polish,Loading...
Turkish,Loading...
Swedish,Loading...
Thai,Loading...
Arabic,
Key,Book_Dirk4_Title
English_US,Пули навсегда: Роман о {{Дирке Вархарде}}
Description,"The title of a book called ""Bullets Forever"", starring Dirk Warhard"
French,Des balles pour toujours : une aventure de {{Dirk Warhard}}
Italian,Proiettili per sempre: un'avventura di {{Dirk Warhard}}
German,Kugeln für die Ewigkeit: Ein {{Dirk Warhard}}-Roman
Spanish_Spain,Balas para siempre: una aventura de {{Dirk Warhard}}
Spanish_LATAM,Las balas nunca mueren: una aventura de {{Dirk Warhard}}
Korean,총알이여 영원히(Bullets Forever): {{Dirk Warhard}} 시리즈
Russian,Bullets Forever: A {{Dirk Warhard}} Novel
Japanese,弾丸は永遠に：{{ダーク・ウォーハード}}小説シリーズ
Portuguese_Brazil,Balas para sempre: Uma aventura de {{Dirk Warhard}}
Chinese_Simplified,《永世枪弹：{{Dirk Warhard}}系列小说》(Bullets Forever: A {{Dirk Warhard}} Novel)
Chinese_Traditional,《永恆子彈：{{Dirk Warhard}}小說》
Polish,Bullets Forever: A Dirk Warhard Novel
Turkish,Sonsuza Kadar Mermi: Bir Dirk Warhard Romanı
Swedish,Bullets Forever: En Dirk Warhard -roman
Thai,Bullets Forever: นวนิยาย Dirk Warhard
Arabic,
Key,Book_Dirk4_Text
English_US,"Это случилось.<lf><lf>Случилось немыслимое.<lf><lf>{{Дирк Вархард}}...<lf><lf>...был МЁРТВ.<lf><lf>Как такая трагедия могла произойти? Всё началось ровно две недели назад. {{Дирк Вархард}} только что успешно завершил сверхсекретную миссию по устранению террориста №1 в мире, {{Ричарда МакЭлеватора}}. Технически каждая миссия, в которой участвовал {{Дирк Вархард}}, была «сверхсекретной», однако {{Дирк Вархард}} был также самым популярным и любимым человеком на Земле, и все его подвиги подробно описывались в ежеквартальном обозревательном журнале. Ежеквартальный обозревательный журнал, Еженедельный {{Вархард}}, также включал дополнительные материалы, такие как постеры-развороты с {{Дирком Вархардом}} в качестве фотомодели и викторины для читателей вроде «Куда бы {{Дирк Вархард}} ударил ВАС, чтобы убить мгновенно??»<lf><lf>Читатели последнего выпуска «Еженедельный {{Вархард}}» узнали бы, как {{Дирк Вархард}} победил мирового террориста №1, {{Ричарда МакЭлеватора}}, в захватывающей битве на скоростных катерах. Битва на самом деле происходила не НА катере, скорее она заключалась в том, что {{Дирк Вархард}} буквально поднял катер из воды и забил им {{Ричарда МакЭлеватора}} до смерти. {{Дирк Вархард}} никогда раньше не убивал преступника катером, и чистый восторг от этого снёс ему крышу.<lf><lf>На самом деле, спустя дни он всё ещё пребывал в состоянии головокружительной эйфории. Однако к выходным его адреналин утих, и реальность начала просачиваться в сознание: это был опыт, который ему никогда больше не удастся пережить. В конце концов, {{Ричард МакЭлеватор}} был террористом №1 в мире. Следующая лучшая вещь, которую {{Дирк Вархард}} мог бы совершить на данном этапе, — раздавить катером террориста №2 в мире, а это просто не зажигало никакого огня в его душе.<lf><lf>В течение нескольких дней он томился в жестокой депрессии, терзаемый радостями жизни, которые он никогда не сможет пережить заново. И наконец, после двух полных недель отчаяния, {{Дирк Вархард}} пришёл к гениальному озарению: если бы он умер, то смог бы отправиться в загробную жизнь, где он мог бы снова победить террориста №1 в мире {{Ричарда МакЭлеватора}} в загробной битве на скоростных катерах.<lf><lf>Так {{Дирк Вархард}} отправился на крайне рискованную, опасную для жизни миссию — умереть. Эта задача оказалась сложнее, чем ожидалось. Он потратил десятилетия, тренируя свою кожу противостоять пулям и наращивая духовную карму, чтобы сопротивляться магии кукол вуду. Он пил яд каждое утро, хлестал яд перед сном, периодически закидывался таблетками с ядом во время миссий. Доктор однажды сказал, что его тело состоит больше из яда, чем из воды, и это сделало {{Дирка Вархарда}} таким счастливым, что он выстрелил доктору прямо в почки.<lf><lf>В конце концов, он решил заставить себя умереть силой мысли. {{Дирк Вархард}} гордился тем, что никогда ни о чём не думал слишком усердно, и поэтому, возможно, это был единственный способ, к которому он был по-настоящему уязвим. Он начал с попыток произносить по буквам длинные и сложные слова, но обнаружил, что он прирождённый гений произношения. Тогда он решил изобрести совершенно новые, гораздо более сложные слова для произнесения по буквам, и обнаружил, что он мастер и в этом тоже. Наконец, он решил изобрести и произнести по буквам единственное самое длинное слово, которое только можно вообразить, и это-то его наконец и доконало. Слово было таким длинным, что ему потребовалось две недели, чтобы произнести его по буквам, после чего его мозг отказал и умер из-за чистой ненависти к буквам. Последнее, что он выкрикнул, прежде чем тьма поглотила его, было: «АД ДОЛЖЕН БЫТЬ КРУТЫМ!»<lf><lf>Когда {{Дирк Вархард}} пришёл в себя, он лежал на старом деревянном пароме, плывущем по серой реке, окружённой со всех сторон густым коричневым туманом. В воздухе висел смрад смерти. Рядом с {{Дирком Вархардом}} на пароме стоял древний на вид лодочник, хрупкая и костлявая фигура, с головы до пят покрытая изодранной чёрной тканью. Лодочник толкал паром вперёд тонким деревянным веслом и стонал, пока грёб: «Ху-у-у-ур-р-р-рх-х... ху-у-у-ур-р-р-рх-х-х-х-х...»<lf><lf>Спустя некоторое время лодочник посмотрел вниз на {{Дирка Вархарда}}. «Ху-у-у-у-у-у-у... Офигеть! Ты {{Дирк Вархард}}?!"" <lf><lf>Лодочник начал дрожать от волнения. «О боже, о боже, я ТАКОЙ большой фанат! Ты чёртова легенда в наших краях! МНОГИЕ люди, которых я перевожу, были убиты тобой».<lf><lf>И действительно, когда {{Дирк Вархард}} огляделся в подземном мире, он увидел, что тот битком набит погибшими душами, многих из которых он убил либо намеренно, либо непреднамеренно, либо и то и другое. Он узнал многих злодеев, которых убрал, негодяев, устранение которых {{Дирк Вархард}} считал своим моральным долгом, потому что они желали зла повседневному простому человеку.<lf><lf>Но он убил и множество повседневных простых людей тоже. Уборщики, врачи, комики-импровизаторы; {{Дирк Вархард}} следовал своей страсти к насилию с глазами, не затуманенными дискриминацией или классовыми различиями, и в этом смысле он был самым нравственным человеком из когда-либо живших. Он узнал души многих политических посланников и послов, которых он убил — мирных людей, которых ему специально поручили защищать. Тихий голосок в глубине его головы задался вопросом, почему ему продолжают поручать защиту мирных политических посланников, но он легко раздавил сомнения своим несокрушимым разумом. Очередная победа свободы мысли.<lf><lf>{{Дирк Вархард}} сделал несколько фотографий с лодочником и подписал его экземпляр «Еженедельный {{Вархард}}», и затем они вдвоём продолжили путь по реке. Пока они плыли, мимо проплывало всё больше узнаваемых лиц людей, которых он устранил: многие из кураторов, приставленных к нему на миссиях; любовницы всех форм и размеров; кассиры, которые случайно дали ему слишком много сдачи; инструкторы по вождению, принимавшие у него экзамены на права. {{Дирк Вархард}} много раз пытался получить водительские права на протяжении многих лет, но его вождение было настолько точным и настолько экстремальным, что каждый инструктор по вождению, когда-либо сидевший с ним в машине, спонтанно взрывался от восторга. Отсутствие у него надлежащих водительских прав продолжало оставаться точкой трения между ним и его агентством.<lf><lf>И наконец, они проплыли мимо лица, которое {{Дирк Вархард}} искал всё это время: {{Ричард МакЭлеватор}}, террорист №1 в мире. Посмотрите на него, стоит там, такой самодовольный и уверенный, думает, что он в безопасности только потому, что он мёртв. {{Дирк Вархард}} вскипел от ярости. Он выпрыгнул с парома, затем в воздухе выхватил паром из воды и обрушил его на голову {{Ричарда МакЭлеватора}}. Паром разлетелся на тысячу щепок, и {{Ричард МакЭлеватор}}, террорист №1 в мире, был полностью стёрт со всех планов бытия.<lf><lf>Лодочник, которого выбросило с парома, когда это произошло, начал улюлюкать, орать и потрясать кулаком. «Да, братан, ДА! ИМЕННО так! Вот как мы делаем дела в этом доме!»<lf><lf>А что касается {{Дирка Вархарда}}, он почувствовал тот же прилив чистого блаженства, который он ощущал во время своего предыдущего убийства катером, ту же радость, наполняющую его душу изнутри, и он знал, что приключение того стоило. Пока... фигура из чистого света не появилась из густого тумана.<lf><lf>Это существо было невозможно описать, {{Дирку Вархарду}} оно показалось фигурой из сна, который он забыл давным-давно. Существо было невозможно воспринимать напрямую; когда {{Дирк Вархард}} пытался посмотреть на него, он чувствовал лишь чувство равновесия и невозмутимости. Из центра этого существа текла сущность всех вещей, света и тьмы, начала времён и конца творения. Это существо одновременно существовало и не существовало. И когда оно говорило, оно говорило, не произнося слов.<lf><lf>«{{Дирк Вархард}}, — сказало существо света, — ты пришёл в землю погибших, и ты уничтожил душу. Ты искоренил жизнь не только с земного плана, но и из всего сущего».<lf><lf>Существо парило во всех направлениях одновременно, освещая пейзаж. «Все вещи связаны вечностью. Даже в этом месте жизнь — это просто обмен в непрерывной передаче энергии. Именно это вечное движение жизни, её прилив и отлив, порождает сознание. Твоё собственное сознание зависит от этой жизненной энергии. Уничтожить её — значит угрожать самому бытию».<lf><lf>Теперь существо света слилось в единую форму и встало перед {{Дирком Вархардом}}. «Пойдем, {{Дирк Вархард}}. Я предлагаю тебе свою дружбу и своё знание. Твоя сила столь огромна, я прошу тебя использовать её в стремлении к истинному состраданию к другим. Ибо нет силы более великой, чем та, что проистекает из места подлинной любви. Я желаю этого для тебя.<lf><lf>Пойдём вместе, и я покажу тебе сбалансированную природу вечности! Я дарую тебе понимание сострадания, которое связывает наши...»<lf><lf>Но существо света было прервано, потому что {{Дирк Вархард}} ударил его прямо в пах. Это было шоком для существа, потому что оно даже не знало, что у него есть пах. «Как... как это возможно? — сказало оно. — Я бесконечность! У меня нет частей тела! Я не...» {{Дирк Вархард}} ударил его снова, прямо по шарам. Существо света согнулось пополам от самой сильной боли, которую когда-либо испытывало.<lf><lf>«КАК?! Это невозможно!» Теперь {{Дирк Вархард}} ударил ребром ладони по горлу существа света. Оно задыхалось и судорожно хватало воздух: «Я не... Я не дышу...! Как??» {{Дирк Вархард}} вскарабкался на плечи существа, обхватил его шею рукой в захват и медленно начал скручивать. «Отправь меня обратно в мир живых! — закричал он. — Верни меня, или я буду крутить, пока ты не хрустнешь, как веточка!» Он надавил ещё сильнее.<lf><lf>«Пожалуйста, нет! — прохрипело существо света. — Пожалуйста, я... я сделаю всё что угодно! Только отпусти меня!»<lf><lf>Существо света запульсировало золотым сиянием, и {{Дирк Вархард}} почувствовал, как его тело начинает подниматься. Он отпустил и вознёсся вверх, прочь из густого коричневого тумана, обратно к земле живых. Последним, что он услышал, были тяжелые, судорожные вздохи существа света и крик костлявого лодочника: «Ты что, шутишь, братан?! ДА! ДА!!»<lf><lf>Когда {{Дирк Вархард}} вернулся в своё тело, он обнаружил, что приключение дало ему новый взгляд на жизнь. Вопреки своей общей неприязни к мышлению, он размышлял о хрупкости человеческого существования и о том, как легко отнимается жизнь. Он почувствовал тяжесть в груди, когда подумал обо всех тех погибших душах, которые никогда больше не вдохнут свежий воздух, никогда не пройдутся по траве и не проведут заветное время с теми, кого любят.<lf><lf>И так, с этим новым взглядом на смертность, {{Дирк Вархард}} решил, что будет жить вечно. В конце концов, он уже был в загробной жизни один раз, и, честно говоря, там было довольно отстойно, так что он предпочёл бы не возвращаться туда снова. Это решение принесло огромное облегчение, потому что оно решало множество проблем, и он почувствовал, как тяжесть в его груди полностью исчезла.<lf><lf>С ещё одной успешной миссией за плечами, он сел, чтобы начать описывать свой новый взгляд на жизнь и смертность для своей колонки в «Еженедельный {{Вархард}}». Он также был главным редактором «Еженедельный {{Вархард}}», так что ему предстояло не спать всю ночь, редактируя и пересматривая свою собственную писанину, не говоря уже об изобретении целой кучи новых сложных слов, но именно так ему и нравилось. <lf><lf>Он ухмыльнулся. «Чёрт возьми, как же хорошо быть живым.<lf><lf>Это был просто ещё один обычный день для {{Дирка Вархарда}}."
Description,"Another Dirk Warhard novel. This time he dies and goes to the afterlife.<lf><lf>""Warhard Weekly"" is the name of a magazine which gets published every week, hence the word ""Weekly""<lf>The ""being of light"" can be depicted in any way that makes it seems like this is either God or some sort of spiritual being, like an angel"
