,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Business4_RAW-0071-Harry,Business4_RAW-0071-Harry,"Это предложение позволит в полной мере воспользоваться существованием копии, что хорошо.",,"Cette proposition permettrait de tirer un avantage maximum de l'existence de la réplique, ce qui est positif.","Questa proposta permetterebbe di trarre pieno vantaggio dell'esistenza della replica, che non sarebbe sbagliato.","Dieser Vorschlag würde das Potenzial der Nachbildung voll ausnutzen, was gut ist.","Esta propuesta aprovecharía al máximo la existencia de la réplica, lo cual es bueno.","Esta propuesta aprovecharía al máximo la existencia de la réplica, lo cual es bueno.",이 제안은 현존하는 모형을 최대한 활용할 수 있다는 점에서 좋습니다.,,この案なら、そのビルの存在を最大限に活用できますので、まずまずです。,"Essa proposta faria uso total da existência da réplica, o que é bom.",按该建议，我们能将复制大楼充分利用起来，这非常好。,這項提議能夠徹底善用複製品，這是好事。,,,,,
Business4_RAW-0072-Harry,Business4_RAW-0072-Harry,Третье предложение: перебросить копию по воздуху в другое место.,,Troisième proposition : envoyer la réplique ailleurs par voie aérienne.,Terza proposta: trasportare in aereo la replica in un altro luogo.,Ein dritter Vorschlag: Luftverschiffung der Nachbildung an einen anderen Standort.,Una tercera propuesta: transportar la réplica por aire a otro lugar.,Una tercera propuesta: transportar la réplica a otro lugar por aire.,세 번째 제안은 항공기를 통해 모형을 다른 위치로 이동시키는 것입니다.,,3つ目の提案は、そっくりなビルを別の場所へ空輸すること。,Uma terceira proposta: levar por via aérea a réplica para outro local.,第三条提议：把复制大楼整个打包空运到别处。,第三項提議：將複製品空運至其他地點。,,,,,
Business4_RAW-0073-Harry,Business4_RAW-0073-Harry,"Есть известное место в двух кварталах отсюда, на 14-й авеню, куда копия могла бы отлично вписаться.",,"On connaît un endroit, à deux rues d'ici sur la 14e avenue, où la réplique pourrait bien s'intégrer.","C'è un posto, a due isolati di distanza sulla 14ª Avenue, dove la replica potrebbe essere perfettamente collocata.","Es gibt ein Grundstück in zwei Blocks Entfernung an der 14. Straße, wo die Nachbildung gut passen würde.","Hay una ubicación conocida, a dos calles de distancia en la Avenida 14, donde la réplica podría encajar a la perfección.","Hay una ubicación conocida, a dos cuadras de distancia en la calle 14, donde la réplica podría encajar a la perfección.",두 블록 떨어진 14번가에 모형이 딱 들어갈 만한 장소가 있는 것으로 확인됩니다.,,2ブロック先の14番通りに、このビルがぴったり収まる場所があります。,"Há um local conhecido, há dois quarteirões na 14º Avenida, onde a réplica se encaixaria perfeitamente.",目前备选地点位于两个街区外的第 14 大道，那里完全能够容纳复制大楼。,在兩個街區外的第十四大道上，有一個地點可以安置複製品。,,,,,
Business4_RAW-0074-Harry,Business4_RAW-0074-Harry,"Четвёртое предложение: возможно, сотрудников, работающих в здании-копии, можно переманить работать у нас.","""Poached"" in this sense means to hire away from another company",Quatrième proposition : on pourrait débaucher des employés qui travaillent dans la réplique pour qu'ils viennent travailler à notre place.,Quarta proposta: potremmo prendere i dipendenti che lavorano nella replica per farli lavorare nel nostro edificio.,"Ein vierter Vorschlag: Vielleicht lassen sich Mitarbeiter aus der Nachbildung abwerben, um stattdessen für uns zu arbeiten.",Una cuarta propuesta: tal vez se pueda contratar a los empleados que trabajan en el edificio de réplica para que trabajen para nosotros.,Una cuarta propuesta: tal vez se pueda contratar a los empleados que trabajan dentro de la réplica para que trabajen para nosotros.,네 번째 제안은 모형 건물의 인력을 빼 와서 우리 회사에서 일하도록 하는 것입니다.,,4つ目の提案は、そっくりのビルで働いている人々を引き抜き、我々の会社で働いてもらうこと。,Uma quarta proposta: talvez os funcionários que trabalham na réplica possam ser capturados para trabalhar para nós.,第四条提议：保留复制大楼，以后我们可以从那边挖人过来上班。,第四項提議：或許可以挖角在複製品大樓中工作員工來為我們工作。,,,,,
Business4_RAW-0075-Harry,Business4_RAW-0075-Harry,Всегда полезно рассматривать новые площадки для рекрутинга.,,Il est toujours intéressant de considérer de nouveaux locaux pour les recrues.,È sempre bene considerare nuove fonti per il reclutamento.,"Neue Orte zur Bewerbersuche zu erschließen, lohnt sich immer.",Siempre es bueno considerar nuevas vías de contratación.,Siempre es bueno considerar nuevas vías de contratación.,새로운 채용 기회를 모색하는 것은 늘 유익한 일입니다.,,新しい採用手段は、あるに越したことはありませんからね。,É sempre bom considerar novos locais para recrutamento.,拓宽招募渠道总是不会错的。,考慮新的招聘場所總是一件好事。,,,,,
Business4_RAW-0076-Harry,Business4_RAW-0076-Harry,"И наконец, само собой разумеется, что мы свободно пользуемся парковкой копии.",,"Et enfin, il va sans dire que nous utilisons gratuitement le parking de la réplique.","E infine, è ovvio che abbiamo approfittato del parcheggio gratuito della replica.",Und natürlich haben wir die Parkplätze der Nachbildung selbstredend genutzt.,"Y por último, ni que decir tiene que hemos estado utilizando libremente el aparcamiento de la réplica.","Y por último, cabe mencionar que hemos estado utilizando el estacionamiento de la réplica a nuestro antojo.",마지막으로 우리는 모형 건물의 주차장을 자유롭게 이용하고 있습니다.,,最後に、我々がそのビルの駐車場を自由に使っていることは言うまでもありません。,"E, por fim, não é preciso dizer que estamos usando livremente a réplica como estacionamento.",最后一项提议更是不用说，毕竟我们本就一直在免费使用复制大楼那边的停车位。,最後，不用說，我們已開始任意使用複製品大樓的停車場。,,,,,
Business4_RAW-0077-Harry,Business4_RAW-0077-Harry,"Ожидается, что это последнее преимущество сохранится независимо от того, какой курс действий мы предпримем.",,Ce dernier avantage devrait se perpétuer quelle que soit la décision que nous prendrons.,Si prevede che quest’ultimo vantaggio continui indipendentemente dalla linea di condotta intrapresa.,Letztgenannter Vorteil lässt sich wahrscheinlich unabhängig vom weiteren Vorgehen endlos nutzen.,Se espera que este último beneficio continúe sin importar la decisión que tomemos.,Se espera que este último beneficio continúe sin importar la decisión que tomemos.,이 마지막 이점은 우리가 어떤 조처를 하든 계속 누릴 수 있을 것으로 예상됩니다.,,どの案を実行したとしても、この最後の恩恵は享受し続けることになります。,Espera-se que esse último benefício continue independentemente da ação tomada.,不管我们决定对复制大楼采取什么措施，这一现状将维持不变。,不論我們採取何項措施，最後一項好處都不受影響。,,,,,
Business4_RAW-0078-Harry,Business4_RAW-0078-Harry,"Это краткое изложение предложений, которые были выдвинуты к настоящему моменту.",,Ceci est un résumé des propositions qui nous ont été soumises jusqu'à présent.,Questa è la sintesi delle proposte avanzate finora.,Das war eine Zusammenfassung der bisherigen Vorschläge.,Este es un resumen de las propuestas que se han presentado hasta el momento.,Este es un resumen de las propuestas que fueron presentadas hasta el momento.,"자, 현시점까지 제시된 제안을 요약해 봤습니다.",,さて、今までに提案されたアイデアの要点をご紹介しました。,Esse é um resumo das propostas apresentadas até agora.,以上是截止目前的全部提议。,這就是目前幾項提議的總結。,,,,,
Business4_RAW-0079-Harry,Business4_RAW-0079-Harry,Теперь я открыт для вопросов и предложений.,,Je me tiens maintenant prêt à répondre aux questions et suggestions.,Ora sono pronto a rispondere a eventuali domande e ascoltare i suggerimenti.,Ich freue mich auf Fragen und Ideen.,Ahora daré inicio al espacio para preguntas y sugerencias.,Ahora daré inicio al espacio para preguntas y sugerencias.,이제부터는 여러분의 질문과 제안을 받겠습니다.,,ここからは質問や提案を受け付けます。,Vou dar a oportunidade para perguntas e sugestões.,现在请随意提出问题和建议。,現在開放提問跟建議。,,,,,
Business4_RAW-0080-Choice,Business4_RAW-0080-Choice,Вопрос: почему бы просто не оставить её в покое?,,Question : et si on ne faisait rien du tout ?,Domanda: perché non lasciar perdere?,Frage: Warum lasst ihr sie nicht einfach in Ruhe?,Pregunta: ¿por qué no dejarlo así?,Pregunta: ¿por qué no dejarlo así?,질문입니다. 그냥 두면 안 되나요?,,質問： そのままにしたら？,Pergunta: Por que não deixamos ela em paz?,提问：为什么干脆不去管它呢？,提問：何不就放任不管呢？,,,,,
Business4_RAW-0081-Choice,Business4_RAW-0081-Choice,Предложение: построить ещё одну копию.,,Suggestion : construire une autre réplique.,Suggerimento: costruire un'altra replica.,Vorschlag: Baut noch eine Nachbildung.,Sugerencia: construir otra réplica.,Sugerencia: construir otra réplica.,제안입니다. 모형을 또 하나 건설합시다.,,提案： そっくりなビルをもう1つ建てる。,Sugestão: Construir outra réplica.,建议：再建一栋复制大楼。,建議：蓋另一棟複製品。,,,,,
Business4_RAW-0082-Harry,Business4_RAW-0082-Harry,«Оставить в покое»? Я не понимаю.,From [0080-Choice],"""Ne rien faire du tout"" ? Je ne comprends pas.","""Lasciar perdere""? Non capisco.",„In Ruhe lassen“? Ich verstehe nicht.,"¿""Dejarlo así""? No lo entiendo.",¿«Dejarlo así»? No entiendo.,그냥 둔다'고요? 무슨 말씀이신지 모르겠군요.,,“そのままに”？ どういうことです？,"""Deixar em paz""? Não entendo.",“不去管它”？我没听懂。,「放任不管」？我不懂。,,,,,
Business4_RAW-0083-Alta,Business4_RAW-0083-Alta,Копия ничего не делает. Просто дайте ей стоять там.,,La réplique ne fait rien. On la laisse où elle est.,La replica non dà alcun fastidio. Lasciala stare lì e basta.,Die Nachbildung macht gar nichts. Lasst sie doch einfach stehen.,La réplica no hace nada. Deja que se quede ahí.,La réplica no hace nada. Deja que se quede ahí y ya.,모형은 아무 역할도 하지 않습니다. 그냥 거기 있을 뿐이죠.,,そのビルは何の邪魔にもなってないだろ。放置すればいい。,A réplica não está fazendo nada. Deixa ela lá.,复制大楼又没有妨碍到我们。干脆放着不管吧。,那棟複製品什麼都沒做。讓它留在那裡就好啦。,,,,,
Business4_RAW-0084-Harry,Business4_RAW-0084-Harry,...,,…,...,…,...,...,...,,…,...,……,……,,,,,
Business4_RAW-0085-Harry,Business4_RAW-0085-Harry,"...я полагаю, произошло недопонимание. Это ТОЧНАЯ КОПИЯ здания компании.",,… Je crois qu'il s'agit d'un malentendu. Il s'agit d'une RÉPLIQUE EXACTE des locaux de l'entreprise.,… Credo che ci sia stato un malinteso. Si tratta di una REPLICA ESATTA dell'edificio aziendale.,"…Ich glaube, es gibt ein Kommunikationsproblem. Es ist eine PERFEKTE NACHBILDUNG unseres Firmengebäudes.",Creo que ha habido un malentendido. Es una RÉPLICA EXACTA del edificio de la empresa.,Creo que hubo un malentendido. Es una RÉPLICA EXACTA del edificio de la empresa.,...뭔가 오해가 있었던 것 같네요. 제가 말하는 건 회사 건물과 완전히 똑같은 모형입니다.,,…どうやら話が伝わっていないようですね。会社のビルと、まったく同じビルなんですよ。,Creio que houve um problema de comunicação. Essa é uma RÉPLICA EXATA do prédio da empresa.,……我想我们之间可能出现了交流问题。那是一栋和我司大楼一模一样的复制品。,……我一定是說得不夠清楚。那棟大樓徹底複製了我們的公司大樓。,,,,,
Business4_RAW-0086-Harry,Business4_RAW-0086-Harry,Точная. 1 к 1. Что-то ДОЛЖНО быть сделано.,,Exacte. Copie conforme. Il faut faire quelque chose.,Replica esatta. Copia conforme. Bisogna far qualcosa.,Perfekt. 1-zu-1. Es MUSS etwas getan werden.,Exacta. 1 a 1. Se debe hacer algo.,Exacta. Unívoca. Es MENESTER que se haga algo.,완전히 똑같아요. 모든 면에서. 반드시 조치가 필요해요.,,寸分違わぬビルだ。絶対に何とかしなくては。,Exata: Um para um. Algo PRECISA ser feito.,别无二致。1:1 复刻。我们必须有所行动。,百分之百。全方位複製。我們一定要有所作為。,,,,,
Business4_RAW-0087-Choice,Business4_RAW-0087-Choice,"О, ну в таком случае, конечно.",,"Ah, bon… alors dans ce cas… bien sûr.",Oh... bè in questo caso... allora certo.,"Oh, na, in dem Fall, sicher.","Oh, bueno, en ese caso, claro.","Bueno, en ese caso, está bien.","아, 그런 거라면 이제 이해했어요.",,まあ、そういうことなら仕方ないか。,"Ah, bem, nesse caso, claro.",既然如此，那好吧。,噢，既然如此，那好吧。,,,,,
Business4_RAW-0088-Choice,Business4_RAW-0088-Choice,Всё ещё не ответили на мой вопрос.,,Ça ne répond toujours pas à ma question.,Ma non risponde alla mia domanda.,Das beantwortet trotzdem nicht meine Frage.,Eso sigue sin responder a mi pregunta.,Eso sigue sin responder a mi pregunta.,아직 질문에 답변을 안 하셨는데요.,,まだ私の質問に答えてないぞ。,Ainda não respondeu a minha pergunta.,你还是没回答我的问题。,你還是沒回答我的問題。,,,,,
Business4_RAW-0089-Harry,Business4_RAW-0089-Harry,"Вопрос не имеет смысла, и поэтому на него нельзя ответить.",From [0088-Choice],Cette question n'a aucun sens et il est donc impossible d'y répondre.,La domanda non ha senso e quindi non è possibile rispondere.,Die Frage ist sinnlos und kann deshalb nicht beantwortet werden.,La pregunta no tiene sentido y por tanto no puede responderse.,La pregunta no tiene sentido y por tanto no puede responderse.,질문이 말이 안 되기 때문에 답변할 수 없습니다.,,その質問が意味を成さないから、答えようがないのです。,"A pergunta não faz sentido e, portanto, não pode ser respondida.",你的问题不可理喻，因此无法回答。,你的問題沒有意義，因此無法回答。,,,,,
Business4_RAW-0090-Harry,Business4_RAW-0090-Harry,...вы имеете в виду ТРЕТЬЮ версию здания компании?,From [0081-Choice],... Tu veux dire… une troisième version des locaux de l'entreprise ?,Vuoi dire... una TERZA identica versione dell'edificio aziendale?,…Du meinst eine DRITTE Version unseres Firmengebäudes?,"¿Te refieres a una ""tercera"" versión del edificio de la empresa?",¿Te refieres a una TERCERA versión del edificio de la empresa?,...그러니까 세 번째 회사 건물을 지으라고요?,,…つまり、会社のビルの3つ目のバージョンを？,"Quer dizer, uma TERCEIRA versão do prédio da empresa?",……你是说，第 3 栋公司大楼？,……你的意思是，第三棟公司大樓？,,,,,
Business4_RAW-0091-Alta,Business4_RAW-0091-Alta,Именно.,,Exactement.,Esatto.,Genau.,Exacto.,Exacto.,그거예요.,,そのとおり。,Exatamente.,正是。,沒錯。,,,,,
Business4_RAW-0092-Harry,Business4_RAW-0092-Harry,И... какой цели послужила бы дополнительная копия?,,Et… à quoi servirait une réplique de plus ?,E... a cosa servirebbe un'altra replica?,Und …welchen Zweck sollte eine zusätzliche Nachbildung erfüllen?,Y… ¿para qué serviría la réplica adicional?,Y… ¿para qué serviría la réplica adicional?,그런데... 추가로 건설하는 모형의 목적은 뭘까요?,,それで…その新しいビルには、どういう目的があるんです？,E... qual a que propósito serviria a nova réplica?,可是……再建一栋复制大楼有何意义？,那……再蓋一棟複製品的有什麼用途呢？,,,,,
Business4_RAW-0093-Choice,Business4_RAW-0093-Choice,Это послало бы сигнал первой копии.,,Ça enverrait un message à la première réplique.,Invierebbe un messaggio alla prima replica.,Das würde der ersten Nachbildung eine klare Botschaft senden.,Enviaría un mensaje a la primera réplica.,Le enviaría un mensaje a la primera réplica.,첫 번째 모형을 향해 메시지를 던지는 거죠,,最初のそっくりなビルへの警告だ。,Daria um recado para a primeira réplica.,能给第 1 栋复制大楼传达一个态度。,這會給前一棟複製品一點顏色瞧瞧。,,,,,
Business4_RAW-0094-Choice,Business4_RAW-0094-Choice,Это дало бы вам возможность построить четвёртую.,,Ça te donnerait l'occasion d'en fabriquer une quatrième.,Darebbe la possibilità di costruire la quarta.,Es würde euch die Option auf eine vierte Version eröffnen.,Daría la opción de construir un cuarto edificio.,Te daría la opción de construir un cuarto edificio.,네 번째 건물을 지을 발판을 마련하는 거죠.,,4つ目を建てる選択肢ができる。,Vocês teriam a opção de construir um quarto.,能够引申出建造第 4 栋的可能。,這樣你就可以蓋第四棟大樓。,,,,,
Business4_RAW-0095-Choice,Business4_RAW-0095-Choice,"Я не знаю, чел, сами разберитесь.","""I dunno"" is slang for ""I don't know""",Mais j'en sais rien moi… débrouille-toi tout seul.,"Non lo so, scoprilo tu.","Keine Ahnung, Kumpel, überleg dir was.","No lo sé, tío, averígualo tú.","Qué sé yo, eso tendrás que averígualo tú.",나야 모르죠. 알아서 고민하세요.,,さあね。自分で考えなよ。,"Não sei, cara, descobre você.",我不知道啊，你去想吧。,我不知道，你自己想。,,,,,
Business4_RAW-0096-Alta,Business4_RAW-0096-Alta,"Знаете, типа: «МЫ тоже можем скопировать здание».",From [0093-Choice],"Tu vois… comme pour dire : ""Nous aussi on peut faire une réplique"".","Sai, tipo ""anche NOI possiamo replicare un edificio"".","Du meinst, so was wie „WIR können auch ein Gebäude nachbilden“","Ya sabes, en plan, ""nosotros también podemos hacer una réplica de un edificio"".","Digo, algo así como: «También podemos hacer una réplica de un edificio».","""모형은 우리도 만들 수 있다""라는 메시지 말이에요.",,ほら、“我々もそっくりなビルを建てられるんだぞ”ってね。,"Sabe, tipo, ""NÓS podemos replicar um prédio também"".",比如说，“复制品有什么了不起，我们也能建”。,就是一種「我們也可以複製建築」的概念。,,,,,
Business4_RAW-0097-Alta,Business4_RAW-0097-Alta,"Просто на случай, если в будущем когда-нибудь возникнет желание иметь четвёртую версию здания.",From [0094-Choice],Juste au cas où surgirait l'envie de fabriquer une quatrième version des locaux.,Nel caso in cui si presentasse l'esigenza di una quarta copia dell'edificio.,"Nur, falls der Wunsch nach einer vierten Variante des Gebäudes irgendwann aufkommt.",En caso de que surja el deseo de una cuarta versión del edificio.,En caso de que surja el deseo de una cuarta versión del edificio.,갑자기 네 번째 건물을 짓고 싶다는 욕망이 생길 수도 있잖아요.,,この先、4つ目を建てたいって気持ちが浮かばないとも限らないだろ。だから念のためだ。,Só caso o desejo de uma quarta versão do prédio surja mais tarde.,万一有人觉得应该建造第 4 栋大楼呢？,如果興建第四棟大樓的念頭隨後出現，就可以貫徹此念頭。,,,,,
Business4_RAW-0098-Harry,Business4_RAW-0098-Harry,Интересно. Это хорошее предложение. Я запомню его на будущее.,From [0095-Choice],Intéressant. C'est une bonne suggestion. Je la note pour l'avenir.,Interessante. È un buon suggerimento. Lo terrò a mente.,Interessant. Das ist ein guter Vorschlag. Ich werde in Zukunft daran denken.,Interesante. Es una buena sugerencia. La recordaré para el futuro.,Interesante. Es una buena sugerencia. La recordaré para el futuro.,어쨌든 흥미로운 의견이군요. 좋은 제안입니다. 향후 반영하도록 하겠습니다.,,面白い。いい提案ですね。後学のために覚えておきましょう。,Interessante. Essa é uma boa sugestão. Vou me lembrar dela no futuro.,有趣。不错的提议。我会记下来供以后参考。,真有趣。這是一項不錯的建議。我會記下來，供未來使用。,,,,,
Business4_RAW-0099-Harry,Business4_RAW-0099-Harry,На этом презентация завершена.,From [0087-Choice],Ceci vient conclure la présentation.,E con questo si conclude la presentazione.,Damit ist meine Präsentation beendet.,Con esto concluye la presentación.,Con esto concluye la presentación.,지금까지 제 프레젠테이션이었습니다.,,これでプレゼンは終わりです。,Concluímos assim a apresentação.,演讲到此为止。,我的報告結束了。,,,,,
Business4_RAW-0100-Harry,Business4_RAW-0100-Harry,"Я уже чувствую, как ощущение успокаивающего комфорта возвращается в мою грудь. Моя тревога отступила.",,Je sens comme un retour au confort terrestre envahir ma poitrine. Mon anxiété a disparu.,Mi sento pervadere di un conforto terreno. La mia ansia è scomparsa.,"Ich spüre schon, wie geerdete Ruhe in meiner Brust Einzug hält. Meine Unruhe hat sich verzogen.",Ya siento que una sensación de consuelo regresa a mi pecho. Mi ansiedad ha desaparecido.,Ya siento que una sensación de consuelo regresa a mi pecho. Mi ansiedad ya desapareció.,벌써 가슴속에 차분한 안정감이 돌아오는 게 느껴지네요. 초조함이 사라졌어요.,,すでに地に足の着いた感覚が戻ってきた。胸のざわめきは消えました。,Já tenho a sensação de um conforto aterrado voltando ao meu peito. Minha ansiedade diminuiu.,我已经能感受到重回舒适圈的喜悦。焦虑感已然退去。,我已經感受到胸口充滿踏實的舒適感。我的焦慮消失了。,,,,,
Business4_RAW-0101-Harry,Business4_RAW-0101-Harry,Я в умиротворении. {{Мятник}} больше не будет меня беспокоить. Я свободен.,,Je suis en paix. Le {{mintiatto}} ne viendra plus me troubler. Je suis libre.,Sono in pace con me stesso. Il {{Mintiatto}} non mi darà più problemi. Sono libero.,Ich bin mit allem im Reinen. Der {{Mintiatto}} wird mich nicht weiter stören. Ich bin frei.,Estoy en paz. El {{Mintiatto}} no me inquietará más. Soy libre.,Estoy en paz. El {{Mintiatto}} ya no volverá a inquietarme. Soy libre.,마음이 평안해요. {{Mintiatto}}는 더 이상 나를 괴롭히지 못합니다. 이제 해방이에요.,,穏やかな心持ちだ。もう{{ミンティアット}}に悩まされることはない。僕は自由です。,Estou em paz. O {{Mintiatto}} não me incomodará mais. Estou livre.,心情也重归平静{{Mintiatto}}再也不会给我带来困扰。我自由了。,我現在感到很自在。{{Mintiatto}}再也不會令我煩惱了。我自由了。,,,,,
Business4_RAW-0102-Choice,Business4_RAW-0102-Choice,"Уверены, что не хотите ещё один?",,Tu es sûr que tu n'en veux pas un autre ?,Sicuro di non volerne un altro?,"Sicher, dass du nicht noch einen willst?",¿Seguro que no quieres otro?,¿Seguro que no quieres otro?,한 잔 더 드실 생각은 없고요?,,お代わりは必要ない？,Tem certeza que não quer outro?,确定不再来一杯？,你確定不要再來一杯嗎？,,,,,
Business4_RAW-0103-Choice,Business4_RAW-0103-Choice,Удачи в решении вопроса со зданием-дубликатом.,,Bonne chance avec tes problèmes de réplique !,Buona fortuna con i tuoi problemi di replica!,Viel Glück beim Lösen der Nachbildungsfrage.,Buena suerte con el problema de la construcción de réplicas.,Buena suerte con el problema de la construcción de réplicas.,"모형 건물 문제도 잘 해결되길, 행운을 빌어요.",,運が良ければ、そっくりなビルの問題も解決するよ。,Boa sorte na solução do problema da réplica do prédio.,祝你好运，愿你早日解决复制大楼的问题。,祝你順利解決複製品大樓的問題。,,,,,
Business4_RAW-0104-Harry,Business4_RAW-0104-Harry,...,From [0102-Choice],…,...,…,...,...,...,,…,...,……,……,,,,,
Business4_RAW-0105-Harry,Business4_RAW-0105-Harry,"...волнение внутри меня, любопытство, любопытство попробовать снова, возможно, вырасти как личность...",,"… je sens monter en moi comme une curiosité, une curiosité qui pousse à réessayer, peut-être pour devenir adulte…","… Una parte dentro di me è curiosa, curiosa di riprovarlo, e magari anche di evolvere come persona...","…In mir regt sich Neugierde, es noch einmal zu versuchen. Vielleicht als Person zu wachsen …","Algo dentro de mí me incita a ser curioso. Curioso de volver a intentarlo, de crecer tal vez como persona...","Algo dentro de mí me incita a ser curioso. Curioso de volver a intentarlo, de crecer tal vez como persona...","...다시 마셔보면 어떨까, 그렇게 인간으로서 성장하면 어떨까 하는 호기심이 꿈틀대고 있어요...",,…好奇心が湧き立ってくる。もう一度、飲んでみたい。人として成長するために…,"Um movimento dentro de mim tem curiosidade, curiosidade de experimentar de novo, de, talvez, crescer como pessoa...",……我心底好奇心涌动，怂恿我再试一次，从而获得成长……,……我內心湧起一股好奇心，好奇再次嘗試會如何，或許我會有所成長……,,,,,
Business4_RAW-0106-Harry,Business4_RAW-0106-Harry,"Нет. Нет, я не буду. Я не могу этого сделать. Я буду снова потреблять только обычный кофе.",,"Non. Non, certainement pas ! Je ne peux pas faire ça. À l'avenir, je ne boirai plus que du café normal.","No, non lo farò. Non posso farlo. Continuerò a bere esclusivamente caffè filtrato.","Nein. Nein, ich lasse es. Ich kann das nicht. Von jetzt an konsumiere ich nur noch normalen Kaffee.","No. No, no lo haré. No puedo hacer esto. No consumiré otra cosa que no sea café normal.","No, no lo haré. No puedo hacer esto. No consumiré otra cosa que no sea café normal.","아니요, 안 되겠습니다. 못 하겠어요. 앞으로는 절대 보통 커피만 마실 겁니다.",,いや、ダメだ。やめておこう。僕には無理だ。普通のコーヒー以外は二度と口にしないぞ。,Não. Não vou. Não posso fazer isso. Eu só consumirei café normal.,不，我不要。我不会再尝试了。我从今以后只喝普通咖啡。,不。我會這樣做的。我不能這麼做。我往後只會喝一般的咖啡。,,,,,
Business4_RAW-0107-Harry,Business4_RAW-0107-Harry,"Да, это моё непоколебимое решение. Никогда больше.",,"Oui, c'est une décision irrévocable. Plus jamais.",Questa decisione è irrevocabile.,"Ja, das ist meine unumstößliche Entscheidung. Nie wieder.","Sí, esta es mi decisión firme. Nunca más.","Sí, esta es mi decisión firme. Nunca más.","그래요, 바로 지금 확고히 결정합니다. 다시는 안 마셔요.",,そうとも、この決意は岩よりも固い。二度とごめんだ。,"Sim, essa é a minha decisão final. Nunca mais.",是的，我的决心不可动摇。永远不会了。,對，這是我堅定的抉擇。我再也不喝了。,,,,,
Business4_RAW-0108-Harry,Business4_RAW-0108-Harry,Удача здесь не сыграет никакой роли. «Проблематика зданий-дубликатов» решается исключительно усердным трудом.,"""Replica building problems"" is a made up phrase meaning ""problems related to having a replica building""
From [0103-Choice]","La chance n'a rien à voir là-dedans. Les ""problèmes de fabrication de réplique"" ne peuvent se résoudre que grâce à un effort assidu.","La fortuna non ha niente a che vedere con questo. I ""problemi di costruzione delle repliche"" vengono risolti solo attraverso uno sforzo diligente.",Glück darf dabei keine Rolle spielen. „Gebäudenachbauprobleme“ werden nur durch sorgfältige Arbeit gelöst.,"La suerte no desempeñará ningún papel. Los ""problemas de construcción de réplicas"" solo se resuelven mediante un esfuerzo diligente.",La suerte no desempeñará ningún papel. Los «problemas de construcción de réplicas» solo se resuelven mediante un esfuerzo diligente.,행운과는 아무 상관이 없습니다. '모형 건물 문제'는 열심히 노력해야만 해결할 수 있습니다.,,運は関係ありません。“そっくりビル問題”は粉骨砕身の努力によってのみ解決するのです。,"A sorte não terá papel nisso. Os ""problemas da réplica do prédio"" só são resolvidos por meio de um esforço diligente.",此事和运气无关。“复制大楼问题”只能通过不懈的努力去解决。,這無關乎運氣。「複製品大樓問題」必須仰賴不懈的努力才能解決。,,,,,
Business4_RAW-0109-Harry,Business4_RAW-0109-Harry,"Позвольте мне оставить вам фотографию, поясняющую, какое здание является правильным офисным зданием.",,Laisse-moi maintenant t'offrir une photo qui te permettra de reconnaître quel bâtiment est celui de l'entreprise.,Ti regalo una foto che ti permetterà di riconoscere l'edificio aziendale corretto.,"Ich überlasse dir hiermit ein Foto, auf dem klar ersichtlich ist, welches Gebäude das richtige Bürohaus ist.",Me gustaría dejarte ahora una foto que aclara cuál es el edificio de oficinas correcto.,Me gustaría dejarte ahora una foto que aclara cuál es el edificio de oficinas correcto.,"이제 어느 건물이 올바른 사무실 건물인지 확인할 수 있는 사진을 남기고, 이만 가보려 합니다.",,それでは、どちらが正しい会社のビルかをハッキリと示した写真をお渡ししましょう。,Agora preciso deixar com você uma fotografia que esclarece que prédio é o prédio de escritórios correto.,我想把这张相片给你，这样你就能分清哪栋是原公司大楼。,我要給你一張相片，讓你了解哪棟建築才是正確的辦公大樓。,,,,,
Business4_RAW-0110-Harry,Business4_RAW-0110-Harry,"Я хочу, чтобы вы сохранили фото, чтобы быть уверенными, что никогда не перепутаете эти два здания.",,"J'espère que tu conserveras cette photo, ainsi tu ne les confondras plus.","Ti auguro di conservare la foto, così da non confonderti mai più.","Ich wünsche mir, dass du das Foto behältst, damit du sie niemals verwechselst.",Quiero que conserves la foto para que puedas estar segura de que nunca los confundirás.,Quiero que conserves la foto para que puedas estar segura de que nunca los confundirás.,두 건물을 착각하지 않도록 잘 가지고 계셨으면 합니다.,,この写真を保管してください。決して2つのビルを混同しないように。,"Quero que você guarde a foto, para que possa ter certeza de nunca confundir os dois.",请收下相片，以后你肯定不会认错。,希望你留著這張相片，這樣你就永遠不會搞混兩者。,,,,,
Business4_RAW-0111-Choice,Business4_RAW-0111-Choice,Я возьму её.,,Je la prends.,"Sì, grazie.",Ich nehm es.,Me la quedaré.,Me la quedo.,가질게요.,,もらおう。,Vou querer.,我收下了。,給我吧。,,,,,
Business4_RAW-0112-Choice,Business4_RAW-0112-Choice,"Нет, спасибо.",,Non merci.,"No, grazie.","Nein, danke.","No, gracias.","No, gracias.",괜찮아요.,,いや、結構だ。,"Não, obrigada.",不用了，谢谢。,不用了，謝謝。,,,,,
