,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Boro_RAW-1600-Boro,Boro_RAW-1600-Boro,"На самом деле, тогда леса были гораздо меньше.",,"En fait, à l'époque cette forêt était beaucoup plus petite.","Infatti, prima la foresta era ancora molto piccola.",Damals war der Wald noch sehr viel kleiner.,"De hecho, los bosques eran mucho más pequeños en aquel entonces.","De hecho, los bosques eran mucho más pequeños en aquel entonces.",사실 그때는 숲의 규모가 지금보다 훨씬 작았죠.,,当時の森は今よりだいぶ小さくてね。,"Na verdade, a floresta era muito menor na época.",实际上，这片森林以前要小得多。,這片森林以前其實小多了。,,,,,
Boro_RAW-1601-Boro,Boro_RAW-1601-Boro,"Но чем больше людей приходит сюда, тем больше они разрастаются.",,"Mais plus elle reçoit de visiteurs, plus elle croît.","Ma più visitatori riceve, più cresce.","Aber je mehr Leute zu Besuch kommen, desto größer und größer wird er.","Pero cuanta más gente viene de visita, más y más crece.","Pero cuanta más gente viene de visita, más y más crece.",그런데 사람이 오면 올수록 숲이 점점 커지더라고요.,,けど訪れる人が増えるにつれ、どんどん大きくなっていった。,"Mas quanto mais pessoas vêm visitar, maior ela fica.",但随着来访的人越来越多，这片森林也变得越来越大。,但隨著來到這裡的人越來越多，森林也變得越來越大。,,,,,
Boro_RAW-1602-Boro,Boro_RAW-1602-Boro,"Я не совсем был «рождён» в обычном смысле, скорее меня призвали к существованию.",,"Je ne suis pas exactement ""né"" au sens classique du terme, on dira plutôt que j'ai été porté dans l'existence.","Non sono ""nato"" nel senso classico del termine, ma piuttosto sono stato portato al mondo.","Ich wurde nicht im klassischen Sinn „geboren“, sondern eher in die Existenz gebracht.","No ""nací"" en el sentido habitual, sino más bien me trajeron a la existencia.","No «nací» en el sentido habitual, sino que más bien me trajeron a la existencia.",나는 일반적인 의미에서 '태어났다'기보다는 존재하게 되었다고 말할 수 있어요.,,おいらの場合は“生まれた”というより、“生み出された”って表現が近いかな。,"De certa forma eu não ""nasci"", é mais como se eu tivesse sido criado.",我并不是像一般意义上那样“出生”的，而是突然出现的。,我不是一般意義上的「出生」，比較像是化育成形。,,,,,
Boro_RAW-1603-Boro,Boro_RAW-1603-Boro,"Кто именно меня «призвал»? Мисс, это отличный вопрос! Я и сам до конца не знаю.",,"Qui s'est occupé de ce ""portage"" dans l'existence ? Mademoiselle, c'est une excellente question ! Je ne le sais pas vraiment moi-même.","Chi si è occupato di ""portarmi"" al mondo? Signorina, è un'ottima domanda! Non lo so nemmeno io di preciso.","Und wer hat das „Bringen“ übernommen? Meine Liebe, das ist eine ausgezeichnete Frage! Ich weiß es selbst nicht genau.","¿Quién me ""trajo"" a la existencia? ¡Señorita, es una excelente pregunta! No lo sé del todo.","¿Quién me «trajo» a la existencia? ¡Señorita, es una excelente pregunta! La verdad es que no lo sé muy bien.","누가 나를 존재하게 '만들었냐'고요? 아가씨, 이건 정말 좋은 질문이에요! 사실 나도 완전히 이해하진 못해요.",,誰に“生み出された”のかって？ それはいい質問だよ。おいらも完全にはわかってない。,"Quem foi que ""criou""? Senhorita, essa é uma excelente pergunta! Eu mesmo não sei.",是谁让我“出现”的呢？小姐，这可真是个好问题！我自己也不完全清楚。,是誰「化育」出你的存在呢？小姐，這真是絕妙的問題！我並未徹底瞭解自己。,,,,,
Boro_RAW-1604-Boro,Boro_RAW-1604-Boro,"Но между мной и этим лесом есть глубокая связь, да. Я крепко привязан к нему.",,"Mais je partage un lien très étroit avec cette forêt, oui. Pour y être lié, j'y suis lié.",Ma c'è una profonda connessione tra me e la foresta. Le sono molto legato.,"Aber ich habe eine tiefgreifende Verbindung mit dem Wald, ja. Ich bin an ihn gefesselt.","Pero hay una conexión profunda que comparto con este bosque, sí. Estoy muy ligado a él.","Pero hay una conexión profunda que comparto con este bosque. Estoy muy ligado a él, sí.",하지만 나는 이 숲과 아주 깊이 연결되어 있답니다. 강하게 엮여 있다고도 할 수 있죠.,,けど、おいらはこの森と深くつながってる。誰よりも深くね。,"Mas existe uma conexão profunda que compartilho com essa floresta, sim. Incrivelmente atrelado a ela, eu estou.",但我与这片森林之间确实有着深厚的联系。几乎可以说我与森林有着牵绊。,但我與這片森林緊密地連結在一起，沒錯。我們緊緊相繫。,,,,,
Boro_RAW-1605-Boro,Boro_RAW-1605-Boro,"Хех, звучит весьма туманно, не так ли? Согласен, ответ не слишком полезный.",,"Ah, ça paraît vague, non ? Je suis d'accord, ma réponse ne t'apprend pas grand-chose.","Eheh, sembra tutto piuttosto vago, no? Sono d'accordo, non è una risposta molto precisa.","Ha, das klingt alles furchtbare vage, oder? Das stimmt, die Antwort ist nicht sehr hilfreich.","Je, todo suena bastante vago, ¿no? Estoy de acuerdo, no es una respuesta muy útil.","Je, todo suena bastante confuso, ¿no? Suscribo: no es una respuesta muy útil.","하하, 내 말이 너무 모호한가요? 그래요, 큰 도움이 안 될 거예요.",,ハハッ、それだとふわっとしすぎかい？ 同感だよ、あまり役立つ答えじゃない。,"Heh, tudo parece bem vago, não? Concordo, não é uma resposta muito útil.",这话听起来很模糊，不是吗？我同意，这不是一个很有用的答案。,呵，聽起來是不是很抽象？我同意，這回答幫助不大。,,,,,
Boro_RAW-1606-Boro,Boro_RAW-1606-Boro,"Многое из этого находится за пределами моего понимания, и меня это вполне устраивает! Я не ищу ответов, нет.",,"Tout ceci me dépasse un peu aussi et ça ne me dérange pas ! Je ne cherche pas de réponses, non.","Molte cose vanno oltre la mia comprensione, e per me va bene così! Non cerco risposte.","Vieles davon verstehe ich selbst nicht, aber das ist in Ordnung! Ich suche nicht nach Antworten, nein.","Gran parte de esto está más allá de mi comprensión, ¡lo que está bien para mí! No busco respuestas, no.","Gran parte de esto va más allá de mi comprensión... ¡Y eso está bien para mí! No busco respuestas, no.","나조차도 이해할 수 없는 부분이 많지만, 그래도 난 괜찮아요! 난 답을 찾는 게 아니에요.",,けど、おいらは別に構わないんだ。ほとんど理解できなくてもね。答えなんて求めはしないよ。,"Grande parte foge da minha compreensão, o que não é problema para mim! Não estou procurando respostas, não.",很多事情都超出了我的理解范围，但我并不介意！我并不执着于寻求答案。,我有很多不明白的事情，但我不在意！我不想知道答案。,,,,,
Boro_RAW-1607-Boro,Boro_RAW-1607-Boro,"{{Боро}} просто притягивается туда, где он нужен. Вот и всё.",,{{Boro}} est simplement attiré là où il faut. C'est tout.,{{Boro}} è semplicemente attratto dove c'è bisogno di lui. Questo è tutto.,"{{Boro}} wird einfach davon angezogen, was seine Hilfe benötigt. Das ist alles.",Pero {{Boro}} se siente atraído hacia donde se le necesita. Eso es todo.,Pero {{Boro}} se siente atraído hacia donde se lo necesita. Eso es todo.,이 {{Boro}}는 날 필요로 하는 곳에 이끌릴 뿐이에요. 그게 다예요.,,{{ボロ}}はただ、必要とされる場所に呼ばれるだけ。それでいいのさ。,O {{Boro}} simplesmente é atraído para onde ele é necessário. Só isso.,{{Boro}}只是来到了需要他的地方。仅此而已。,{{Boro}}只是單純地被牽引到需要他的地方。就這樣。,,,,,
Boro_RAW-1608-Boro,Boro_RAW-1608-Boro,"Хех, да, как чудесно поговорить о себе! Весьма приятное чувство!",,"Ah, oui, c'est agréable de parler de soi ! C'est une sensation très plaisante !","Eheh, è bello parlare di sé! Una sensazione molto piacevole!","Ha, ja, es ist wirklich schön, über sich selbst zu reden! Ein sehr angenehmes Gefühl!","Je, sí, ¡qué bonito es hablar de uno mismo! ¡Una sensación muy agradable!","¡Je, sí! ¡Qué bueno es hablar de uno mismo! ¡Una sensación muy agradable!","하하, 내 얘기를 하니까 참 좋네요! 유쾌한 기분이 들어요!",,ハハッ、いいね。自分語りは楽しいよ！ とても心地いい気分だ！,"Heh, sim, é incrível falar sobre si! É uma sensação muito agradável!",呵，是的，谈论自己真是令人愉快！这让我感觉非常舒心！,呵，沒錯，談論自己是件愉快的事。感覺非常愉悅！,,,,,
Boro_RAW-1609-Boro,Boro_RAW-1609-Boro,"Спасибо вам за эту возможность, мисс {{Альта}}.",,"Merci de m'avoir offert l'opportunité de le faire, Mademoiselle {{Alta}}.","Grazie per avermi dato l'opportunità, signorina {{Alta}}.","Danke für die Gelegenheit dazu, liebe {{Alta}}.","Gracias por la oportunidad de hacerlo, señorita {{Alta}}.","Gracias por darme la oportunidad, señorita {{Alta}}.","이런 기회를 줘서 고마워요, {{Alta}} 양.",,君のおかげだよ、{{アルタ}}お嬢さん。,"Agradeço pela oportunidade, senhorita {{Alta}}.",感谢你给我机会袒露心声，{{Alta}}小姐。,{{Alta}}小姐，感謝你給我這個機會。,,,,,
Boro_RAW-1610-Boro,Boro_RAW-1610-Boro,"Это хорошо, я рад слышать.",From [1584-Choice],"Très bien, je suis ravi de l'apprendre.","Molto bene, mi fa piacere.","Das ist gut, freut mich zu hören.","Eso es bueno, me alegra saberlo.",Eso es bueno. Me alegra saberlo.,"잘됐군요, 다행이에요.",,ならよかった。安心したよ。,"Que bom, fico feliz em saber.",太好了，我很高兴听你这么说。,那就太好了。,,,,,
Boro_RAW-1611-Boro,Boro_RAW-1611-Boro,"Что ж, небольшая разминка пойдёт на пользу уму. Я возвращаюсь к делам!",,"Bien, un peu d'exercice est aussi bon pour le moral. Je vais m'y remettre !","Eheh, anche un po’ di esercizio fa bene al morale. Lo devo fare più spesso!","Nun, ein klein wenig körperliche Ertüchtigung klingt gut für den Geist. Ich werde wieder damit anfangen!","Muy bien, un poco de ejercicio suena bien para la mente. ¡Volveré a ello!","Muy bien, un poco de ejercicio suena bien para la mente. ¡Seguiré con eso!","자 그럼, 약간의 운동은 정신 건강에도 좋거든요. 가서 하던 운동 계속할게요!",,そしたら、ちょいと体を動かそうかな。心にもいいしね。おいらは店に戻っていよう！,"Certo então, um pouquinho de exercício parece fazer bem para a mente. Vou retomar!",那么，适度运动有益身心健康。我也坐够了！,既然如此，稍微運動一下或許對心靈有益。我們再聊囉！,,,,,
Boro_RAW-1612-Alta,Boro_RAW-1612-Alta,"Ну, э-э... люди снова начали умолкать.",,Eh bien… euh… les gens recommencent à devenir muets.,Ecco... uh... le persone hanno ricominciato ad ammutolirsi.,"Naja, äh …die Leute werden wieder mal stumm.","Bueno, eh... la gente ha empezado a quedarse en silencio otra vez.","La gente, eh... Todo el mundo empezó a quedarse en silencio otra vez.","저기, 음... 다들 또 말을 안 하기 시작했어요.",,えっと、それがだな… みんなまた黙ってしまった。,"Bem, ahm... as pessoas começaram a ficar mudas de novo.",那个，呃……大家又不说话了。,嗯，呃……他們又不講話了。,,,,,
Boro_RAW-1613-Boro,Boro_RAW-1613-Boro,"О-хо, неужели уже снова началось? Как же летит время.",,"Oh, oh… ça recommence déjà ? Comme le temps file vite !","Oh no, hanno già ricominciato? Santo cielo, come vola il tempo.","Oh, geht es etwa schon wieder los? Herrje, wie die Zeit verfliegt.","Oh, no, ¿otra vez? Dios mío, cómo pasa el tiempo.","Ay, no... ¿Otra vez? Cielo santo, cómo pasa el tiempo.","오호, 벌써 시작됐나요? 시간이 이렇게 빠르다니.",,ええ、もう始まったのかい？ 時間が過ぎるのが本当に早いや。,"Hoho, já começou de novo? Mas como o tempo voa.",哦不，这么快就又开始了？真是时光飞逝啊。,噢不，又開始了嗎？時光飛逝啊。,,,,,
Boro_RAW-1614-Boro,Boro_RAW-1614-Boro,"Мисс {{Альта}}, уверен, вы знаете, что нам пора снова навестить святилище.",,"Mademoiselle {{Alta}}, je suis sûr que tu sais que l'heure est venue pour nous de retourner au sanctuaire.","Signorina {{Alta}}, sono sicuro che sei consapevole che è giunto il momento per noi di visitare ancora una volta il santuario.","Liebe {{Alta}}, du weißt sicher, dass es wieder einmal Zeit wird, den Schrein zu besuchen.","Señorita {{Alta}}, seguro que sabes que es hora de que visitemos el santuario una vez más.","Señorita {{Alta}}, seguro que sabes que es hora de que visitemos el santuario una vez más.","{{Alta}} 양, 다시 사당으로 갈 시간이라는 건 잘 알고 있죠?",,どうやらまた、祭壇を訪れるときみたいだね、{{アルタ}}お嬢さん。,"Senhorita {{Alta}}, tenho certeza que você sabe que chegou a hora de visitarmos o santuário novamente.",{{Alta}}小姐，你知道的，是时候再去趟圣坛了。,{{Alta}}小姐，你一定知道，我們該再次前往祭壇了。,,,,,
Boro_RAW-1615-Boro,Boro_RAW-1615-Boro,"Увидимся там, когда будете готовы.",,On se retrouve là-bas dès que tu es prête.,Ci vediamo lì quando sei pronta.,"Wir sehen uns dort, wenn du bereit bist.",Te veré allí cuando estés lista.,Te veré allí cuando estés lista.,마음의 준비가 되면 거기서 봐요.,,君の準備が整ったら、そこで落ち合おう。,Vejo você lá quando estiver pronta.,你准备好之后，请去那儿找我吧。,等你做好準備，我們就在那裡見吧。,,,,,
Boro_RAW-1616-Boro,Boro_RAW-1616-Boro,Вот мы и здесь! Давайте зажжём святилище.,,Et voilà ! Allumons le sanctuaire.,Ed eccoci qui! Illuminiamo il santuario.,Und da wären wir! Machen wir den Schrein wieder an.,¡Y aquí estamos! Vamos a iluminar el santuario.,¡Y aquí estamos! Vamos a iluminar el santuario.,"자, 다시 왔습니다! 사당에 불을 밝히자고요.",,さあ、ついたぞ！ 祭壇に光を灯そう。,Chegamos! Vamos acender o santuário.,我们到了！让我们点亮圣坛。,到了！點亮祭壇吧。,,,,,
Boro_RAW-1617-Boro,Boro_RAW-1617-Boro,...,,…,...,…,...,...,...,,…,...,……,……,,,,,
Boro_RAW-1618-Boro,Boro_RAW-1618-Boro,Готово.,,C'est parti.,Eccoci qua.,Na bitte.,Ya está.,Ya está.,됐어요.,,これでよし、と。,Pronto.,好了。,好了。,,,,,
Boro_RAW-1619-Boro,Boro_RAW-1619-Boro,"Вы чувствуете, что готовы, мисс {{Альта}}?",,"Tu es prête, Mademoiselle {{Alta}} ?","Ti senti pronta, signorina {{Alta}}?","Fühlst du dich bereit, liebe {{Alta}}?","¿Estás lista, señorita {{Alta}}?","¿Estás lista, señorita {{Alta}}?","마음의 준비가 됐나요, {{Alta}} 양?",,準備はいいかい、{{アルタ}}お嬢さん？,"Está se sentindo pronta, senhorita {{Alta}}?",你准备好了吗，{{Alta}}小姐？,{{Alta}}小姐，你做好準備了嗎？,,,,,
Boro_RAW-1620-Alta,Boro_RAW-1620-Alta,Эм...,,Hum…,Ehm...,Ähm …,Mmm...,Mmm...,음...,,むう…,Ahm...,唔……,呃……,,,,,
Boro_RAW-1621-Choice,Boro_RAW-1621-Choice,...конечно.,,… Oui.,… Sicuro.,…Klar.,Claro.,Claro...,...네.,,…ああ。,Claro.,……是的。,……準備好了。,,,,,
Boro_RAW-1622-Choice,Boro_RAW-1622-Choice,"...что вы имели в виду, когда сказали, что я «двигаюсь дальше»?",,"… qu'est-ce que tu voulais dire par ""passer à autre chose"" ?","… Cosa intendevi quando hai detto che sto ""andando avanti""?","… Was meintest du, als du sagtest, ich würde „weiterziehen“?","¿Qué quisiste decir cuando dijiste que estoy ""siguiendo adelante""?",¿Qué quisiste decir cuando dijiste que estoy «siguiendo adelante»?,...내가 '넘어가길' 바란다는 게 무슨 뜻이에요?,,…“前に進む”とはどういう意味だ？,"O que você quis dizer quando disse ""seguir em frente""?",……你说的我要“继续前进”是什么意思？,……你之前說「前進」是什麼意思？,,,,,
Boro_RAW-1623-Boro,Boro_RAW-1623-Boro,"Очень хорошо! Желаю вам самого безопасного путешествия, и скоро увидимся.",From [1621-Choice],Très bien ! Je te souhaite le plus sûr des voyages et je te retrouve bientôt.,Molto bene! Spero vada tutto bene e ci rivedremo presto.,Sehr gut! Ich wünsche dir die beste Reise. Wir sehen uns bald wieder.,¡Muy bien! Te deseo un buen viaje y te veré pronto.,¡Muy bien! Te deseo un buen viaje y te veré pronto.,"아주 좋습니다! 부디 안전한 여행 되시고요, 곧 다시 만나요.",,ならよかった！ 旅の安全を願っているよ、すぐにまた会おう。,Muito bem! Desejo uma viagem segura e logo nos vemos.,非常好！祝你旅途平安，我们很快就会再见面。,太棒了！祝你旅途平安，我們很快就會再見面。,,,,,
Boro_RAW-1624-Boro,Boro_RAW-1624-Boro,Хм.,From [1622-Choice],Hum…,Hmm.,Mmh.,Mmm.,Mmm...,흐음.,,ふむ。,Hmm.,唔。,嗯。,,,,,
Boro_RAW-1625-Boro,Boro_RAW-1625-Boro,"Повторюсь, мисс {{Альта}}, это было лишь лучшее предположение {{Боро}}.",,"Encore une fois, Mademoiselle {{Alta}}, c'est seulement ce que {{Boro}} croit deviner.","Ancora una volta, signorina {{Alta}}, {{Boro}} ha solo cercato di indovinare.","Noch einmal, liebe {{Alta}}: Es war nur {{Boro}}s beste Vermutung.","De nuevo, señorita {{Alta}}, solo ha sido la mejor suposición de {{Boro}}.","Repito, señorita {{Alta}}, que apenas fue la mejor suposición de {{Boro}}.","{{Alta}} 양, 말씀드렸듯이 그건 이 {{Boro}}의 추측일 뿐이에요.",,{{アルタ}}お嬢さん、これもやっぱり{{ボロ}}の考えでしかないよ？,"Novamente, senhorita {{Alta}}, essa foi apenas a melhor suposição do {{Boro}}.",{{Alta}}小姐，我得再强调一遍，这只是{{Boro}}的猜测。,{{Alta}}小姐，這仍然是{{Boro}}的猜測。,,,,,
Boro_RAW-1626-Boro,Boro_RAW-1626-Boro,"Лес обращается к вам за руководством, следуя вашему примеру.",,"La forêt s'appuie sur toi pour des conseils, elle suit ton exemple.","La foresta si rivolge a te come guida, segue il tuo esempio.","Der Wald lässt sich von dir führen, folgt deinem Beispiel.",El bosque te pide guía y sigue tu ejemplo.,El bosque te pide guía y sigue tu ejemplo.,숲은 아가씨가 지시하고 이끄는 방향에 따르고 있거든요.,,この森は君の案内を求めてる。君の導きをね。,"A floresta está esperando a sua orientação, seguindo você.",森林在向你寻求指引，追随着你的脚步。,這片森林仰賴你的指引，跟隨你的引導。,,,,,
Boro_RAW-1627-Boro,Boro_RAW-1627-Boro,Если лес забирает одно пространство и заменяет его другим...,,Si la forêt retire un espace et le remplace par un autre…,Se la foresta ritira uno spazio e lo sostituisce con un altro...,Wenn der Wald einen Raum zurückzieht und durch einen anderen ersetzt …,Si el bosque retira un espacio y lo reemplaza por otro...,Si el bosque retira un espacio y lo reemplaza por otro...,숲이 한 공간을 철수시키고 다른 공간으로 대체한다면...,,この森が一つの広場を消して、別の広場と置き換えているなら…,Se a floresta está retirando um espaço e o substituindo com outro...,如果森林撤走了一个场景，并换上另一个场景……,如果森林抽離某個空間，用其他空間取而代之……,,,,,
Boro_RAW-1628-Boro,Boro_RAW-1628-Boro,...то я могу лишь спросить: на какую перемену внутри вас это похоже?,,"… alors, je ne peux que te demander ce qui ressemble à ce changement en toi.",… allora posso solo chiederti come si manifesta in te questo cambiamento.,"…dann kann ich nur fragen, was in deinem Inneren dieser Änderung gleicht.",Entonces me queda preguntar: ¿a qué se parece este cambio en tu interior?,Entonces me queda preguntar: ¿a qué se parece este cambio en tu interior?,...이 변화는 아가씨의 내면에서 어떤 부분을 반영한 건지 생각하지 않을 수 없겠죠?,,…それって、君の中でのどういう変化を表してるんだろう？,"Então, só posso perguntar, a que dentro de você isso se assemelha?",……那么我只能问，这种变化在你心中像什么？,……那麼我只能問，這種變化與你的內在有何聯繫？,,,,,
Boro_RAW-1629-Alta,Boro_RAW-1629-Alta,...,,…,...,…,...,...,...,,…,...,……,……,,,,,
Boro_RAW-1630-Boro,Boro_RAW-1630-Boro,"Это действительно всё, что мне известно. Остальное решать вам.",,C'est vraiment tout ce que je sais. C'est à toi de décider pour tout le reste.,Questo è veramente tutto quello che so. Il resto dipende dalla tua volontà.,"Das ist wirklich alles, was ich weiß. Alles andere musst du entscheiden.",Eso es todo lo que sé. Lo demás es decisión tuya.,Eso es todo lo que sé. Lo demás es decisión tuya.,내가 아는 건 여기까지랍니다. 나머지는 아가씨가 판단할 일이고요.,,おいらに言えるのはそれだけさ。あとは君自身で確かめないとね。,É tudo que eu sei. O resto é você quem deve decidir.,这就是我所知的一切了。其他一切只能任你想象。,我真的只知道這麼多。其他的部分只能交由你決定。,,,,,
Boro_RAW-1631-Boro,Boro_RAW-1631-Boro,"Что ж... предоставим святилищу показать нам, что будет дальше? Полагаю, да.",,"Bien… est-ce qu'on laisse le sanctuaire nous montrer la suite ? Je crois bien que oui, oui.",Bene... vogliamo lasciare che il santuario ci mostri cosa succederà?,"Nun …sollen wir uns vom Schrein zeigen lassen, was als Nächstes kommt? Ich denke schon, ja.",Bueno... ¿debemos dejar que el santuario nos muestre lo que viene después? Creo que tal vez sí.,Bueno... ¿crees que deberíamos dejar que el santuario nos muestre lo que viene después? Creo que tal vez sí.,"그럼... 다음이 무엇일지는 사당에 맡겨보는 게 어떨까요? 그래요, 그게 좋겠어요.",,そしたら… すべてを祭壇に委ねて、次の広場へ向かおうかい？ もちろんそうするよね。,Bem... vamos seguir para o santuário para ver o que temos pela frente? Acho que talvez sim.,好了……接下来就看圣坛会给我们带来什么吧？我看就这样吧。,好……就讓祭壇呈現接下來會發生的狀況，好嗎？這樣應該才好。,,,,,
Boro_RAW-1632-Boro,Boro_RAW-1632-Boro,"Желаю вам самого безопасного путешествия, скоро увидимся.",,Je te souhaite le plus sûr des voyages et je te retrouve bientôt.,Spero vada tutto bene e ci rivedremo presto.,Ich wünsche dir die beste Reise. Wir sehen uns bald wieder.,Te deseo un buen viaje y te veré pronto.,Te deseo un buen viaje y te veré pronto.,"부디 안전한 여행 되시고요, 곧 다시 만나요.",,旅の安全を願っているよ。すぐにまた会おう。,Desejo uma viagem segura e logo nos vemos.,祝你旅途平安，我们很快就会再见面。,祝你旅途平安，我們很快就會再見面。,,,,,
Boro_RAW-1633-Alta,Boro_RAW-1633-Alta,Есть я.,,Il y a moi.,Ci sono io.,Da bin ich.,Ahí estoy yo.,Ahí estoy yo.,내가 있어요.,,私だ。,Tem eu.,有我。,我看到自己。,,,,,
Boro_RAW-1634-Alta,Boro_RAW-1634-Alta,И есть... она.,,Et il y a… elle.,E c'è... lei.,Und da ist …sie.,Y ahí está... ella.,Y ahí está... ella.,그리고... 그 존재가 있어요.,,それと… 彼女も。,E tem... ela.,而且……还有她。,我還看到……她。,,,,,
Boro_RAW-1635-Alta,Boro_RAW-1635-Alta,Мы один и тот же человек?,,Sommes-nous la même personne ?,Siamo la stessa persona?,Sind wir dieselbe Person?,¿Somos la misma persona?,¿Somos la misma persona?,우린 같은 사람일까요?,,我々は同じ人間なのか？,Somos a mesma pessoa?,我们是同一人吗？,我們是同一個人嗎？,,,,,
Boro_RAW-1636-Alta,Boro_RAW-1636-Alta,"Я не... Я не хочу, чтобы она была мной.",,Je refuse… je refuse qu'elle soit moi.,Io non... non voglio che lei sia me.,"Ich … Ich will nicht, dass sie ich ist.",No... No quiero que ella sea yo.,No... No quiero que ella sea yo.,제발... 다른 사람이었으면 좋겠어요.,,私は… 彼女でありたくない。,Eu não... eu não quero que ela seja eu.,我……我不接受她就是我。,我不……我不希望她是我。,,,,,
Boro_RAW-1637-Boro,Boro_RAW-1637-Boro,"Почему же, мисс {{Альта}}?",,"Pourquoi pas, Mademoiselle {{Alta}} ?","Perché no, signorina {{Alta}}?","Warum nicht, liebe {{Alta}}?","¿Por qué no, señorita {{Alta}}?","¿Por qué no, señorita {{Alta}}?","왜요, {{Alta}} 양?",,なぜだい、{{アルタ}}お嬢さん？,"Por que não, senhorita {{Alta}}?",为什么不呢，{{Alta}}小姐？,{{Alta}}小姐，為什麼不呢？,,,,,
Boro_RAW-1638-Alta,Boro_RAW-1638-Alta,"Потому что если она — не я, то она — нечто такое, что я могу удалить.",,"Parce que si elle n'est pas moi, alors elle est quelque chose que je peux retirer.","Perché, se lei non è me, allora è qualcosa che posso rimuovere.","Weil sie etwas sein muss, das ich entfernen kann, wenn sie nicht ich ist.","Porque si ella no soy yo, es algo que puedo eliminar.","Porque si ella no soy yo, entonces es algo que puedo eliminar.",우리가 서로 다른 사람이면 그 존재를 없애버릴 수 있잖아요.,,彼女が私でなければ、自分で排除できるからな。,"Porque se ela não for eu, ela é algo que eu posso remover.",因为如果她不是我，那么我还能摆脱她。,因為如果她不是我，那麼她就是某種我可以移除的東西。,,,,,
Boro_RAW-1639-Alta,Boro_RAW-1639-Alta,"Как опухоль, что-то, что можно отсечь и освободиться от этого.",,"Comme une tumeur, un truc qu'on peut couper pour s'en débarrasser.","Come un tumore, qualcosa che puoi asportare e di cui puoi liberarti.","Wie ein Geschwür, das man wegschneiden und vergessen kann.","Como un tumor, algo que puedes extirpar y liberarte de él.",Como un tumor... Algo que puedes extirpar y liberarte de él.,종양처럼 잘라내기만 하면 해방될 수 있잖아요.,,腫瘍のように切り取って自由になれる。,"Como um tumor, algo que você pode cortar e jogar fora.",好比一个瘤子，你可以切除它，摆脱它。,就像腫瘤，切除後就乾乾淨淨。,,,,,
Boro_RAW-1640-Alta,Boro_RAW-1640-Alta,"Если же она — это просто я, тогда... всё гораздо сложнее.",,"Tandis que si elle est moi, alors… alors, c'est beaucoup plus compliqué.","Mentre se sono io, allora... allora è molto più complicato.","Wenn sie ich ist, dann …ist das so viel komplizierter.","Si ella soy yo, entonces... eso es mucho más complicado.","Si ella soy yo, entonces... eso es mucho más complicado.",하지만 그 존재가 나라면... 문제가 훨씬 복잡해져요.,,だが彼女もまた私であるなら… 事態ははるかに複雑だ。,"Se ela simplesmente for eu, aí... é muito mais complicado.",但如果她就是我……那事情就难办多了。,如果她就是我，那……就複雜多了。,,,,,
Boro_RAW-1641-Boro,Boro_RAW-1641-Boro,"Да, несомненно.",,"Oui, c'est certainement le cas.","Sì, certamente.","Ja, das ist es sicher.","Sí, la verdad es que sí.","Sí, la verdad es que sí.","그래요, 확실히 그렇겠죠.",,ああ、確かにね。,"Sim, certamente é.",是啊，确实会很难办。,是的，沒錯。,,,,,
Boro_RAW-1642-Alta,Boro_RAW-1642-Alta,"Я всё пытаюсь отдохнуть, клянусь! Я твержу себе: просто успокойся!",,"J'essaie vraiment de me reposer, je te jure ! J'arrête pas de me dire qu'il faut que je me calme !",Ti assicuro che continuo a provare a riposarmi! Continuo a ripetermi di calmarmi!,"Ich versuche wirklich, mich auszuruhen, ich schwöre es! Ich sage mir immer wieder, zur Ruhe zu kommen!","Sigo intentando descansar, ¡lo juro! ¡Sigo diciéndome que me calme!","Sigo tratando de descansar, ¡lo juro! ¡Sigo diciéndome que me calme!","나도 쉬려고 노력하고 있어요, 정말! 진정하라고 나 자신에게 되뇐다고요!",,私だって休みたいんだ！ 一息つけと、いつも自分に言い聞かせている！,"Eu continuo tentando descansar, eu juro! Eu tenho me obrigado a simplesmente me aquietar!",我一直都在尽力休息，真的！我不停地告诉自己要安定下来！,我已經很努力在休息了，我發誓！我一直告訴自己要定下來！,,,,,
Boro_RAW-1643-Alta,Boro_RAW-1643-Alta,Но я не могу. Она не позволяет мне. Даже отдых кажется работой.,,"Mais j'y arrive pas. Elle me lâche pas. Même se relaxer, on dirait que c'est du travail.",Ma non ci riesco. Lei non me lo lascia fare. Anche rilassarsi è una fatica.,Aber ich kann nicht. Sie lässt mich nicht. Selbst zu entspannen fühlt sich wie eine Aufgabe an.,Pero no puedo. No me deja. Incluso relajarse parece un trabajo.,Pero no puedo. No me deja. Incluso relajarse parece un trabajo.,하지만 할 수 없어요. 그 존재가 날 막아요. 쉬는 것조차 일로 느껴져요.,,だが、できない。彼女が許さない。休むことさえ作業のようだ。,Mas não consigo. Ela não deixa. Até relaxar parece um trabalho.,但我做不到。她不让我这么做。哪怕放松都像是一门差事。,但我無法。她不讓我定下來。就連休息都像是工作。,,,,,
