,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Monster_RAW-0455-Choice,Monster_RAW-0455-Choice,Звучит как план.,,Ça me paraît être un bon plan.,Mi sembra un ottimo piano.,Klingt nach einem Plan.,Buena idea.,Me parece bien.,좋은 생각이네.,,いいアイデアだな。,Acho que é um bom plano.,这主意不错。,聽起來是不錯的計畫。,,,,,
Monster_RAW-0456-Choice,Monster_RAW-0456-Choice,"Я всё равно думаю, что это плохая идея.",,Je pense malgré tout que c'est une mauvaise idée.,Penso che sia una cattiva idea comunque.,"Ich denke trotzdem, dass es eine schlechte Idee ist.",Sigo pensando que es una mala idea.,Sigo pensando que es una mala idea.,좋은 생각이 아냐.,,それでも、やめたほうがいい。,Ainda acho que é um a má ideia.,我还是觉得这不是个好主意。,我還是覺得不太好。,,,,,
Monster_RAW-0457-Monster,Monster_RAW-0457-Monster,"Да! Это, наверное, мой лучший план на данный момент.",From [0455-Choice],Ouais ! C'est sans doute le meilleur plan que j'aie jamais eu.,Sììì! È il piano migliore che ci sia!,Ja! Wahrscheinlich ist es mein bisher bester Plan.,¡Sí! Probablemente sea mi mejor idea hasta ahora.,¡Sí! Creo que es lo mejor en lo que he pensado hasta ahora.,맞아! 내가 해본 것 중에 최고의 생각일걸.,,イェーイ！ 今までで一番いいアイデアかも！,"É! Provavelmente, é o meu melhor plano até hoje.",是啊！这可能是我至今为止最好的主意了。,沒錯！這大概是我目前最棒的計畫。,,,,,
Monster_RAW-0458-Monster,Monster_RAW-0458-Monster,"Хм, думаю, я смогу понять, как сделать это правильно.",From [0456-Choice],Hum… je parie que je trouverais comment bien faire quand même.,Emm… scommetto che troverei il modo di fare la cosa giusta.,"Mmh, ich bin sicher, dass ich rauskriege, wie ich das richtig mache.","Mmm, apuesto a que puedo descubrir cómo hacerlo bien.",Mmm... Apuesto a que puedo descubrir cómo hacerlo bien.,"흠, 제대로 이용하는 방법을 알아낼 수 있을 거야.",,もう！ あちしなら、ちゃんとできるのに…,"Hmm, aposto que eu consigo dar um jeito de fazer certo.",唔，我打赌自己能好好控制这个声音。,嗯，我應該可以想出正確執行的辦法。,,,,,
Monster_RAW-0459-Alta,Monster_RAW-0459-Alta,...,From [0448-Choice],…,...,…,...,...,...,,…,...,……,……,,,,,
Monster_RAW-0460-Alta,Monster_RAW-0460-Alta,Почему ты вообще хочешь такой голос?,,"Et puis, pourquoi tu voudrais entendre ce genre de voix ?","In ogni modo, perché vuoi una voce del genere?",Warum willst du überhaupt so eine Stimme?,¿Por qué quieres una voz así de todos modos?,"Y dime, ¿por qué quieres una voz así?",대체 왜 그런 목소리를 갖고 싶은데?,,なんでそんな声がして欲しいんだ？,"Por que você quer uma voz assim, afinal?",为什么你会想要有这么一个声音？,你為什麼這麼希望自己有這種聲音？,,,,,
Monster_RAW-0461-Monster,Monster_RAW-0461-Monster,"Потому что я никогда не делаю ничего хорошего, потому что я вроде как глупый.",,"Parce que je fais jamais rien de bien, parce que je suis plutôt stupide.","Perché non faccio mai niente di buono, perché sono un po' stupida.","Weil ich nie was Gutes mache, weil ich irgendwie dumm bin.","Porque nunca hago nada bueno, porque soy un poco estúpida.",Porque nunca hago nada bueno. Porque soy un poco estúpida.,난 좀 멍청하고 좋은 일도 한 적이 없거든?,,いいことができないからだよ。あちし、おバカだし。,"Porque eu nunca faço nada bom, porque eu sou meio burra.",因为我从来都做不好事情，因为我笨。,因為我沒做過任何好事，因為我滿笨的。,,,,,
Monster_RAW-0462-Monster,Monster_RAW-0462-Monster,"Так что если бы у меня был этот голос, я мог бы работать супер усердно, чтобы делать хорошие вещи!",,"Alors, si j'entendais cette voix, je pourrais travailler super dur pour faire des trucs bien !","Invece, se avessi quella voce, potrei lavorare sodo per fare cose buone!","Und wenn ich diese Stimme hätte, könnte ich super hart daran arbeiten, was Gutes zu machen!","Entonces, si tuviera esa voz, ¡podría trabajar muy duro para hacer cosas buenas!","¡Entonces, si tuviera esa voz, podría esforzarme mucho para hacer cosas buenas!",그런 목소리를 갖게 되면 엄청 열심히 노력해서 좋은 일을 할 거 아냐!,,だからそんな声がしたら、超がんばって、いいことができるかも！,"Então, se eu tivesse essa voz, eu ia me esforçar muito pra fazer coisas que são boas!",所以如果我脑中有这样的声音，我就能下苦功把事情做好！,所以，如果我有那種聲音，就可以超級努力做好事！,,,,,
Monster_RAW-0463-Choice,Monster_RAW-0463-Choice,"Да, это полезно для выполнения работы.",,"Ouais, c'est utile pour accomplir des choses.","Sì, è utile per portare a termine le cose.","Ja, sie ist nützlich, um was zu schaffen.","Sí, es útil para hacer el trabajo.","Sí, es útil para hacer cosas buenas.","그래, 뭔가를 해내는 데 도움이 되긴 해.",,ああ、やりたいことがあるなら便利だ。,"É, é bom pra cumprir tarefas.",嗯，能够把事情做好确实不错。,沒錯啦，這對做事是滿有用的。,,,,,
Monster_RAW-0464-Choice,Monster_RAW-0464-Choice,"Я не думаю, что ты глупый.",,Je ne te trouve pas stupide.,Non penso affatto che tu sia stupida.,Ich finde dich nicht dumm.,No creo que seas estúpida.,No creo que seas estúpida.,넌 멍청하지 않아.,,あんたはバカじゃない。,Eu não acho que você seja burra.,我并不觉得你笨。,我不覺得你笨啊。,,,,,
Monster_RAW-0465-Monster,Monster_RAW-0465-Monster,"Ха-ха, да, я такой, ты просто ещё не знаешь.",From [0464-Choice],"Ah, ah, ah ! Mais si, je le suis, c'est juste que t'es pas encore au courant.","AHAHAH, sì, lo sono, solo che tu ancora non te ne sei resa conto.","Haha, doch. Ich bin dumm, du weißt es nur noch nicht.","Ja, ja, sí, lo soy, pero todavía no lo sabes.","¡Ja, ja! Sí, lo soy, pero todavía no lo sabes.","하하, 난 멍청이야. 언니가 아직 몰라서 그래.",,ハハ、おバカだよ。アンタはまだ知らないだけ。,"Haha! Sim, eu sou, você só não sabe ainda.",哈哈，我很笨的，你还没见识到而已。,哈哈我很笨，你只是還不知道。,,,,,
Monster_RAW-0466-Monster,Monster_RAW-0466-Monster,Когда-нибудь я точно сделаю хорошие вещи.,From [0463-Choice],"Un jour, je ferai un truc bien, c'est sûr.","Un giorno farò delle cose buone, ne sono sicura.","Eines Tages mache ich auch gute Sachen, ganz sicher.","Algún día haré cosas buenas, seguro.","Algún día haré cosas buenas, eso seguro.",언젠가는 꼭 좋은 일을 해낼 거야.,,いつか絶対、いいことをしてみせるんだ。,"Um dia, eu vou fazer coisas boas, com certeza.",总有一天我会把事情做好，一定会。,未來我一定會做出好事的。,,,,,
Monster_RAW-0467-Choice,Monster_RAW-0467-Choice,"Ты справишься, если будешь над этим работать.",,Tu y arriveras si tu travailles.,Ci arriverai con l'impegno.,"Das wirst du, wenn du dran arbeitest.",Lo conseguirás si trabajas en ello.,Lo lograrás si le pones empeño.,열심히 하면 해낼 수 있을 거야.,,頑張ればできるよ。,Você vai chegar lá se se esforçar.,只要努力，就能有收获。,只要你努力，就會成功。,,,,,
Monster_RAW-0468-Choice,Monster_RAW-0468-Choice,Твои родители тебе когда-нибудь помогают?,,Est-ce que tes parents sont là pour t'aider ?,I tuoi genitori ti aiutano un po'?,Helfen dir deine Eltern manchmal?,¿Tus padres te ayudan alguna vez?,¿Tu familia te ayuda alguna vez?,부모님이 도와준 적은 없어?,,親は手伝ってくれないのか？,Os seus pais nunca te ajudam?,你的父母没帮过你吗？,你爸媽幫過你嗎？,,,,,
Monster_RAW-0469-Monster,Monster_RAW-0469-Monster,Да! Я попробую! Может быть!!,From [0467-Choice],Ouais ! J'essaierai ! Peut-être !,Sììì! Ci proverò! Forse!,Ja! Ich versuch es! Vielleicht!,¡Sí! ¡Lo intentaré! ¡Tal vez!,¡Sí! ¡Voy a intentarlo! ¡Tal vez!,그래! 해볼게! 생각해 보고!!,,イェーイ！ やってみる！ たぶんね！,Sim! Vou tentar! Talvez!!,是啊！我会努力的！也许！！,沒錯！我會努力的！大概吧！！,,,,,
Monster_RAW-0470-Monster,Monster_RAW-0470-Monster,"Не. Они всегда заняты делами, так что я не вижу их часто.",From [0468-Choice],"Nan… ils ont toujours des trucs à faire, alors je les vois pas trop.","No. Sono sempre occupati, non li vedo molto.","Nein. Die sind immer beschäftigt mit Zeug, also seh ich sie nicht so oft.","No. Siempre están ocupados con cosas, así que no los veo mucho.",Nah. Esa gente está siempre ocupada con algo. No la veo muy seguido.,없어. 부모님은 항상 바쁘고 얼굴도 잘 못 봐.,,ムリムリ。いっつも忙しいもん。だからあんまり会わないし。,"Nah. Eles estão sempre ocupados com coisas, por isso, eu não vejo muito eles.",没有。他们总是忙来忙去的，所以我们经常见不着面。,沒有。他們總是在忙，所以我不常見到他們。,,,,,
Monster_RAW-0471-Monster,Monster_RAW-0471-Monster,"Но это здорово! Потому что я могу делать всё, что захочу!!",,Mais c'est super ! Parce que je peux faire tout ce que je veux !,Ma è fantastico! Perché posso fare quello che voglio!,"Aber das ist super! Weil ich machen kann, was ich will!",¡Pero es genial! ¡Porque puedo hacer lo que quiera!,¡Pero es genial! ¡Porque puedo hacer lo que se me dé la gana!,근데 그게 더 좋아! 나 하고 싶은 대로 할 수 있거든!!,,でも最高だよ！ 好きなことやりたい放題だもんね！,Mas é ótimo! Porque eu posso fazer o que eu quiser!!,但这样正好！这样我才能想做什么就做什么！！,但這樣很好！因為我愛做什麼都可以！！,,,,,
Monster_RAW-0472-Alta,Monster_RAW-0472-Alta,О...,,Ah…,Oh...,Oh …,Oh...,Ah...,아...,,そうか…,Ah...,哦……,噢……,,,,,
Monster_RAW-0473-Alta,Monster_RAW-0473-Alta,"...ну, спасибо, что нарисовал меня.",,"… enfin, merci de m'avoir dessinée.","… bè, grazie per avermi fatto questo disegno.","…Na, danke für dieses Bild von mir.","Bueno, gracias por hacer este dibujo de mí.","Bueno, gracias por hacer este dibujo de mí.",...어쨌든 그림 그려줘서 고마워.,,…とにかく、私の絵を描いてくれてありがとう。,"Bem, obrigada por me desenhar.",……好吧，谢谢你为我画画。,……好，感謝你把我畫出來。,,,,,
Monster_RAW-0474-Monster,Monster_RAW-0474-Monster,Это было легко! Рисовать крутые бои - это ЛУЧШЕЕ!,,"C'était facile ! Dessiner des combats cools, y a rien de mieux !",È stato facile! Disegnare dei combattimenti super fighi è il MEGLIO!,Das war leicht. Coole Kämpfe malen ist SUPER!,¡Ha sido fácil! ¡Dibujar peleas geniales es lo mejor!,¡Fue facilísimo! ¡Dibujar peleas geniales es lo mejor!,쉬웠어! 난 멋진 싸움을 그리는 게 제일 좋아!,,楽勝だよ！ スゴい戦いの絵を描くのってサイコー！,Foi fácil! Desenhar lutas legais é MUITO bom!,小菜一碟！我喜欢画精彩的战斗！,很簡單啦！畫這種超酷的戰鬥，超讚的！,,,,,
Monster_RAW-0475-Monster,Monster_RAW-0475-Monster,Эй! Я принял решение! Хочешь его услышать?,,Eh ! J'ai pris une décision ! Tu veux savoir ?,Ehi! Ho preso una decisione! Vuoi saperla?,"Hey! Ich hab mich entschieden! Willst du hören, wofür?",¡Oye! ¡He tomado una decisión! ¿Quieres oírla?,¡Oye! ¡Tomé una decisión! ¿Quieres oírla?,언니! 나 뭐 결정했어! 뭔지 알려줄까?,,ねえ！ 決めたことがあるんだ！ 聞きたい？,Ei! Eu decidi uma coisa! Quer saber?,嘿！我决定了！想要听吗？,對了！我決定了！你想聽嗎？,,,,,
Monster_RAW-0476-Alta,Monster_RAW-0476-Alta,Конечно.,,Bien sûr.,Certo.,Klar.,Claro.,Claro.,그래.,,ああ。,Claro.,当然。,好噢。,,,,,
Monster_RAW-0477-Monster,Monster_RAW-0477-Monster,Я буду бойцом!!!,,Je veux devenir une combattante !,Diventerò una combattente!,Ich werde mal Kämpferin!,¡¡¡Voy a ser luchadora!!!,¡Voy a ser una guerrera!,나도 전사될래!!!,,あちし、戦士になる！,Eu vou ser um lutadora!!!,我要成为一名斗士！！！,我要成為一名戰士！！！,,,,,
Monster_RAW-0478-Choice,Monster_RAW-0478-Choice,Отлично.,,Super.,Fantastico.,Super.,Genial.,Buenísimo.,잘됐네.,,いいね。,Ótimo.,好极了。,好極了。,,,,,
Monster_RAW-0479-Choice,Monster_RAW-0479-Choice,Эээ...,,Euh…,Uhh...,Äh …,Eh...,Eh...,아...,,うーん…,Ahm...,呃……,呃……,,,,,
Monster_RAW-0480-Monster,Monster_RAW-0480-Monster,"А знаешь, что ещё я решил?? Угадай!","From [0478-Choice]
From [0479-Choice]",Et tu sais ce que j'ai décidé d'autre ? Devine !,E sai cos'altro ho deciso? Indovina!,"Und weißt du, was ich noch beschlossen habe? Rate mal!",¿Y sabes que más he decidido? ¡Adivina!,¿Y sabes que más decidí? ¡Adivina!,내가 또 뭘 결정했는지 알아?? 맞춰봐!,,他にも決めたんだけどわかる？ 当ててみて！,E quer saber o que mais eu decidi?? Adivinha!,想知道我还决定了什么吗？？你猜！,你知道我還決定了什麼嗎？？猜猜看！,,,,,
Monster_RAW-0481-Choice,Monster_RAW-0481-Choice,Ты собираешься убить примерно миллион людей и животных.,,Tu vas tuer genre un million de gens et d'animaux.,Ucciderai un milione di persone e di animali.,Du wirst eine Million Menschen und Tiere töten.,Vas a matar como un millón de personas y animales.,Vas a matar como a un millón de personas y animales.,사람이나 동물을 엄청 많이 죽이기로 했니?,,たくさんの人や動物をやっつけるんだろ。,"Você vai matar, tipo, milhões de pessoas e animais.",你想要杀掉数以百万的人和动物。,你會殺掉成千上百的人跟動物。,,,,,
Monster_RAW-0482-Choice,Monster_RAW-0482-Choice,Ты будешь вдумчивым и рефлексирующим бойцом.,,Tu comptes devenir une combattante réfléchie et introspective.,Diventerai una combattente riflessiva e introspettiva.,Du wirst eine nachdenkliche und bedachte Kämpferin.,Vas a ser una luchadora reflexiva e introspectiva.,Vas a ser una guerrera reflexiva e introspectiva.,생각이 깊고 내성적인 전사가 되기로 했니?,,思いやりがあって物事を深く考える戦士になるんだろ。,Você vai ser uma lutadora gentil e introspectiva.,你想要成为一名善于思考和自省的斗士。,你會成為深思熟慮的戰士。,,,,,
Monster_RAW-0483-Choice,Monster_RAW-0483-Choice,"Я не уверена, что хочу знать.",,Je ne suis pas sûre de vouloir savoir.,Non sono sicura di volerlo sapere.,"Ich glaube, ich will es gar nicht wissen.",No estoy segura de querer saberlo.,No estoy segura de querer saberlo.,그다지 알고 싶지 않은데.,,知りたくないかも。,Não sei se eu quero saber.,我并不怎么想知道。,我不太想知道。,,,,,
Monster_RAW-0484-Monster,Monster_RAW-0484-Monster,"Ха-ха, да, конечно! Но это не то, что я решил.",From [0481-Choice],"Ah, ah ! Ouais, ça c'est sûr ! Mais c'est pas ce que j'ai décidé.","AHAHAH sììì, per forza! Ma non è quello che ho deciso.","Haha, ja, ganz klar! Aber das ist nicht mein Entschluss.","¡Ja, ja, sí, seguro! Pero eso no es lo que he decidido.","¡Ja, ja! ¡Sí, eso seguro! Pero no es lo que decidí.","하하 그래, 그것도 맞아! 그렇지만 내가 결정한 건 그게 아냐.",,ハハ、いいね！ でも決めたのは、それじゃない。,"Haha! Sim, com certeza! Mas não foi isso que eu decidi.",哈哈，当然啦！但我决定的不是这件事情。,哈哈，那是當然！但那不是我的決定。,,,,,
Monster_RAW-0485-Monster,Monster_RAW-0485-Monster,Фу!! Ни за что! Я буду самым невдумчивым бойцом на свете!,From [0482-Choice],Beurk ! Pas question ! Je serai la combattante la moins réfléchie de l'histoire !,Ehi! Nemmeno per idea! Sarò la combattente meno riflessiva che c'è!,Ihgitt! Niemals! Ich werde die unnachdenklichste Kämpferin aller Zeiten sein!,¡Puaj! ¡Anda ya! ¡Voy a ser la luchadora menos reflexiva de todos los tiempos!,¡Puaj! ¡Ni loca! ¡Voy a ser la guerrera menos reflexiva de todos los tiempos!,우웩!! 절대 아냐! 난 세상에서 제일 생각 없는 전사가 될 거야!,,おえっ！ 絶対ヤダ！ 一番思いやりのない戦士になってやる！,Eca!! Nada a ver! Eu vou ser a lutadora menos gentil que já existiu!,呕！！才不要！我要成为史上最不善思考的斗士！,噁！！不可能！我要成為做事最不經大腦的戰士！,,,,,
Monster_RAW-0486-Monster,Monster_RAW-0486-Monster,"Но это не то, что я решил:",,Mais ce n'est pas le truc que j'ai décidé.,Ma non è quello che ho deciso.,Aber das ist nicht mein Entschluss:,Pero eso no es lo que he decidido:,Pero eso no es lo que decidí...,내 결정은 그게 아냐.,,でも決めたのは、それじゃない。,Mas não foi isso que eu decidi.,但我决定的不是这件事情:,但那不是我的決定：,,,,,
Monster_RAW-0487-Monster,Monster_RAW-0487-Monster,Тебе понравится!,From [0483-Choice],Tu vas adorer !!,Ti piacerà tantissimo!,Du wirst es lieben!,¡Te va a encantar!,¡Te va a encantar!,언니도 엄청나게 좋아할걸!,,聞いたら喜ぶよ！,Você vai adorar!,你会喜欢的！,你一定會愛到不行！,,,,,
Monster_RAW-0488-Monster,Monster_RAW-0488-Monster,"Я решил, что ты будешь учить меня! Ты покажешь мне, как сражаться!!",,J'ai décidé que tu allais m'apprendre ! Tu vas me montrer comment on combat !,Ho deciso che tu me lo insegnerai! Mi farai vedere come si combatte!,"Ich habe beschlossen, dass du mich ausbilden wirst! Du wirst mir zeigen, wie man kämpft!",¡He decidido que me vas a enseñar! ¡Me vas a mostrar cómo pelear!,¡Decidí que me vas a enseñar! ¡Me vas a mostrar cómo se pelea!,나 싸움을 언니한테 배우기로 했어! 어떻게 싸우는 건지 보여줘!!,,ハハ、おバカだよ。アンタはまだ知らないだけ。,Eu decidi que você vai me ensinar! Você vai me mostrar como lutar!!,我决定让你来当我的老师！你要教我怎么战斗！！,我決定要拜你為師！你要教我如何戰鬥！！,,,,,
Monster_RAW-0489-Monster,Monster_RAW-0489-Monster,"Я хочу знать все способы, как ты бьёшь ногами, руками, и как уклоняться от суплекса.","""suplex"" is a move in wrestling where you grab someone and slam them down behind you","Je veux apprendre toutes les façons de cogner au pied, au poing et savoir comment esquiver une souplex.",Voglio sapere tutti i modi in cui tiri i calci e i pugni e come schivare una rovesciata.,"Ich will wissen, wie man tritt und schlägt und einem Suplex ausweicht.",Quiero saber todas las formas en que das patadas y puñetazos y cómo esquivar un súplex.,Quiero saber todas las formas en que das patadas y puñetazos y cómo esquivar un súplex.,"언니한테 발차기, 펀치, 수플렉스 기술 피하기, 이런 거 다 배우고 싶어.",,キックにパンチ、スープレックスのかわし方も、ぜーんぶ知りたい！,"Eu quero saber todos os jeitos que você chuta, e soca, e como desviar de um suplex.",我要学会你的所有招式，怎么出腿，怎么出拳，怎么躲避背摔。,我想要學會你踢腿、揮拳的方式，還有躲開投摔的方式。,,,,,
Monster_RAW-0490-Monster,Monster_RAW-0490-Monster,"Ты можешь показать мне приёмы с мечом, я обещаю, что буду лучшим учеником, который у тебя когда-либо был!",,"Tu peux m'apprendre tes trucs à l'épée, je te jure que je serai la meilleure élève que t'as jamais vue !","Puoi mostrarmi dei trucchetti con la spada, ti prometto che sarò la migliore allieva che tu abbia mai avuto!","Du kannst mir Schwertkram zeigen, und ich werd die beste Schülerin sein, die du je hattest.","Puedes enseñarme cosas de espadas, ¡te prometo que seré la mejor alumna que jamás hayas tenido!",¡Puedes enseñarme cosas de espadas! ¡Te prometo que seré la mejor alumna que jamás hayas tenido!,검술도 알려줘. 내가 진짜 최고의 제자가 될게!,,剣の使い方も教えてよ。今までで一番いい弟子になるって約束する！,"Você pode mostrar coisas com espada, juro que vou ser a melhor aluna que você já teve!",你可以教我怎么用剑，我保证会成为你最出色的学生！,你可以教我劍術，我保證我會成為你教過最棒的學生！,,,,,
Monster_RAW-0491-Monster,Monster_RAW-0491-Monster,"Если ты будешь моим учителем, то ты сможешь убедиться, что я работаю супер усердно и тренируюсь каждый день, как ты делала!",,"Si tu deviens ma prof, alors tu peux être sûre que je bosserai super dur et m'entraînerai tous les jours, comme toi !","Se diventi la mia insegnante, puoi assicurarti che lavoro duro e mi alleno ogni giorno, proprio come hai fatto tu!","Wenn du meine Lehrerin bist, kannst du dafür sorgen, dass ich total hart arbeite und jeden Tag trainiere, so wie du!","Si eres mi profesora, puedes asegurarte de que trabaje muy duro y entrene todos los días, ¡como hiciste tú!","Si eres mi profesora, podrás asegurarte de que entrene muy duro todos los días. ¡Igual que tú!","언니가 내 스승님이 되면, 나도 언니처럼 매일매일 열심히 노력하고 수련하게 해줄 수 있잖아!",,アンタが師匠だったら、あちしも毎日、超がんばって訓練できるじゃん！ アンタみたいに！,"Se você for minha professora, pode me obrigar a me esforçar bastante e a treinar todos os dias, que nem você fez!",如果由你来当我的老师，就能保证我每天好好努力，好好修炼，就和你一样！,如果你是我的師傅，就可以確保我每天努力受訓，就跟你以前一樣！,,,,,
Monster_RAW-0492-Monster,Monster_RAW-0492-Monster,ПОЖАААААЛУЙСТА??,"Monster is dragging out the word ""please"" here, in the way a child would",S'IL TE PLAAAAAÎT ??,TI PREGOOOOOO…,BIIIIIIIIIIIIIIIIITTE?,¿¿¿Porfaaaaaaaaa???,¡¿PORFAAAAAAAAA?!,"제바아아아아알, 응??",,おねが～～～～い！,POR FAVOOOOOR??,求求你了！！,拜託啦？？,,,,,
Monster_RAW-0493-Alta,Monster_RAW-0493-Alta,"Ну, эм...",,Eh bien… euh…,"Ecco, uh...","Nun, äh …","Esto, eh…","Bueno, eh…","으음, 그게...",,それは…,"Bem, ahm...",好吧，呃……,嗯，呃……,,,,,
Monster_RAW-0494-Choice,Monster_RAW-0494-Choice,"...да, конечно. Я научу тебя.",,"… ouais, bien sûr. Je vais t'apprendre.",… Ma certo. Ti insegnerò.,"…ja, klar. Ich bring dir alles bei.","Sí, claro. Te enseñaré.","Sí, claro. Te voy a enseñar.","...그래, 알았어. 내가 가르쳐줄게.",,…ああ、わかった。教えてやる。,"Sim, claro. Eu te ensino.",……好啊，当然。我可以教你。,……好啊，沒問題。我來訓練你。,,,,,
Monster_RAW-0495-Choice,Monster_RAW-0495-Choice,"...нет. Я не думаю, что это хорошая идея.",,… non. Je ne crois pas que ce soit une bonne idée.,… No. Non penso che sia una buona idea.,… Nein. Das halte ich für keine gute Idee.,No. No creo que esto sea una buena idea.,No. No creo que sea una buena idea.,...안 돼. 좋은 생각이 아닌 것 같아.,,…ダメだ。いいアイデアとは思えない。,Não. Acho que não é uma boa ideia.,……不。我觉得这主意不怎么样。,……不。我覺得這不是個好點子。,,,,,
Monster_RAW-0496-Monster,Monster_RAW-0496-Monster,ДААААА!!! Я буду бойцом!!,From [0494-Choice],OUIIII ! Je vais devenir une combattante !!,Sììììì!!! Diventerò una combattente!,JAAAAAA! Ich werde eine Kämpferin!,¡¡¡Sííííí!!! ¡Voy a ser luchadora!,¡ESOOO! ¡Voy a ser una guerrera!,앗싸!!! 빨리 전사가 돼야지!!,,やったーーー！ 戦士になるぞーー！！！,SIMMM!!! Eu vou ser uma lutadora!!,好好好！！！我要成为斗士了！！,讚啦！！！我即將成為戰士！！！,,,,,
Monster_RAW-0497-Monster,Monster_RAW-0497-Monster,"Это самое крутое, я ТАК взволнован! О, я смогу пнуть Хорька {{Wesley}} прямо в его тупое лицо!",Weasel Wesley is the name of another kid,"Trop cool ! Je suis TROP excitée ! Ah, je vais pouvoir cogner {{Wesley}} la fouine dans sa face de rat !",Troppo forte! Sono troppo emozionata! Finalmente potrò tirare un calcio a {{Wesley}} la volpe dritto in quella stupida faccia!,"Das ist SO cool, ich bin so aufgeregt! Oh, ich werd Wiesel-{{Wesley}} mitten in die Visage treten.","Mola mucho, ¡estoy muy emocionada! ¡Oh, voy a poder darle una patada a Weasel {{Wesley}} justo en su estúpida cara!","¡Genial! ¡Estoy muy emocionada! ¡Ah, voy a poder darle una patada a {{Wesley}} Wasol justo en su estúpida cara!","대따 멋지다. 완전 신나! 히히, 얼른 배워서 위즐 {{Wesley}} 자식의 멍청한 얼굴을 뻥 차 줄 거야!",,サイコーだね、コーフンしてきた！ そうだ、これでウィーゼル・{{ウェスリー}}の顔を蹴っ飛ばしてやれるじゃん！ ,"Que da hora, eu tô MUITO empolgada! Ah, eu vou poder chutar a cara do {{Wesley}} Doninha!",实在太酷啦，我好激动！哦，以后我非要给{{Weasel}} {{Wesley}}的蠢脸上狠狠来一脚！,真是酷斃了，我好興奮！噢，我一定能踢爆黃鼠狼{{Wesley}}的臉！,,,,,
Monster_RAW-0498-Monster,Monster_RAW-0498-Monster,Что мы делаем сначала?? Можешь показать мне атаку мечом? Мы ОБЯЗАТЕЛЬНО должны заняться мечами!,,On commence par quoi ?? Tu peux me montrer une attaque à l'épée ? Il faut qu'on fasse des trucs à l'épée !,Da dove iniziamo? Puoi farmi vedere un attacco con la spada? Dobbiamo fare un sacco di trucchetti con la spada!,Was machen wir zuerst? Zeigst du mir einen Schwertangriff? Wir MÜSSEN Schwertzeug machen!,¿Qué hacemos primero? ¿Puedes mostrarme un ataque con espada? ¡Tenemos que hacer cosas con espadas!,¡¿Qué hacemos primero?! ¿Puedes mostrarme un ataque con espada? ¡Tenemos que hacer cosas con espadas!,그럼 맨 처음에 뭘 하면 돼?? 검으로 공격하는 거 보여주면 안 돼? 우리 검술 훈련하자!,,まず何から始める？ 剣の攻撃を教えてくれんの？ ぜったい剣の技がいい！,O que a gente faz primeiro?? Pode me mostrar um ataque com espada? A gente PRECISA fazer coisas com espada!,我们先练什么？？能教教我怎么用剑吗？让我们练剑吧！,我們要先練什麼？？你可以教我劍擊嗎？我們一定要練劍！,,,,,
Monster_RAW-0499-Choice,Monster_RAW-0499-Choice,"Да, я покажу тебе техники владения мечом.",,"Ouais, je vais te montrer des techniques d'épée.","Ma sì, dai, ti mostrerò le tecniche con la spada.","Ja, ich zeig dir ein paar Schwerttechniken.","Sí, te mostraré técnicas con la espada.","Sí, voy a enseñarte técnicas con la espada.","그래, 검술을 보여줄게.",,ああ、剣の技を教えてやる。,"Sim, vou te mostrar técnicas com espada.",嗯，我给你演示一下用剑的技巧。,好啊，我會秀幾招劍術。,,,,,
Monster_RAW-0500-Choice,Monster_RAW-0500-Choice,"Э, вообще-то... Я не могу поднять свой меч...",,Euh… en fait… je n'arrive pas à prendre mon épée…,"Uh, adesso che ci penso... non riesco a sollevare la mia spada...","Äh, also … Ich kann mein Schwert nicht hochheben …","Eh, en realidad... No puedo levantar mi espada...","Bueno, en realidad... no puedo levantar mi espada...","그게, 사실은... 난 검을 들 수가 없어...",,その、実は…剣を持てないんだ…,"Ahm, na verdade... eu não posso levantar a minha espada...",呃，实际上……我拿不起我的剑……,呃，其實……我拿不起自己的劍……,,,,,
Monster_RAW-0501-Monster,Monster_RAW-0501-Monster,"Да! Да! Я готов! Я готов! Давай, начнём!",From [0499-Choice],"Oui ! Oui ! Je suis prête ! Je suis prête ! Allez, c'est parti !","Sì! Sì! Sono pronta! Sono prontissima! Dai, cominciamo!","Ja! Ja! Ich bin bereit! Ich bin bereit! Na komm, legen wir los!","¡Sí! ¡Sí! ¡Estoy preparada! ¡Estoy preparada! ¡Vamos, empecemos!","¡Sí! ¡Sí! ¡Estoy lista y preparada! ¡Vamos, empecemos!",그래! 좋아! 나 준비됐어! 준비됐다고! 빨리빨리 시작하자!,,やった、やった！ いつでもいいよ！ ほら始めよう！,"Sim! Sim! Tô pronta! Tô pronta! Bora, bora começar!",好！好！我准备好了！我准备好了！来吧，开始吧！,好耶！好耶！我準備好了！我準備好了！我們開始吧！,,,,,
