,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Gerald_RAW-0229-Choice,Gerald_RAW-0229-Choice,Я никогда не говорила-,,Je n'ai jamais dit que-,Non ho mai detto-,Ich habe nie gesagt–,Yo nunca he dicho que...,No dije que...,내 말은 그게 아니라-,,そんなこと、ひと言も…,Eu nunca disse...,我可没这么说——,我沒說——,,,,,
Gerald_RAW-0230-Choice,Gerald_RAW-0230-Choice,Это не-,,Ce n'est pas-,Non è quello che-,Das ist nicht–,Eso no es...,Eso no es...,그런 이유는-,,そういうわけじゃ…,Isso não...,我不是这个意思——,那不是——,,,,,
Gerald_RAW-0231-Choice,Gerald_RAW-0231-Choice,Эээ-,,Euh-,Uhh-,Äh–,Eh...,Eh...,어-,,いやぁ…,Ahm...,呃——,呃——,,,,,
Gerald_RAW-0232-Gerald,Gerald_RAW-0232-Gerald,"Но раз уж ты упомянула, как думаешь, может быть, он ДЕЙСТВИТЕЛЬНО найдёт крутым то, что я рыцарь?","From [0229-Choice]
From [0230-Choice]
From [0231-Choice]","Mais maintenant que tu en parles, tu crois qu'il trouverait cool que je sois un chevalier ?","Ma ora che lo hai accennato, pensi che forse gli piacerebbe che io sia un cavaliere?","Aber wo du das gerade sagst: Glaubst du, er FÄNDE es cool, dass ich ein Ritter bin?","Pero ahora que lo dices, ¿crees que tal vez a él le parecería genial que fuese un caballero?","Pero ahora que lo dices, ¿crees que a él le PARECERÍA genial que fuese un caballero?","말이 나왔으니 말인데, 혹시 우리 아들이 내가 기사라는 걸 멋지다고 생각할까요?",,でも、そう言われてみれば、僕が騎士なら息子もカッコいいと思ってくれるかな？,"Mas agora que você falou, você acha que talvez ele IRIA achar legal que eu sou um cavaleiro?",你还真别说，说不定他会觉得爸爸是一名骑士很酷？,不過既然你提到這點，如果我成為騎士，他會覺得我很酷嗎？,,,,,
Gerald_RAW-0233-Gerald,Gerald_RAW-0233-Gerald,"Если бы я попал в самые фантастические приключения в этих лесах, если бы я был настоящим рыцарем...",,"Si je m'embarquais dans les aventures les plus fantastiques dans cette forêt, si j'étais un vrai chevalier…","Se vivessi le avventure più fantastiche in questi boschi, se fossi un vero cavaliere...","Wenn ich die fantastischsten Abenteuer in diesem Wald erlebe, so als richtiger Ritter …","Si participara en las aventuras más fantásticas en estos bosques, si fuera un caballero de verdad...","Si participara en las aventuras más fantásticas en estos bosques, si fuera un caballero de verdad...","숲속에서 환상적인 모험을 경험했다면, 내가 진짜 기사였다면...",,もしも森に戻って輝かしい冒険に身を投じたら、もしも僕が本物の騎士だったら…,"Se eu embarcasse nas mais fantásticas aventuras nessa floresta, se eu fosse um cavaleiro de verdade...",如果我在森林里经历了最奇妙的冒险，如果我是名真正的骑士……,如果我在森林中展開最神奇的冒險，如果我是真正的騎士……,,,,,
Gerald_RAW-0234-Gerald,Gerald_RAW-0234-Gerald,"...тогда, как думаешь, он хотел бы делать со мной больше фотографий?",,… alors tu crois qu'il accepterait de prendre plus de photos avec moi ?,... pensi che vorrebbe fare altre foto con me?,"…Glaubst du, er würde dann mehr Fotos mit mir machen wollen?",... ¿crees que querría sacarse más fotos conmigo?,... ¿crees que querría sacarse más fotos conmigo?,...아들이 저와 사진을 더 찍으려고 할까요?,,…息子は、もっと一緒に写真を撮ってくれると思うかい？,"Aí, você acha que ele iria querer tirar mais fotos comigo?",……你说他会不会愿意和我一起拍更多的照片？,……那你覺得他會想多跟我拍照嗎？,,,,,
Gerald_RAW-0235-Gerald,Gerald_RAW-0235-Gerald,И показывать эти фотографии своим друзьям?,,Et de montrer ces photos à ses copains ?,E mostrare quelle foto ai suoi amici?,Und die Fotos stolz seinen Freunden zeigen?,¿Y enseñárselas a sus amigos?,¿Y mostrárselas a sus amigos?,그리고 친구들에게 그 사진을 자랑할까요?,,それで、僕との写真を友達に見せびらかすかな？,E iria mostrar essas fotos pros amigos?,然后向他的朋友们炫耀？,然後把這些照片給朋友看？,,,,,
Gerald_RAW-0236-Gerald,Gerald_RAW-0236-Gerald,"И называть меня чем-то крутым, вроде ""Папаня {{McGee}}""?","""Pops"" is slang for ""dad""","Et de m'appeler par un nom du genre… ""Papa {{McGee}}"" ?","E darmi un nomignolo carino come ""Papà {{McGee}}""?",Und mir einen coolen Spitznamen wie „Daddy {{McGee}}“ geben?,"¿Y llamarme algo genial como ""papá {{McGee}}""?",¿Y ponerme un apodo genial como «Papá {{McGee}}»?,나를 '멋진 아빠 {{McGee}}' 같은 애칭으로 불러줄까요?,,そしたら“{{マクギー}}のオヤッサン”とか呼んでくれるかも？,"E ia me dar um apelido legal, tipo, ""Paizão {{McGee}}""?",而且还会叫我“{{McGee}}老爹”之类超有范儿的名字？,然後叫我「{{McGee}}老爹」之類的？,,,,,
Gerald_RAW-0237-Choice,Gerald_RAW-0237-Choice,"Я не тот человек, которого стоит спрашивать о-",,Ce n'est pas à moi qu'il faut demander-,Non sono la persona adatta a cui chiedere-,"Ich bin echt die Falsche, um solche Fra–",No soy la persona indicada para preguntar sobre...,No soy la persona indicada para que le preguntes sobre...,그걸 왜 나한테 물-,,聞く相手を間違って…,Você não devia perguntar pra mim...,这种话你不应该问我——,你問錯人了——,,,,,
Gerald_RAW-0238-Choice,Gerald_RAW-0238-Choice,Мне нужно вернуться к моей-,,Je ferais mieux de retourner à mes-,Dovrei tornare al mio-,Ich sollte zurück zu meinen–,Debería volver a mi...,Debería volver a mi...,"됐어요, 그만 가볼-",,そろそろ仕事に戻…,Eu preciso voltar pro meu...,我应该去忙自己的事——,我應該要回去——,,,,,
Gerald_RAW-0239-Choice,Gerald_RAW-0239-Choice,{{McGee}} — это действительно твоя фами-,"The full sentence being cut off here is ""Is McGee really your last name?""","{{McGee}}, c'est vraiment ton nom de fam-",{{McGee}} è davvero il tuo cogno-,Ist {{McGee}} dein echter Nachn–,¿Es {{McGee}} realmente tu ape...?,¿Es {{McGee}} tu ape...?,{{McGee}}가 아저씨 성이었-,,あんたの姓って{{マクギー}}なの…,{{McGee}} é seu sobrenome me...,{{McGee}}真的是你的姓——,{{McGee}}真的是你的姓——,,,,,
Gerald_RAW-0240-Gerald,Gerald_RAW-0240-Gerald,"Со всеми рыцарскими приключениями, в которые я попадаю, я никак не могу быть ""полным ботаником"", верно?","""knightly"" means ""like a knight"". dorkbot"" is slang for ""dork""
From [0237-Choice]
From [0238-Choice]
From [0239-Choice]","Avec toutes mes aventures chevaleresques, je ne serais plus un ""ringard total"", pas vrai ?","Con tutte le avventure cavalleresche che intraprendo, non potrei assolutamente essere considerato uno ""sfigato totale"", giusto?","Bei all den ritterlichen Abenteuern, die ich bestehe, kann ich doch kein „totaler Trottelbot“ sein, oder?","Con todas las aventuras de caballeros en las que me meto, es imposible que sea un ""completo idiota"", ¿verdad?","Con todas las aventuras de caballeros en las que me meto, es imposible que sea un «completo idiota», ¿verdad?",멋진 기사의 모험을 즐기는 내가 '완전 찌질이'일 리 없겠죠?,,騎士らしい冒険を重ねれば、絶対に“世界一のマヌケ”じゃなくなるだろ？,"Com todas as aventuras cavaleirescas que eu embarco, não tem como eu ser um ""grande bobão"", né?",能经历这么多骑士冒险，我就不可能是“十足的呆瓜”，对吗？,只要經歷過騎士冒險，我就不可能是「怪胎」，對吧？,,,,,
Gerald_RAW-0241-Gerald,Gerald_RAW-0241-Gerald,Это моя судьба! Это моя история!,,C'est mon destin ! C'est mon histoire !,Questo è il mio destino! Questa è la mia storia!,Das ist mein Schicksal! Das ist meine Geschichte!,¡Este es mi destino! ¡Esta es mi historia!,¡Este es mi destino! ¡Esta es mi historia!,이건 내 운명이에요! 나만의 이야기라고요!,,これぞ我が運命！ これぞ我が物語だ！,Esse é o meu destino! Essa é a minha história!,这就是我的命运！这就是我的传奇！,這是我的使命！這是我的故事！,,,,,
Gerald_RAW-0242-Gerald,Gerald_RAW-0242-Gerald,"Пришло время для меня выйти туда и быть лучшим рыцарем, каким я только могу быть!",,Il est temps que j'y aille et que je devienne le plus grand chevalier qui soit !,È giunto il momento per me di andare e di essere il miglior cavaliere possibile!,"Es wird Zeit für mich, da rauszugehen und der bestmögliche Ritter zu sein!",¡Es hora de que salga ahí fuera y sea el mejor caballero posible!,¡Es hora de que me sumerja en la aventura y sea el mejor caballero posible!,나가서 최고의 기사가 될 시간입니다!,,森へ行って、とびきり最高の騎士になるときが来た！,Chegou a hora de eu partir e ser o melhor cavaleiro que eu posso ser!,是时候出发，成为最好的骑士了！,我應該要出外闖蕩，並成為最優秀的騎士！,,,,,
Gerald_RAW-0243-Gerald,Gerald_RAW-0243-Gerald,Как всегда говорят рыцари: ЯРРРРРРРРР!,"""Yarrr"" is actually a thing pirates say, Gerald is getting pirates confused with knights",Et comme le disent les chevaliers : YARRRRRRRRR !,Come dicono sempre i cavalieri: OLÈ!,Wie es unter Rittern heißt! YARRRRRRRRR!,Como siempre dicen los caballeros: ¡ARRRRRRRRRR!,Como dicen los caballeros: ¡ARRRRRRRRRR!,"그럼, 기사의 외침과 함께 물러가죠. 어기어차, 어기어차!",,では、騎士のかけ声を。オラアーーー！,Como cavaleiros sempre dizem: IARRRRRRRRR!,正如骑士们常说的：呀呀呀呀呀！,正如騎士向來所說：嚇啊啊啊啊！,,,,,
Gerald_RAW-0244-Choice,Gerald_RAW-0244-Choice,"Прощай, {{Gerald}}.",,"Au revoir, {{Gerald}}.",Arrivederci {{Gerald}}.,"Leb wohl, {{Gerald}}.","Adiós, {{Gerald}}.","Adiós, {{Gerald}}.","잘 가요, {{Gerald}} 씨.",,さよなら、{{ジェラルド}}。,"Tchau, {{Gerald}}.",再见，{{Gerald}}。,{{Gerald}}，再見。,,,,,
Gerald_RAW-0245-Choice,Gerald_RAW-0245-Choice,"Удачи, {{Gerald}}.",,"Bonne chance, {{Gerald}}.",Buona fortuna {{Gerald}}.,"Viel Glück, {{Gerald}}.","Buena suerte, {{Gerald}}.","Buena suerte, {{Gerald}}.","행운을 빌어요, {{Gerald}} 씨.",,幸運を、{{ジェラルド}}。,"Boa sorte, {{Gerald}}.",祝你好运，{{Gerald}}。,{{Gerald}}，祝你好運。,,,,,
Gerald_RAW-0246-Choice,Gerald_RAW-0246-Choice,"Не умри, {{Gerald}}.",,"Reste en vie, {{Gerald}}.",Resta in vita {{Gerald}}.,"Stirb nicht, {{Gerald}}.","No te mueras, {{Gerald}}.","No te mueras, {{Gerald}}.","죽지 말아요, {{Gerald}} 씨.",,死ぬなよ、{{ジェラルド}}。,"Vê se não morre, {{Gerald}}.",别死外面了，{{Gerald}}。,{{Gerald}}，別丟了小命。,,,,,
Gerald_RAW-0247-Gerald,Gerald_RAW-0247-Gerald,"Ахой, приносящий чай! Я вернулся из моих рыцарских приключений!",,"Ohé, héraut du thé ! Je reviens de mes aventures chevaleresques !","Ehilà, portatrice di tè! Sono tornato dalle mie avventure cavalleresche!","Ahoi, Bringerin des Tees! Ich bin von meinen ritterlichen Abenteuern zurückgekehrt!","¡Ah del barco, portadora de té! ¡He regresado de mis aventuras caballerescas!","¡Arrr, portadora de té! ¡He regresado de mis aventuras caballerescas!","헤이, 차 만드는 아가씨! 기사의 모험을 마치고 돌아왔습니다!",,やあ、お茶の給仕さん！ 騎士らしい冒険から戻ってきたよ！,"Saudações, entregadora do chá! Voltei das minhas aventuras cavaleirescas!",啊嗬，泡茶匠！我已从骑士冒险中归来！,嗨呦，泡茶者！我已結騎士冒險歸來了！,,,,,
Gerald_RAW-0248-Alta,Gerald_RAW-0248-Alta,"Эй, {{Gerald}}. Так скоро вернулся?",,"Salut, {{Gerald}}. Tu reviens déjà ?","Ehi, {{Gerald}}. Già di ritorno?",Hey {{Gerald}}. So schnell zurück?,"Hola, {{Gerald}}. ¿Cómo has vuelto tan pronto?","Hola, {{Gerald}}. ¿De vuelta tan pronto?","안녕하세요, {{Gerald}} 씨. 빨리도 돌아왔네요?",,やあ、{{ジェラルド}}。もう戻ったのか？,"Ei, {{Gerald}}. Já voltou?",嘿，{{Gerald}}。这么快就回来了？,{{Gerald}}，你好。這麼快就結束了？,,,,,
Gerald_RAW-0249-Gerald,Gerald_RAW-0249-Gerald,"""Скоро""? О чём ты говоришь? Меня здесь не было несколько дней.",,"""Déjà"" ? De quoi tu parles ? Ça fait des jours que je suis parti.","""Già""? Di cosa stai parlando? Non ci sono da giorni.",„Schnell“? Wovon redest du? Ich bin seit Tagen nicht hier gewesen.,"¿""Pronto""? ¿Pero qué dices? Llevo días sin venir por aquí.",¿«Pronto»? ¿Pero qué dices? Hace días que no venía por aquí.,빨리'요? 무슨 소리죠? 며칠을 밖에 있다 왔는데.,,“もう”？ 何を言ってるんだい？ ここに来るのは数日ぶりだよ。,"""Já""? Do que você está falando? Faz dias que eu não venho até aqui.",“这么快”？你在说什么？我好几天没来了。,「這麼快」？你是什麼意思？我好幾天沒來哩。,,,,,
Gerald_RAW-0250-Alta,Gerald_RAW-0250-Alta,Что? Но... ты был здесь всего несколько минут назад.,,Quoi ? Mais… tu étais encore là il n'y a pas deux minutes.,Che cosa? Ma... eri qui solo pochi minuti fa.,Was? Aber …du warst erst vor ein paar Minuten hier.,¿Qué? Pero... si has estado aquí hace unos minutos.,¿Qué? Pero... hace apenas unos minutos que te fuiste.,네? 아니... 조금 전에도 여기 있었잖아요.,,え？ でも…ついさっきまで、ここにいたじゃないか。,Quê? Mas... você estava aqui minutos atrás.,什么？可……几分钟前你还在这儿。,什麼？但……你幾分鐘前還在這裡。,,,,,
Gerald_RAW-0251-Gerald,Gerald_RAW-0251-Gerald,"Был? Нет, я точно помню, как устанавливал лагерь три раза...",,"Ah oui ? Non, je me souviens très bien avoir monté le camp trois fois…",Davvero? Eppure sono sicuro di essere stato via almeno per tre notti.,"War ich das? Nein, ich erinnere mich definitiv, drei Mal mein Lager aufgeschlagen zu haben …","¿Ah, sí? No, de verdad, recuerdo haber montado el campamento tres veces...",¿Sí? No puede ser. Recuerdo haber montado el campamento tres veces...,"방금 전이요? 아니에요, 텐트를 세 번이나 친 기억이 생생한데요...",,僕が？ いやいや、確かに3回は野営したはずだけど…,"Estava? Não, eu definitivamente lembro de montar acampamento três vezes...",是吗？不可能，我清楚地记得我扎过三次营……,是嗎？不對，我記得很清楚，在此處紮營三次……,,,,,
Gerald_RAW-0252-Gerald,Gerald_RAW-0252-Gerald,"Фактически, взгляни на это! Это приключение, в которое я попал!",,"En fait, regarde-moi ça ! C'est l'aventure dont je reviens !","Infatti, dai un'occhiata a questo! È un ricordo della mia ultima avventura!","Guck dir das hier mal an! Das ist das Abenteuer, in das ich geraten bin!","De hecho, ¡mira esto! ¡Es la aventura en la que he estado!","De hecho, ¡mira esto! ¡Es la aventura en la que me zambullí!",보여줄 게 있어요! 모험하다가 얻은 거예요!,,ほら、これを見てくれ！ こんな冒険をしてきたんだ！,"Na verdade, olha isso! É a aventura em que embarquei!",事实上，你看看这个！这就是我的冒险之旅！,事實上，你看看！這是我經歷的冒險！,,,,,
Gerald_RAW-0253-Alta,Gerald_RAW-0253-Alta,...да?,,… ah oui ?,… ah sì?,…Ja?,¿Sí...?,A ver...,...네?,,…はい？,Sim?,……啊？,……所以呢？,,,,,
Gerald_RAW-0254-Gerald,Gerald_RAW-0254-Gerald,Вот это!,,C'est ça !,È questo!,"Na, das hier!",¡Es esta!,¡Contempla!,이것 보세요!,,これだよ！,É isso!,就是它！,這個！,,,,,
Gerald_RAW-0255-Alta,Gerald_RAW-0255-Alta,"Это... знак ""Стоп""?","""stop sign"" as in, a street sign to tell cars to stop",C'est… un panneau stop ?,È… un segnale di stop?,Das …ist ein Stopschild?,¿Una... señal de STOP?,¿Una... señal de PARE?,그건... 정지 표지판인데요?,,それは…「止まれ」の標識？,É... uma placa de pare?,这……不就是块停车牌吗？,這是個……停止標誌？,,,,,
Gerald_RAW-0256-Gerald,Gerald_RAW-0256-Gerald,"Да! Знак ""Стоп""!",,Oui ! Un panneau stop !,Sì! Un segnale di stop!,Ja! Ein Stopschild!,¡Sí! ¡Una señal de STOP!,¡Sí! ¡Una señal de PARE!,맞아요! 정지 표지판!,,そう！ 「止まれ」の標識だ！,Sim! Uma placa de pare!,是的！一块停车牌！,沒錯！停止標誌！,,,,,
Gerald_RAW-0257-Choice,Gerald_RAW-0257-Choice,Ты... ты украл его?,,Tu l'as… tu l'as volé ?,L'hai... l'hai rubato?,Hast du …hast du das geklaut?,¿La has... la has robado?,¿La... robaste?,그거... 훔친 거예요?,,あんた…それ、盗んだのか？,Você... roubou ela?,这……是你偷的？,你……把它偷了嗎？,,,,,
Gerald_RAW-0258-Choice,Gerald_RAW-0258-Choice,"Это ИМЕННО то, что нашёл бы настоящий рыцарь.",,C'est EXACTEMENT le genre de choses que trouverait un vrai chevalier.,Questo è ESATTAMENTE il genere di cose che un vero cavaliere trova in giro.,"Das ist GENAU die Sorte Ding, die ein richtiger Ritter finden würde.",Eso es exactamente el tipo de cosas que encontraría un caballero de verdad.,Esto mismo es lo que un caballero de verdad encontraría.,진짜 기사가 발견할 만한 물건이군요.,,本物の騎士が見つけるモノといえば、まさにそれだな。,Esse é EXATAMENTE o tipo de coisa que um cavaleiro de verdade encontraria.,这可真是正牌骑士会找到的东西啊。,這正是真正的騎士會找到的東西。,,,,,
Gerald_RAW-0259-Gerald,Gerald_RAW-0259-Gerald,Я так не думаю. Я просто... НАШЁЛ его!,From [0257-Choice],Je ne crois pas. Je l'ai simplement… trouvé !,Non credo proprio. L'ho semplicemente... TROVATO!,Das glaub ich nicht. Ich habe es einfach … GEFUNDEN!,No creo. Yo… ¡me la he encontrado!,No creo. ¡Te digo... que la ENCONTRÉ!,아니에요. 이건 내가... 발견한 거예요!,,盗んじゃいない。ただ…拾ったんだ！,Acho que não. Eu só... ACHEI ela!,我不这么认为。我只是……找到了它！,我不覺得。我……找到的！,,,,,
Gerald_RAW-0260-Alta,Gerald_RAW-0260-Alta,"Тонкая грань между находкой и кражей, {{Gerald}}.","""fine line between"" means ""there's not much difference between""","La frontière est mince entre trouver et voler, {{Gerald}}.","La differenza tra trovare e rubare è sottile, {{Gerald}}.","Ein schmaler Grat zwischen Finden und Stehlen, {{Gerald}}.","No hay mucha diferencia entre encontrar y robar, {{Gerald}}.","No hay mucha diferencia entre encontrar y robar, {{Gerald}}.","발견과 절도는 한 끗 차이에요, {{Gerald}} 씨.",,“拾う”と“盗む”は紙一重だよな、{{ジェラルド}},"A linha é tênue entre achar e roubar, {{Gerald}}.",{{Gerald}}，找到和偷窃之间的区别很微妙啊。,{{Gerald}}，「找到」跟「偷走」之間還是有差別的。,,,,,
Gerald_RAW-0261-Gerald,Gerald_RAW-0261-Gerald,"Ну, это не кража, если вы с объектом ДОЛЖНЫ были найти друг друга!",,"Eh bien, il ne peut s'agir d'un vol si l'objet et moi étions faits pour nous trouver !",Non si può considerare furto se la persona e l'oggetto erano destinati a trovarsi!,"Es ist kein Stehlen, wenn der Gegenstand und du einander zu finden BESTIMMT seid!","Bueno, ¡no es robar si tú y el objeto estabais destinados a encontraros!","¡Bueno, pero no es robar si tú y el objeto estaban destinados a encontrarse!",물건과 내가 서로 만날 운명이었다면 훔친 게 아니죠!,,いやぁ、そのモノと出合う運命だったなら、盗みにはならないさ！,"Bem, não é roubar se o seu destino e o do objeto era se encontrarem!",好吧，如果你注定要找到某件东西，那就不算偷！,如果你跟這個物品注定要找到彼此，那就不算偷竊吧！,,,,,
Gerald_RAW-0262-Gerald,Gerald_RAW-0262-Gerald,ДАААА Я ЗНАЛ ЭТО!,From [0258-Choice],OUI !!!! J'EN ÉTAIS SÛR !!!!,"EVVIVA, LO SAPEVO!","JAAAAA, ICH WUSSTE ES!","¡¡¡Sí, lo sabía!!!","¡SÍÍÍ, LO SABÍA!",역시!! 그럴 줄 알았어!,,イェー！ そのとおり！,"SIMMM, EU SABIA!",没错！我就知道！,我就知道！,,,,,
Gerald_RAW-0263-Gerald,Gerald_RAW-0263-Gerald,"В ту минуту, когда я увидел этот знак ""Стоп"", что-то в нём призвало меня.",,"Dès l'instant où j'ai aperçu ce panneau stop, c'est comme s'il m'avait appelé.","Nel momento in cui ho visto questo segnale di stop, mi sono sentito attratto.","Als mein Blick auf dieses Stopschild fiel, schien es mir zuzurufen.","En el momento en que vi esta señal de STOP, algo me llamó la atención.",Algo me llamó la atención en el instante preciso en que vi esta señal de PARE.,이 정지 표지판을 보자마자 나를 부른다는 느낌이 들더군요.,,この標識を見た瞬間、何かに呼ばれたような気がしたんだ。,"Assim que eu vi a placa de pare, algo nela me chamou.",我第一眼看到这块停车牌，就被它深深地吸引。,我一看到這個停止標誌，就覺得自己受到召喚。,,,,,
Gerald_RAW-0264-Gerald,Gerald_RAW-0264-Gerald,"Я сказал себе: ""Вот ЭТО знак 'Стоп' с таинственным и захватывающим прошлым!""",,"Je me suis dit : ""Ça, c'est un panneau stop avec un passé mystérieux et passionnant !""","Mi sono detto: ""Questo sì che è un segnale di stop con un passato misterioso ed elettrizzante!""","Ich sagte mir: „Na, DAS ist ein Stopschild mit einer rätselhaften, bewegten Vergangenheit!“","Me dije a mí mismo: ""¡Esa sí que es una señal de STOP con un pasado misterioso y emocionante!"".",Me dije a mí mismo: «¡Esa sí que es una señal de PARE con un pasado misterioso y emocionante!».,"딱 보니 ""신비롭고 흥미진진한 사연을 가진 정지 표지판이겠구나"" 싶더라니까요!",,僕は心の中で言ったよ。“この標識には謎めいたスリリングな過去がある！”ってね。,"Eu falei comigo mesmo: ""ESSA sim é uma placa de pare com um passado misterioso e emocionante!""",我对自己说：“这块停车牌绝对有一段神秘而惊险的过去！”,我跟自己說：「這個停止標誌一定有一段神祕又精彩的過往！」,,,,,
Gerald_RAW-0265-Gerald,Gerald_RAW-0265-Gerald,"Как думаешь? У него ДОЛЖНА быть увлекательная история, верно??",,"Tu en penses quoi ? Il doit y avoir une histoire passionnante derrière ce panneau, non ?","Cosa ne pensi? Ci deve essere per forza una storia emozionante dietro, sei d'accordo?","Was denkst du? Da MUSS doch eine spannende Geschichte dahinter stecken, oder?","¿Qué opinas? Tiene que haber una historia emocionante detrás, ¿verdad?","¿Qué opinas? De seguro tiene una historia increíble para contar, ¿no crees?",어떻게 생각해요? 아주 흥미로운 사연이 있는 물건이겠죠??,,どう思う？ きっと刺激的な物語が隠されているよね？,"O que você acha? TEM que ter uma história empolgante por trás dela, né??",你觉得呢？它背后一定有一个激动人心的故事，对吗？？,你覺得呢？一定有一段精彩的過往，對吧？？,,,,,
Gerald_RAW-0266-Choice,Gerald_RAW-0266-Choice,"Это знак ""Стоп"", как он может НЕ иметь увлекательной истории.",,"C'est un panneau stop, il y a forcément une histoire passionnante derrière ça.","È un segnale di stop, deve assolutamente avere una storia emozionante.","Es ist ein Stopschild, wie sollte es KEINE aufregende Geschichte haben.","Es una señal de STOP, ¿cómo no va a tener una historia emocionante?","Es una señal de PARE y, como tal, no puede NO tener una historia increíble.",정지 표지판인데 당연히 흥미로운 사연이 있겠죠.,,「止まれ」の標識に刺激的な物語がないわけがない。,"É uma placa de pare, como NÃO poderia ter uma história empolgante.",这可是块停车牌，怎么可能没有激动人心的故事呢？,它是個停止標誌，不可能沒有精彩的過往。,,,,,
Gerald_RAW-0267-Choice,Gerald_RAW-0267-Choice,"Это на самом деле наименее интересный знак ""Стоп"", который я когда-либо видела.",,"En fait, c'est le panneau stop le moins passionnant que j'aie jamais vu.",Questo è il segnale di stop meno emozionante che abbia mai visto.,"Ehrlich gesagt ist das das langweiligste Stopschild, das ich je gesehen habe.",La verdad es que es la señal de STOP menos emocionante que he visto en mi vida.,La verdad es que es la señal de PARE menos increíble que haya visto en mi vida.,내 평생 이렇게 흥미롭지 않은 정지 표지판은 처음 봐요.,,これほど刺激に欠けた「止まれ」の標識は見たことがない。,Essa é a placa de pare menos empolgante que eu já vi.,实际上，这是我见过的最无趣的停车牌。,這其實是我看過最不精彩的停止標誌。,,,,,
Gerald_RAW-0268-Choice,Gerald_RAW-0268-Choice,"Я остаюсь нейтральной в этом вопросе, но открыта для обеих сторон.",,"Je suis neutre en la matière, mais je reste ouverte à toute possibilité.","Sono neutrale sulla questione, ma rimango aperta a tutte le possibilità.","Ich bleibe neutral in der Sache, aber offen für beide Seiten.","Me mantendré neutral sobre el asunto, pero abierta a ambas partes.","Me mantendré neutral sobre el asunto, pero abierta a ambas partes.","난 중립적인 입장이지만, 두 가능성에 모두 열려 있어요.",,その件に関しては中立を保つが、どちらの主張も受け入れる。,"Vou me manter neutra sobre o assunto, mas aberta para as duas perspectivas.",我对此保持中立，但对两种说法都持开放态度。,我不予置評，但我覺得兩種立場都有可能。,,,,,
Gerald_RAW-0269-Gerald,Gerald_RAW-0269-Gerald,"Я знал, что ты согласишься со мной! Я провёл часы, пытаясь выяснить, для чего он использовался.",From [0266-Choice],Je savais que tu serais d'accord avec moi ! J'ai passé des heures à essayer de comprendre à quoi il pouvait servir.,Sapevo che saresti stata d'accordo con me! Ho passato ore a cercare di capire a cosa servisse.,"Ich wusste, du würdest mir zustimmen! Ich habe Stunden damit zugebracht, seinen einstigen Zweck zu enträtseln.",¡Sabía que estarías de acuerdo conmigo! He pasado horas intentando descubrir para qué servía.,¡Sabía que estarías de acuerdo conmigo! Llevo horas tratando de descifrar qué propósito cumplía.,역시 그렇게 생각할 줄 알았어요! 이 표지판의 용도가 뭔지 몇 시간이나 고민했다니까요.,,君も同感だと思ったよ！ この標識が何のために使われていたのか、もう何時間も考えてる。,Eu sabia que você ia concordar comigo! Eu passei horas tentando descobrir pra que ela era usada.,我就知道你会赞同我的看法！我花了好几个小时想弄明白它的用途。,我就知道你會同意！我花了好幾個小時釐清它的用途。,,,,,
Gerald_RAW-0270-Gerald,Gerald_RAW-0270-Gerald,Что?? Ни за что! Он точно в моей пятёрке самых интересных!,From [0267-Choice],Quoi ?? Impossible ! Il est dans mon top cinq des trucs les plus passionnants !,Che cosa? Impossibile! È sicuramente tra le prime 5 nella mia classifica delle cose più appassionanti!,Was? Niemals! In meinen Aufregendsten Fünf ist es mit oben dabei!,¿¿Qué?? ¡De ninguna manera! ¡Está entre mis cinco señales más emocionantes!,¡¿Qué?! ¡Discrepo! ¡Esta señal está entre las cinco más increíbles que haya visto!,뭐라고요?? 그럴 리가 있나! 내가 봤던 흥미로운 물건 중 최소 5위 안에 드는데요!,,ええ？ そんなバカな！ 僕の中では刺激的なモノのトップ5には入るよ！,"Quê?? Não pode ser! Ela está entre as cinco mais empolgantes, com certeza!",什么？？不可能！论激动人心，我少说也得把它排在前五名。,什麼？？不可能！這一定是我人生遇過前五精彩的停止標誌！,,,,,
Gerald_RAW-0271-Gerald,Gerald_RAW-0271-Gerald,"Давай просто подумаем об этом на секунду. Для чего мог использоваться этот знак ""Стоп""?",,Réfléchissons une seconde… à quoi ce panneau stop a-t-il bien pu servir ?,Riflettiamoci un po'. A cosa potrebbe essere servito questo segnale di stop?,Denken wir mal einen Moment darüber nach. Wofür könnte dieses Stopschild benutzt worden sein?,Vamos a pensar en ello por un segundo. ¿Para qué podría haberse utilizado esta señal de STOP?,Reflexionemos sobre eso por un segundo. ¿Qué propósito podría haber cumplido esta señal de PARE?,잠시 함께 고민해 보자고요. 이 정지 표지판은 어떤 용도로 쓰였을까요?,,ちょっと考えてみよう。この標識は何のために使われていたんだろう？,Vamos pensar um pouco sobre isso. Para que essa placa de pare pode ter sido usada?,让我们好好想想。这块停车牌以前是用来做什么的？,請停下來想一想。這個停止標誌曾經有何用途呢？,,,,,
