,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Ren_RAW-0321-Choice,Ren_RAW-0321-Choice,Позвольте мне приготовить вам другой.,,Laisse-moi t'en préparer un autre.,Lasciami provare a fartene un altro.,Lass es mich mit einem anderen versuchen.,Intentaré hacerte otro té.,Déjame que prepare otro té.,다른 거로 만들어볼게요.,,別のお茶を淹れるよ。,Vou tentar fazer outro pra você.,我再给你泡杯别的吧。,我再幫你泡一杯吧。,,,,,
Ren_RAW-0322-Choice,Ren_RAW-0322-Choice,Нам стоит просто двигаться дальше.,,On devrait passer à autre chose.,Cambiamo argomento.,Wir sollten das einfach vergessen.,Deberíamos seguir adelante.,Creo que deberíamos olvidarnos del tema.,그럼 이제 그만 넘어가죠.,,もう忘れて次に進もう。,Vamos simplesmente seguir em frente.,让这件事情就这么过去吧。,我們就別管它了吧。,,,,,
Ren_RAW-0323-Ren,Ren_RAW-0323-Ren,"Правда? Вы думаете, что, возможно, сможете найти способ сделать чай ""страсть""?",From [0321-Choice],"Vraiment ? Tu penses pouvoir trouver les moyens de faire un thé ""Passion"" ?",Veramente? Pensi di poter trovare il modo di preparare un tè “Passione”?,"Wirklich? Denkst du, du kannst mir einen „Leidenschaftstee“ machen?","¿De verdad? ¿Crees que quizás puedas encontrar la manera de preparar té de ""pasión""?",¿De verdad? ¿Crees que quizás puedas encontrar la manera de preparar té de «pasión»?,정말입니까? '열정'의 차를 만들어 주실 수 있을까요?,,本当に？ “情熱”のお茶を作る方法が見つかると思うか？,"Verdade? Você acha que talvez possa encontrar o que significa fazer chá da ""paixão""?",真的？你觉得你有办法能制作出“激情”茶吗？,真的？你覺得你有辦法泡出「熱情」茶嗎？,,,,,
Ren_RAW-0324-Ren,Ren_RAW-0324-Ren,"Я обнаружил, что фрукты, как правило, вызывают самые глубокие эмоции. Возможно, хорошо подобранный фрукт сделает своё дело.",,Je trouve que ce sont les fruits qui évoquent les émotions les plus profondes. Un bon choix de fruit fera peut-être l'affaire.,Trovo che sono i frutti a evocare le emozioni più profonde. Forse un frutto ben selezionato farà al caso.,Meiner Erfahrung nach wecken Früchte die tiefsten Emotionen. Vielleicht reicht eine einzige wohl überlegte Frucht.,He notado que la fruta tiende a evocar las emociones más profundas. Quizás una fruta bien seleccionada sea suficiente.,Me doy cuenta de que la fruta tiende a evocar las emociones más profundas. Quizás una fruta bien seleccionada sea suficiente.,저는 열매가 아주 깊은 감정을 일으킨다고 생각합니다. 열매를 잘 골라보면 도움이 될 수 있어요.,,果実は心の奥底にある感情を呼び起こすらしい。よく考えて選べばうまくいくだろう。,Percebo que frutas tendem a evocar as emoções mais profundas. Talvez uma fruta bem selecionada funcione.,据我所知水果往往能唤起最深沉的情感。也许选用正确的水果就能达成目的。,我發現各種果實似乎能引起最深的感情。或許慎選果實就能達到我要求的效果。,,,,,
Ren_RAW-0325-Ren,Ren_RAW-0325-Ren,"Воин {{Alta}}, я глубоко благодарен за ваши усилия. Спасибо вам от всего сердца.",,"Guerrière {{Alta}}, je te suis sincèrement reconnaissant pour tous tes efforts. Je te remercie du plus profond de mon cœur.","Guerriera {{Alta}}, sono profondamente grato per i tuoi sforzi. Ti ringrazio dal profondo del mio cuore.","Kriegerin {{Alta}}, ich danke dir sehr für deine Mühen. Danke, aus tiefstem Herzen.","Guerrera {{Alta}}, agradezco profundamente tu esfuerzo. Gracias de todo corazón.","Guerrera {{Alta}}, agradezco mucho tu esfuerzo. Gracias de todo corazón.","애써주셔서 진심으로 감사드립니다, 전사 {{Alta}} 님. 마음 깊이 감사드려요.",,戦士{{アルタ}}、あんたの尽力には深く感謝している。心から礼を言うよ。,"Guerreira {{Alta}}, fico profundamente grato por seus esforços. Agradeço do fundo do meu coração.",战士{{Alta}}，我对你的努力深表感谢。我打心底感谢你。,戰士{{Alta}}，真是辛苦你了。我打從心底感謝你。,,,,,
Ren_RAW-0326-Ren,Ren_RAW-0326-Ren,"Конечно. Вы и я, возможно, вкладываем совершенно разный смысл в слово ""страсть"".",From [0322-Choice],"Bien sûr. Toi et moi nous faisons-nous peut-être une idée très différente du mot ""passion"".","D'accordo. Tu ed io potremmo infatti avere un'idea molto diversa del significato della parola ""passione"".",Natürlich. Du und ich verstehen vielleicht ganz unterschiedliche Dinge unter „Leidenschaft“.,"Por supuesto. De hecho, tú y yo podemos tener dos significados muy diferentes de la palabra ""pasión"".","De acuerdo. A decir verdad, es posible que tú y yo tengamos dos significados muy distintos de la palabra «pasión».",그래요. 각자 생각하는 '열정'의 의미가 크게 다를 수 있죠.,,もちろんだ。あんたと俺では“情熱”という言葉の意味がかなり違うのかもしれない。,"Claro. Você e eu podemos, na verdade, ter dois significados bem diferentes para a palavra ""paixão"".",当然。你我对“激情”一词的理解可能大相径庭。,當然了。你和我對「熱情」這個詞的理解可能相當不同。,,,,,
Ren_RAW-0327-Ren,Ren_RAW-0327-Ren,"Я позволю моей интерпретации быть моей, а ваша может быть вашей.",,Je m'en tiendrai à mon interprétation et te laisserai la tienne.,Io mi atterrò alla mia interpretazione e tu alla tua.,"Ich werde meine Interpretation für mich behalten, und du deine.",Dejaré que mi interpretación sea mía y que la tuya sea tuya.,Dejaré que mi interpretación sea mía y que la tuya sea tuya.,각자 알아서 해석하면 될 일입니다.,,俺の解釈は俺のもの、あんたの解釈はあんたのものだ。,"Vou deixar que a minha interpretação seja a minha e a sua, a sua.",让我们各自保留自己的理解吧。,你聽你的鳥鳴，我看我的日出。,,,,,
Ren_RAW-0328-Ren,Ren_RAW-0328-Ren,"Тем не менее, я благодарен просто за то, что вы принесли мне этот напиток. Большое спасибо.",,"Cependant, je te suis tout simplement reconnaissant de m'avoir apporté ce breuvage. Merci beaucoup.","Tuttavia, ti sono grato per avermi portato questa bevanda. Grazie mille.","So oder so bin ich dir sehr dankbar für dieses Getränk. Vielen, vielen Dank.","Sin embargo, te agradezco que me hayas traído esta bebida. Muchas gracias.","Sin embargo, agradezco que me hayas traído esta bebida. Muchas gracias.",이 음료를 만들어 주신 것만으로도 고맙군요. 정말 감사드립니다.,,とはいえ、この飲み物を出してくれたことには純粋に感謝している。心から礼を言うよ。,"No entanto, fico grato simplesmente por você ter trazido para mim essa bebida. Muito obrigado.",不过，我还是很感谢你的茶。非常感谢。,不論如何，我還是很感謝你泡這杯茶給我喝。非常感謝。,,,,,
Ren_RAW-0329-Ren,Ren_RAW-0329-Ren,"Да, я очень благодарен за чай, который вы мне принесли, это именно то, на что я надеялся. Спасибо.",,"Oui, je te suis reconnaissant du thé que tu m'as apporté, c'est exactement ce que j'espérai. Merci.","Ti sono molto grato per il tè che mi hai portato, è esattamente quello che speravo. Grazie.","Ja, ich bin sehr dankbar für den Tee, den du mir serviert hast. Genau darauf habe ich gehofft. Danke.","Sí, te agradezco mucho el té que me has traído, es justo lo que quería. Gracias.","Sin dudas, estoy muy agradecido por el té que me trajiste. Es justo lo que quería. Gracias.","그래요, 차를 만들어 주셔서 정말 감사합니다. 제가 딱 원하던 차네요. 감사합니다.",,ああ、お茶を持ってきてくれて本当にありがとう。まさに俺が望んだとおりだ。礼を言うよ。,"Sim, fico muito grato pelo chá que você trouxe para mim, é exatamente o que eu esperava. Obrigado.",是的，非常感谢你的茶，它完全满足了我的要求。谢谢你。,沒錯，我很感謝你泡的茶，這就是我要的。謝謝你。,,,,,
Ren_RAW-0330-Ren,Ren_RAW-0330-Ren,"Послушайте, пока у меня есть ваше внимание, я должен спросить вас кое о чём.","""as long as I have your ear"" is an expression meaning ""as long as you're here""","Dis-moi, puisque tu es ici, je dois te demander quelque chose.","Dal momento che sei qua, volevo chiederti una cosa.","Sag mal, wo wir uns gerade unterhalten, muss ich dich was fragen.","Ya que estoy aquí, quisiera preguntarte algo.","Ya que estoy aquí, quisiera preguntarte algo.",저... 이왕 대화를 나누는 김에 한 가지 여쭤보고 싶은 게 있습니다.,,そういえば、あんたがいるうちに聞いておきたいことがあるんだ。,"Como tenho seus ouvidos à disposição, preciso perguntar uma coisa.",话说，如果可以的话，我想问你一件事。,是說，既然我都遇見你了，我想問你一個問題。,,,,,
Ren_RAW-0331-Ren,Ren_RAW-0331-Ren,"Есть история, которую я слышал о вас, и я просто должен узнать, правда это или нет.",,On m'a raconté une histoire à ton sujet et je dois te demander si elle est vraie ou non.,C'è una storia che ho sentito su di te e volevo solo sapere se è vera o no.,"Ich habe eine Geschichte über dich gehört, und muss einfach wissen, ob sie wahr ist.",Hay una historia que he oído sobre ti y debo preguntarte si es cierta o no.,Hay una historia que escuché sobre ti y debo inquirir si es cierta o no.,"전사님에 관해 들은 소문이 있는데요, 그냥 사실인지가 알고 싶어서요.",,実は、あんたの噂を耳にしてね。それが本当なのか知りたいだけなんだが。,Ouvi uma história sobre você e simplesmente preciso perguntar se é verdade.,我听说过一件关于你的传闻。我一定要问清楚它是真是假。,我聽說過一個跟你有關的故事，而我必須向你確認這是不是真的。,,,,,
Ren_RAW-0332-Choice,Ren_RAW-0332-Choice,"Конечно, продолжайте.",,"Bien sûr, je t'écoute.","Certo, ti ascolto.","Klar, schieß los.","Claro, adelante.","Claro, adelante.","네, 그러세요.",,ああ、どうぞ。,"Claro, manda bala.",好啊，说吧。,好啊，請說。,,,,,
Ren_RAW-0333-Choice,Ren_RAW-0333-Choice,Позвольте мне остановить вас прямо здесь. Это правда.,,Je t'arrête tout de suite. C'est vrai.,Ti fermo subito. È vera.,Lass mich dir hier das Wort abschneiden. Es stimmt.,No sigas. Es cierta.,"Sí, ya sé. Es cierta.",들을 필요도 없어요. 사실이에요.,,もうわかった。その噂は本当だ。,Preciso pedir que pare. É verdade.,请容我打断一下。传闻是真的。,我不想聊這話題。這是真的。,,,,,
Ren_RAW-0334-Choice,Ren_RAW-0334-Choice,Позвольте мне остановить вас прямо здесь. Это ложь.,,Je t'arrête tout de suite. C'est faux.,Ti fermo subito. È falsa.,Lass mich dir hier das Wort abschneiden. Es stimmt nicht.,No sigas. Es falsa.,"Sí, ya sé. Es falsa.",들을 필요 없어요. 사실이 아니에요.,,もうわかった。その噂はウソだ。,Preciso pedir que pare. É falsa.,请让我打断你。传闻是假的。,我不想聊這話題。這是假的。,,,,,
Ren_RAW-0335-Ren,Ren_RAW-0335-Ren,"О-хо-хо! Я вижу, вас уже спрашивали о ситуации с Мастером {{Eyrnhart}}?",From [0334-Choice],"Oh, oh, oh ! Je vois qu'on t'a déjà parlé de cette histoire avec Maître {{Eyrnhart}} ?",Ah! Vedo che ti hanno già chiesto della storia sul Maestro {{Eyrnhart}}?,"Oh, hoho! Ich sehe, du bist schon nach Meister {{Eynhart}} gefragt worden?","¡Oh, jo, jo! Veo que te han preguntado antes sobre la situación del maestro {{Eyrnhart}}, ¿eh?","¡Ah, ja, ja! Veo que ya te han preguntado sobre la situación del maestro {{Eyrnhart}}, ¿eh?",오호! 마스터 {{Eyrnhart}} 님 사건에 관한 질문을 처음 받는 게 아니시군요?,,アッハハ！ なるほど、マスター・{{エルンハート}}の話は前にも聞かれたんだな？,"Ah, ho, ho! Vejo que já te perguntaram sobre o caso do Mestre {{Eyrnhart}} antes?",哦嚯嚯！我听说一直有人要你解释关于{{Eyrnhart}}大师的事？,哎呀！看來已經有人問過{{Eyrnhart}}大師的事件了？,,,,,
Ren_RAW-0336-Choice,Ren_RAW-0336-Choice,"Вообще-то, может быть, вам стоит пояснить, о чём вы говорите.",,Et si tu étais plus précis ?,"Effettivamente, forse dovresti chiarire di cosa stai parlando.","Könntest du vielleicht erklären, wovon du redest?","En realidad, tal vez deberías aclarar de qué estás hablando.","En realidad, creo que sería mejor si me aclaras de qué estás hablando.","아니, 좀 더 구체적으로 말해봐요.",,あれ、いったい何の話か説明してもらったほうがいいかも。,"Na verdade, talvez você devesse esclarecer sobre o que está falando.",其实你能说得再清楚些吗,你其實應該要講得更清楚一點。,,,,,
Ren_RAW-0337-Choice,Ren_RAW-0337-Choice,"Да, и это всё ложь.",,"Ouais, et ce n'est qu'un ramassis de mensonges.","Sì, e sono tutte bugie.","Ja, und es sind alles Lügen.","Sí, y todo es mentira.","Sí, y todo es mentira.","그래요, 전부 거짓말이에요.",,ああ、その話はすべてウソだ。,"Sim, é tudo mentira.",是的，而且它们都是谎言。,對，而且那全是謊言。,,,,,
Ren_RAW-0338-Ren,Ren_RAW-0338-Ren,"О, конечно. Я поясню.",From [0336-Choice],"Ah, bien sûr. Je vais être plus précis.","Oh, certo. Sarò più chiaro.","Oh, natürlich. Lass es mich erklären.","Ah, claro. Lo aclararé.","Ah, claro. Te lo aclararé.","아, 그럴게요. 구체적으로 말씀드리죠.",,お、そうか。なら説明しよう。,"Ah, claro. Vou esclarecer.",哦，当然。听我解释。,噢，沒問題。我會進一步說明。,,,,,
Ren_RAW-0339-Ren,Ren_RAW-0339-Ren,"О-хо-хо! Я вижу, вас уже спрашивали о ситуации с Мастером {{Eyrnhart}}?",From [0333-Choice],"Oh, oh, oh ! Je vois qu'on t'a déjà parlé de cette histoire avec Maître {{Eyrnhart}} ?",Ah! Vedo che ti hanno già chiesto della storia sul Maestro {{Eyrnhart}}?,"Oh, hoho! Ich sehe, du bist schon nach Meister {{Eynhart}} gefragt worden?","¡Oh, jo, jo! Veo que te han preguntado antes sobre la situación del maestro {{Eyrnhart}}, ¿eh?","¡Ah, ja, ja! Veo que ya te han preguntado sobre la situación del maestro {{Eyrnhart}}, ¿eh?",오호! 마스터 {{Eyrnhart}} 님 사건에 관한 질문을 처음 받는 게 아니시군요?,,アッハハ！ なるほど、マスター・{{エルンハート}}の話は前にも聞かれたんだな。,"Ah, ho, ho! Vejo que já te perguntaram sobre o caso do Mestre {{Eyrnhart}} antes?",哦嚯嚯！我听说一直有人要你解释关于{{Eyrnhart}}大师的事？,哎呀！看來已經有人問過{{Eyrnhart}}大師的事件了？,,,,,
Ren_RAW-0340-Choice,Ren_RAW-0340-Choice,"Вообще-то, может быть, вам стоит пояснить, о чём вы говорите.",,Et si tu étais plus précis ?,"Effettivamente, forse dovresti chiarire di cosa stai parlando.","Könntest du vielleicht erklären, wovon du redest?","En realidad, tal vez deberías aclarar de qué estás hablando.","En realidad, creo que sería mejor si me aclaras de qué estás hablando.","아니, 좀 더 구체적으로 말해봐요.",,あれ、いったい何の話か説明してもらったほうがいいかも。,"Na verdade, talvez você devesse esclarecer sobre o que está falando.",其实你能说得再清楚些吗,你其實應該要講得更清楚一點。,,,,,
Ren_RAW-0341-Choice,Ren_RAW-0341-Choice,"Да, и это всё правда.",,"Ouais, et tout est vrai.","Sì, ed è tutto vero.","Ja, und es ist alles wahr.","Sí, y todo es verdad.","Sí, y todo es cierto.","그래요, 전부 사실이에요.",,ああ、その話はすべて本当だ。,"Sim, é tudo verdade.",是的，而且它们都是真的。,對，而且那都是真的。,,,,,
Ren_RAW-0342-Ren,Ren_RAW-0342-Ren,"О, конечно. Я поясню.",From [0340-Choice],"Ah, bien sûr. Je vais être plus précis.","Oh, certo. Sarò più chiaro.","Oh, natürlich. Lass es mich erklären.","Ah, claro. Te lo aclararé.","Ah, claro. Te lo aclararé.","아, 그럴게요. 구체적으로 말씀드리죠.",,おっと、そうか。なら説明しよう。,"Ah, claro. Vou esclarecer.",哦，当然。听我解释。,噢，沒問題。我會進一步說明。,,,,,
Ren_RAW-0343-Ren,Ren_RAW-0343-Ren,"Ха! Я должен был знать! Это было слишком фантастично, чтобы быть правдой.",From [0337-Choice],Ah ! J'aurais dû m'en douter ! C'était trop fantastique pour être vrai.,Ah! Avrei dovuto saperlo! Era troppo bello per essere vero.,"Ha! Ich hätte es wissen müssen! Es war zu grandios, um wahr zu sein.",¡Ja! ¡Debería haberlo sabido! Era demasiado fantástico para ser verdad.,¡Ja! ¡Cómo no me di cuenta! Era una historia demasiado fantástica como para ser verdad.,하! 하기야 그렇겠네요! 사실이라기엔 워낙 기상천외한 일이라.,,ハッ！ そうだと思ったぜ！ さすがに現実離れしてるからな。,Hah! Eu devia saber! Era uma história fantástica demais para ser verdade.,哈！我就知道！那种荒唐的事怎么可能是真的。,哈！我就知道！太離奇了，不可能是真的。,,,,,
Ren_RAW-0344-Ren,Ren_RAW-0344-Ren,"Тем не менее, если бы это БЫЛО правдой, это не удивило бы меня. Вы более чем способны.",,"Cependant, si ça avait été vrai, ça ne m'aurait pas étonné. Tu es plus que capable.","Tuttavia, se fosse stato vero, non mi avrebbe sorpreso. Sei più che capace.","Aber wenn es wahr gewesen WÄRE, hätte es mich nicht überrascht. Du bist mehr als fähig.","Pero bueno, si hubiera sido cierto, no me habría sorprendido. Eres más que capaz.","Sin embargo, si hubiera sido cierta, no me habría sorprendido. Eres más que capaz.",하지만 사실이었다고 해도 전혀 놀라지 않았을 겁니다. 당연히 그럴 능력이 있는 분이니까요.,,とはいえ、たとえ本当だったとしても驚きはしないだろう。あんたの腕は並外れてる。,"No entanto, se FOSSE verdade, não teria me surpreendido. Você é incrivelmente capaz.",话虽如此，即使那件事是真的，我也不会感到意外。毕竟你的能耐绰绰有余。,不過，就算是真的，我也不會意外。你這麼厲害。,,,,,
Ren_RAW-0345-Ren,Ren_RAW-0345-Ren,"Большое спасибо за то, что потакаете мне, Воин {{Alta}}!",,"Merci beaucoup de m'avoir écouté, guerrière {{Alta}} !","Ti ringrazio tantissimo per aver soddisfatto la mia curiosità, guerriera {{Alta}}!","Vielen Dank für deine Geduld, Kriegerin {{Alta}}!","¡Muchas gracias por complacerme, guerrera {{Alta}}!","¡Muchas gracias por complacerme, guerrera {{Alta}}!","질문을 받아주셔서 감사합니다, 전사 {{Alta}} 님!",,話を聞けてスッキリしたよ。ありがとう、戦士{{アルタ}}！,"Muito obrigado por satisfazer minha curiosidade, guerreira {{Alta}}!",非常感谢你的耐心，战士{{Alta}}！,戰士{{Alta}}，感謝你的回答！,,,,,
Ren_RAW-0346-Ren,Ren_RAW-0346-Ren,"Вы обучались мечевому бою у старого Мастера {{Eyrnhart}}, не так ли?",From [0332-Choice],"C'est bien Maître {{Eyrnhart}} qui t'a enseigné l'art de l'épée, n'est-ce pas ?","Sei stata addestrata al combattimento con la spada dal vecchio Maestro {{Eyrnhart}}, vero?","Du wurdest vom alten Meister {{Eynhart}} im Schwertkampf ausgebildet, nicht wahr?","El viejo maestro {{Eyrnhart}} te entrenó en el combate con espada, ¿no es así?","El viejo maestro {{Eyrnhart}} te entrenó en el combate con espada, ¿no es así?",전사님은 마스터 {{Eyrnhart}} 님께 검술 훈련을 받지 않으셨습니까?,,あんたは老師のマスター・{{エルンハート}}から剣の手ほどきを受けたんだろ？,"Você foi treinada no combate com espada pelo velho Mestre {{Eyrnhart}}, não foi?",你接受过{{Eyrnhart}}大师的剑术训练，对吧？,你的戰鬥劍術是由年邁的{{Eyrnhart}}大師訓練的，對不對？,,,,,
Ren_RAW-0347-Ren,Ren_RAW-0347-Ren,"Видите ли, есть история, которую я слышал несколько раз, о вашей тренировке с ним.",,"Tu vois, à de multiples reprises, j'ai entendu cette histoire à ton sujet, sur ton entraînement avec lui.",Devi sapere che gira una storia sul tuo allenamento.,"Es gibt eine Geschichte über deine Ausbildung bei ihm, die ich schon mehrfach gehört habe.","Verás, hay una historia que he oído varias veces sobre tu entrenamiento con él.","Verás, hay una historia que escuché más de una vez sobre tu entrenamiento con él.",그런데 당시에 관해서 제가 몇 번이나 들은 소문이 있습니다.,,あんたが彼の元で修練を積んでたときの逸話を、これまで何度も耳にしたんだ。,"Então, há uma história que ouvi diversas vezes sobre seu treinamento com ele.",我曾多次听人说起一条传闻，是关于你在他门下修炼时的故事。,是這樣的，我聽說過一則關於他訓練你的故事，聽過很多遍。,,,,,
Ren_RAW-0348-Ren,Ren_RAW-0348-Ren,"Я слышал, что на выпускном из его школы вы хвастались своим непревзойдённым мастерством.",,"J'ai entendu dire que quand tu as suivi ses cours, tu t'es beaucoup vantée de tes talents inégalés","Ho sentito dire che, quando ti diplomasti dalla sua scuola, ti vantasti delle tue straordinarie abilità.","Es heißt, dass du bei deinem Abschluss mit deinem unnachahmlichen Können geprahlt hättest.","Me han contado que en tu graduación en su escuela, alardeaste de tu habilidad incomparable.",Me contaron que alardeaste de tus grandes habilidades al momento de graduarte de su escuela.,"소문에 의하면 전사님이 그분 밑에서 수련을 마치고 하산식 하던 날, 본인의 실력이 타의 추종을 불허한다며 으스댔다는 겁니다.",,俺が聞いた話はこうだ。あんたは彼の学校を卒業するとき、自らの比類なき技について自慢した。,"Ouvi dizer que na sua formatura na escola dele, você se gabou de sua habilidade inigualável.",传闻说，你在毕业的那天夸口说自己的剑术举世无双。,據說，你從他的學院畢業的那天，誇耀自己的本領無人能敵。,,,,,
Ren_RAW-0349-Ren,Ren_RAW-0349-Ren,"И, по-видимому, Мастер {{Eyrnhart}}, широко известный как САМЫЙ выдающийся эксперт в современном мечевом бою...",,"Et apparemment, Maître {{Eyrnhart}}, largement considéré comme LE plus grand expert du combat d'épée moderne…","E, a quanto pare, il Maestro {{Eyrnhart}}, da tutti considerato il massimo esperto nel combattimento contemporaneo con la spada...","Und Meister {{Eynhart}}, der allgemein berühmte OBERSTE EXPERTE im modernen Schwertkampf …","Y, por lo visto, el maestro {{Eyrnhart}}, ampliamente considerado como el principal experto en el combate con espada moderno...","Y, por lo visto, el maestro {{Eyrnhart}}, considerado por una amplia mayoría como el principal experto en el combate con espada moderno...",그러자 현대 검투술의 일인자로 널리 알려져 있던 마스터 {{Eyrnhart}} 님께서는...,,するとどうやら、現代剣術を究めた最高峰の指導者として名高い、かのマスター・{{エルンハート}}は…,"E, aparentemente o Mestre {{Eyrnhart}}, amplamente reconhecido como O maior especialista no combate moderno com espada...",很显然，{{Eyrnhart}}大师在当时被公认为是最顶尖的现代剑术专家……,而{{Eyrnhart}}大師乃是現代劍術戰鬥數一數二的專家……,,,,,
Ren_RAW-0350-Ren,Ren_RAW-0350-Ren,"...был настолько раздражён вашим высокомерием, что задумал унизить вас.",,"… fut si mécontent de ton orgueil démesuré, qu'il s'est arrangé pour t'humilier.","… rimase così scontento della tua arroganza, che decise di darti una lezione di umiltà.","…war von deiner Überheblichkeit so verärgert, dass er dich Demut lehren wollte.",... estaba tan disgustado por tu arrogancia que quiso humillarte.,... estaba tan disgustado por tu arrogancia que quiso humillarte.,...전사님의 오만함이 못마땅했던 나머지 망신을 주기로 작정하셨다더군요.,,…あんたの尊大な態度にひどく腹を立て、鼻をへし折ってやろうと考えた。,Ficou tão descontente com a sua arrogância que planejou te humilhar.,……而他对你的狂妄自大非常不满，想要设法要羞辱你。,……他對你的傲慢相當不滿，因此決定要挫挫你的銳氣。,,,,,
Ren_RAW-0351-Ren,Ren_RAW-0351-Ren,Он лично вызвал вас на дуэль на длинных мечах! Его собственное предпочтительное оружие! В самый день вашего выпуска!,"""longsword"" is a type of sword",Il t'a personnellement défiée lors d'un duel à l'épée à deux mains ! Son arme préférée ! Le jour de ton diplôme !,Ti sfidò personalmente a un duello con la spada a due mani! La sua arma preferita! Proprio il giorno che ti sei diplomata!,Er forderte dich höchstpersönlich zu einem Langschwertduell heraus! Seiner bevorzugten Waffe! An deinem Abschlusstag!,¡Te retó personalmente a un duelo con espada larga! ¡Su arma preferida! ¡Justo el día de tu graduación!,¡Te retó personalmente a un duelo con espada larga! ¡Su arma preferida! ¡Justo el día de tu graduación!,그래서 장검 결투를 신청하셨다면서요? 장검술은 그분의 주특기인데! 하필 하산식 날 그런 결투를!,,そしてあんたにロングソードの決闘を挑んだんだ！ 自分が得意とする武器で！ あんたが卒業するその日に！ ,Ele te desafiou pessoalmente para um duelo com espada longa! A arma preferida dele! No dia da sua formatura!,所以他向你发起挑战，使用长剑决斗！而长剑是他最擅长的武器！他居然在你毕业那天挑战你！,他向你發起長劍單挑！這是他最擅長的武器！就在你畢業當天！,,,,,
Ren_RAW-0352-Ren,Ren_RAW-0352-Ren,"И мне рассказывали, Воин {{Alta}}, что вы фактически обезоружили его прямо там, перед всеми учениками.",,"Et on m'a raconté que toi, guerrière {{Alta}}, tu étais parvenue à le désarmer devant tous ses élèves.","E mi è stato detto, guerriera {{Alta}}, che lo disarmasti proprio lì, davanti agli altri allievi.","Und ich habe gehört, Kriegerin {{Alta}}, dass du ihn tatsächlich entwaffnet hast, vor versammelter Schülerschaft.","Y me han contado, guerrera {{Alta}}, que efectivamente lo desarmaste ahí mismo, delante de todos los alumnos.","Y me contaron, guerrera {{Alta}}, que, en efecto, lo desarmaste ahí mismo, delante de todo el alumnado.",그런데 그날 전사 {{Alta}} 님께서는 다른 제자들이 다 보는 앞에서 그분을 무장해제 시켜버렸다더군요.,,しかも戦士{{アルタ}}、あんたは生徒たちの目の前で、彼の剣を弾き飛ばしたそうじゃないか。,"E dizem, guerreira {{Alta}}, que você, na verdade, o desarmou no ato, na frente do corpo discente.",我听到的说法是，战士{{Alta}}你当着所有学生的面在决斗中解除了他的武装。,據我所知，戰士{{Alta}}，你當著一眾學生的面當場擊敗他。,,,,,
Ren_RAW-0353-Ren,Ren_RAW-0353-Ren,"Конечно, все присутствующие получили строгий приказ никогда не говорить об этом.",,"Évidemment, on a strictement interdit à tous ceux présents ce jour-là de raconter cet évènement.","Naturalmente, a tutti i presenti venne severamente vietato di farne parola.","Natürlich wurde allen Anwesenden strikt befohlen, Stillschweigen zu bewahren.","Por supuesto, a todos los presentes se les habría ordenado estrictamente que nunca hablaran de ello.","Por supuesto, imagino que a todas las personas presentes se les habrá impartido la orden estricta de nunca hablar de ello.",물론 참석자들에게는 절대 그 일을 발설하지 말라고 단단히 일러뒀겠죠.,,もちろん、そこにいた者たちはみんな、他言無用を厳命されたと聞いている。,"Claro, todos que estavam presentes teriam recebido ordens estritas de nunca falar do caso.",当然，在场所有人都被严令禁止谈论此事。,當然了，在場的群眾一定會被告誡不許論及此事。,,,,,
Ren_RAW-0354-Ren,Ren_RAW-0354-Ren,"Но с вами передо мной, я просто должен спросить: это правда?",,"Mais puisque tu es ici présente devant moi, je dois te poser la question : est-ce la vérité ?","Ma poiché sei qui presente davanti a me, sento il dovere di chiedertelo: questa storia è vera?","Aber wenn ich dich nun vor mir habe, muss ich einfach fragen: Ist das wahr?","Pero ahora que te tengo delante, debo preguntarte: ¿es verdad?","Pero ahora que te tengo delante, debo preguntarte: ¿es verdad?",그런데 이렇게 직접 만났으니 꼭 물어봐야겠습니다. 소문이 사실인가요?,,だが、せっかくあんたに会えたなら聞かないわけにはいかない。その話は本当なのか？,"Mas, com você aqui na minha frente, preciso perguntar: é verdade?",但既然你近在眼前，我必须问：这事是真的吗？,但既然我們都相遇了，我必須問，這是真的嗎？,,,,,
Ren_RAW-0355-Choice,Ren_RAW-0355-Choice,"Что я могу сказать? Он стал высокомерным, и я преподал ему урок.",,Que dire ? Il devenait arrogant et je lui ai donné une leçon.,Che dire? Era diventato arrogante e gli ho dato una lezione.,Was soll ich sagen? Er wurde arrogant und ich habe ihm eine Lektion erteilt.,¿Qué quieres que te diga? Se volvió arrogante y le di una lección.,¿Qué quieres que te diga? Se hizo el gallito y le di una lección.,어쩌겠어요? 스승님이 무례하게 나오시니 본때를 보여줄 수밖에요.,,何を言えと？ 先生が傲慢だったから教訓を与えたまでだ。,O que posso dizer? Ele teve uma atitude arrogante e dei uma lição nele.,我能说什么呢？他太不可一世了，所以我给了他一个教训。,我能說什麼呢？他得意忘形，我就給他一點教訓。,,,,,
