,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Rando01_RAW-0087-Choice,Rando01_RAW-0087-Choice,"Конечно, почему бы и нет.",,"Bien sûr, pourquoi pas.","Certo, perché no.","Klar, warum nicht.","Claro, por qué no.","Claro, por qué no.","그래요, 주세요.",,ああ、もらおう。,"Claro, por que não?",好啊，何乐不为。,好啊，有何不可。,,,,,
Rando01_RAW-0088-Customer,Rando01_RAW-0088-Customer,"О! Я понимаю. Ну, большое спасибо за чай.",From [0086-Choice],"Ah… je comprends. Bon, merci beaucoup pour le thé.","Oh! Capisco. Allora, grazie mille per il tè.","Oh! Ich verstehe. Nun, vielen Dank für den Tee.","¡Ah! Ya veo. Bueno, muchas gracias por el té.","¡Ah! Ya veo. Bueno, muchas gracias por el té.",아! 그렇구나. 아무튼 차 고마웠어요.,,そうか！ ならいい。お茶をごちそうになったな。,"Ah! Entendo. Bem, agradeço pelo chá.",哦！那行吧。总之谢谢你的茶。,噢！我明白了。好，非常感謝你給我泡茶。,,,,,
Rando01_RAW-0089-Customer,Rando01_RAW-0089-Customer,"Отлично! Вот, держи. И ещё раз спасибо за чай.",From [0087-Choice],Super ! Et voilà. Et encore merci pour le thé.,Grande! Eccola qua. E grazie ancora per il tè.,Super! Bitte sehr. Und danke nochmal für den Tee.,¡Genial! Aquí tienes. Y gracias otra vez por el té.,¡Genial! Aquí tienes. Y gracias otra vez por el té.,잘 됐다! 여기 있어요. 차도 정말 고마웠어요.,,よかった！ さあ、どうぞ。お茶をごちそうさま。,Ótimo! Aqui. E agradeço de novo pelo chá.,好极了！拿着吧。也谢谢你的茶。,太好了！給你。再次感謝你泡的茶。,,,,,
Rando01_RAW-0090-Customer,Rando01_RAW-0090-Customer,"Хорошо, ну, спасибо за чай!",From [0076-Choice],"OK, bon ben… merci pour le thé !","Ok, bene, grazie per il tè!","Okay. Nun, danke für den Tee!","¡Vale, gracias por el té!","¡Bueno, gracias por el té!",알았어요. 차 고마웠어요!,,そうか、お茶をごちそうになったな！,"Tá, bem, agradeço pelo chá!",好的，谢谢你的茶！,好，謝謝你給我泡茶！,,,,,
Rando01_RAW-0091-Customer,Rando01_RAW-0091-Customer,Хммм...,,Hum…,Ummm...,Mmmh …,Mmm...,Mmm...,흠...,,ふーむ…,Hmmm...,唔……,嗯……,,,,,
Rando01_RAW-0092-Customer,Rando01_RAW-0092-Customer,"Интересно. Я чувствую немного Чудесного {{Pomme}} там, но, эм...",,"Intéressant. On sent un peu le goût de la {{pomme}} miracle, mais, hum…","Interessante. Sento il sapore del Miracolo di {{Pomme}}, ma, emm...","Interessant. Ich glaube, ich schmecke einen Hauch Wunder-{{Pomme}}, aber, äh …","Interesante. Sabe un poco a {{Pomme}} milagroso, pero, mmm...","Interesante. Tiene algo de gusto a {{Pomme}} milagroso, pero...",특이한 맛이네요. 미라클 {{Pomme}} 맛이 조금 나긴 하는데...,,面白い。ほんのり奇跡の{{リンゴ}}の味はするのだが、しかし…,"Interessante. Posso sentir um pouco de {{pomme}} milagroso, mas, ahm...",有趣。可以尝出一点奇迹{{Pomme}}的味道，不过，嗯……,真有趣。我可以品嚐到一點奇跡{{Pomme}}的滋味，但是，呃……,,,,,
Rando01_RAW-0093-Customer,Rando01_RAW-0093-Customer,"Но почему-то чай выглядит неправильно? Цвет просто, эм, не тот. Это не правильно.",,"Mais il est un peu bizarre ce thé, non ? La couleur est quand même… euh… passée. C'est bizarre.","Ma questo tè è un po' strano, vero? Il suo colore è... uh... sbiadito. È strano.","Aber irgendwie sieht der Tee verkehrt aus? Die Farbe ist, äh, seltsam. Sie stimmt nicht.","Pero parece que el té no está bien, ¿no? Tiene un color... raro. No, no está bien.","Pero parece que el té no está bien, ¿no? Tiene un color... raro. No, no está bien.",차가 좀 아닌 것 같은데요? 색도 뭔가... 이상해요. 이건 아니에요.,,しかし、どうも見た目がおかしいな。お茶の色が…少し違うのだ。これではない。,"Mas, de alguma forma, o chá não parece certo? A cor está, ahm, meio estranha. Não está certo.",这茶的卖相不怎么对？就是颜色有点，嗯，不对劲。不是这样的。,但不知為何，茶看起來怪怪的？那顏色，呃，不太對勁。就是不對。,,,,,
Rando01_RAW-0094-Customer,Rando01_RAW-0094-Customer,"Извини, я знаю, что не очень помогаю!",,Pardon si je ne t'aide pas beaucoup !,"Scusami, lo so, non ti sono di grande aiuto!","Tut mir leid, das ist nicht hilfreich!","¡Lo siento, sé que no estoy siendo de gran ayuda!",¡Perdón! ¡Sé que no estoy siendo de gran ayuda!,"미안해요, 설명이 엉망이네요!",,すまない、うまく言えないのだが。,"Desculpe, sei que não estou ajudando muito!",抱歉，我知道我的话帮不上什么忙！,抱歉，我知道我這沒幫上什麼忙！,,,,,
Rando01_RAW-0095-Alta,Rando01_RAW-0095-Alta,"Хорошо, я попробую ещё раз.",,"D'accord, je vais réessayer.","Va bene, ci proverò di nuovo.","Na gut, ich versuch es nochmal.","Está bien, volveré a intentarlo.","Está bien, volveré a intentarlo.","알았어요, 다시 해볼게요.",,いいんだ、淹れ直してくる。,"Certo, vou tentar de novo.",没事，我再去试试。,好，我再試一次。,,,,,
Rando01_RAW-0096-Customer,Rando01_RAW-0096-Customer,"Хмм... вкус приятный, но я не думаю, что там есть Чудесный {{Pomme}}.",,"Hum… le goût est bon, mais je ne crois pas qu'il y ait de la {{pomme}} miracle dedans.","Umm... il gusto è buono, ma non credo che contenga il Miracolo di {{Pomme}}.","Mmh …er schmeckt gut, aber ich glaube, da ist keine Wunder-{{Pomme}} drin.","Hmm... sabe bien, pero no creo que tenga {{Pomme}} milagroso.","Mmm... Sabe bien, pero creo que no tiene {{Pomme}} milagroso.",흠... 맛은 좋은데 미라클 {{Pomme}}는 들어가지 않은 것 같네요.,,ふーむ… 味はいいのだが、奇跡の{{リンゴ}}が入っていないようだ。,"Hmm... tem um gosto bom, mas não acho que tenha {{pomme}} milagroso nele.",唔……味道不错，但感觉没啥奇迹{{Pomme}}的味道。,嗯……真美味，但好像沒有奇跡{{Pomme}}的味道。,,,,,
Rando01_RAW-0097-Customer,Rando01_RAW-0097-Customer,"Ничего страшного, если у тебя нет Чудесного {{Pomme}}! Я просто хотел проверить...",,"C'est pas grave si tu n'as pas de {{pomme}} miracle, c'était juste au cas où…",Non importa se non hai il Miracolo di {{Pomme}}! Chiedevo solo per sicurezza...,"Ist schon gut, wenn du keine Wunder-{{Pomme}} hast! Ich wollte nur sichergehen …",¡No pasa nada si no tienes {{Pomme}} milagroso! Solo quería comprobar si lo tenías...,¡No pasa nada si no tienes {{Pomme}} milagroso! Solo quería comprobar si lo tenías...,미라클 {{Pomme}}가 없어서 그런 거면 괜찮아요! 그냥 혹시나 해서 물어봤어요...,,奇跡の{{リンゴ}}がないなら気にしないでくれ！ 聞いてみただけだから…,Tudo bem se você não tiver {{pomme}} milagroso! Eu só queria conferir...,没有奇迹{{Pomme}}也没关系！我也只是想确认下罢了……,你沒有奇跡{{Pomme}}也沒關係啦！我只是想確認一下……,,,,,
Rando01_RAW-0098-Alta,Rando01_RAW-0098-Alta,Я посмотрю ещё раз.,,Je vais réessayer.,Darò un'altra occhiata.,Ich schaue nochmal nach.,Echaré otro vistazo.,Echaré otro vistazo.,다시 확인해 볼게요.,,もう一度、探してみるよ。,Vou dar mais uma olhada.,我再去找找。,我再去確認一次。,,,,,
Rando01_RAW-0099-Customer,Rando01_RAW-0099-Customer,Ты ещё можешь сделать чашку книжного чая?,,Tu peux toujours faire une tasse de thé au livre ?,Sei ancora in grado di preparare una tazza di tè al libro?,Kannst du immer noch eine Tasse Büchertee machen?,¿Todavía puedes prepararme una taza de té con libro?,¿Todavía puedes prepararme una taza de té con libro?,책을 우린 차 아직 만들어줄 수 있어요?,,まだ本のお茶は作れそうかな？,Você ainda consegue fazer uma xícara de chá de livro?,你还能做书茶吗？,你還能泡出一杯書茶嗎？,,,,,
Rando01_RAW-0100-Customer,Rando01_RAW-0100-Customer,"Как ты думаешь, ты сможешь найти Чудесный {{Pomme}}, чтобы положить в чашку чая?",,Tu crois que tu pourrais trouver de la {{pomme}} miracle pour en mettre dans une tasse de thé ?,Pensi di poter trovare qualche Miracolo di {{Pomme}} da mettere nel tè?,"Denkst du, du kannst Wunder-{{Pomme}} für eine Tasse Tee auftreiben?",¿Crees que puedas encontrar algún {{Pomme}} milagroso para echarlo en una taza de té?,¿Crees que puedas encontrar algún {{Pomme}} milagroso para echárselo al té?,차에 넣을 미라클 {{Pomme}}를 찾아줄 수 있을까요?,,お茶に入れる奇跡の{{リンゴ}}は見つかりそうか？,Você acha que consegue achar {{pomme}} milagroso pra colocar no chá?,你看能不能找点奇迹{{Pomme}}加到茶里？,你覺得自己有辦法找些奇跡{{Pomme}}來放到茶裡面嗎？,,,,,
Rando01_RAW-0101-Customer,Rando01_RAW-0101-Customer,Ты ещё можешь сделать чашку обычного чая?,,Tu peux toujours faire une tasse de thé normal ?,Vuoi ancora preparare una tazza di tè normale?,Kannst du immer noch eine Tasse normalen Tee machen?,¿Todavía puedes prepararme una taza de té normal?,¿Todavía puedes prepararme una taza de té normal?,일반적인 차 아직 만들어줄 수 있어요?,,まだ普通のお茶は作れそうかな？,Você ainda consegue fazer uma xícara de chá normal?,你还能做普通的茶吗？,你還能泡出一杯正常的茶嗎？,,,,,
Rando01_RAW-0102-Alta,Rando01_RAW-0102-Alta,"Да, я работаю над этим.",,"Oui, je m'en occupe.","Sì, adesso te la faccio.","Ja, ich arbeite dran.","Sí, estoy trabajando en ello.","Sí, la estoy preparando.","넵, 지금 준비 중이에요.",,ああ、今やってる。,"Sim, estou trabalhando nisso.",是的，正在做。,可以，我正在準備。,,,,,
Rando01_RAW-0103-Customer,Rando01_RAW-0103-Customer,Это моя чашка книжного чая??,,C'est ma tasse de thé au livre ?,È questa la mia tazza di tè al libro?,Ist das meine Tasse Büchertee?,¿Es esta mi taza de té con libro?,¿Esta es mi taza de té con libro?,책을 우린 차가 나온 건가요??,,これが本のお茶？,Essa é a minha xícara de chá de livro??,这是我的那杯书茶吗？？,這是我的書茶嗎？,,,,,
Rando01_RAW-0104-Customer,Rando01_RAW-0104-Customer,Это чай с Чудесным {{Pomme}}??,,C'est du thé à la {{pomme}} miracle ?,Questo è il tè al Miracolo di {{Pomme}}?,Ist das mein Wunder-{{Pomme}}-Tee?,¿Es esto té de {{Pomme}} milagroso?,¿Esto es té de {{Pomme}} milagroso?,미라클 {{Pomme}} 차가 나온 건가요??,,これが奇跡の{{リンゴ}}のお茶？,Esse é o chá de {{pomme}} milagroso??,这就是奇迹{{Pomme}}茶吗？？,這是奇跡{{Pomme}}茶嗎？,,,,,
Rando01_RAW-0105-Customer,Rando01_RAW-0105-Customer,Это моя чашка обычного чая??,,C'est ma tasse de thé normal ?,Questa è la mia tazza di tè normale?,Ist das meine Tasse normaler Tee?,¿Es esta mi taza de té normal?,¿Esta es mi taza de té normal?,일반적인 차가 나온 건가요??,,これが普通のお茶？,Essa é a minha xícara de chá normal??,这是我的那杯普通茶吗？？,這是我的書茶嗎？,,,,,
Rando01_RAW-0106-Alta,Rando01_RAW-0106-Alta,"Нет, это просто пустая чашка. Я скоро сделаю тебе чай.",,"Non, c'est juste une tasse vide. Je vais te faire du thé très vite.","No, questa è solo una tazza vuota. Presto ti preparerò il tè.","Nein, das ist nur eine leere Tasse. Ich mache dir gleich Tee","No, solo es una taza vacía. Te prepararé el té pronto.","No, es una taza vacía. Te prepararé el té pronto.","아니요, 이건 그냥 빈 잔이에요. 차는 곧 만들어줄게요.",,いや、ただの空っぽのカップだ。すぐにお茶を淹れてくる。,"Não, essa é só uma xícara vazia. Vou fazer o chá pra você logo logo.",不是，这杯是空的。马上就给你泡茶。,不是，這只是空杯。我很快就會為你泡茶。,,,,,
Rando01_RAW-0107-Customer,Rando01_RAW-0107-Customer,Это моя чашка книжного чая??,,C'est ma tasse de thé au livre ?,Questa è la mia tazza di tè al libro?,Ist das meine Tasse Büchertee?,¿Es esta mi taza de té con libro?,¿Esta es mi taza de té con libro?,책을 우린 차가 나온 건가요??,,これが本のお茶？,Essa é a minha xícara de chá de livro??,这是我的那杯书茶吗？？,這是我的書茶嗎？,,,,,
Rando01_RAW-0108-Customer,Rando01_RAW-0108-Customer,Это чай с Чудесным {{Pomme}}??,,C'est du thé à la {{pomme}} miracle ?,Questo è il tè al Miracolo di {{Pomme}}?,Ist das mein Wunder-{{Pomme}}-Tee?,¿Es esto té de {{Pomme}} milagroso?,¿Esto es té de {{Pomme}} milagroso?,미라클 {{Pomme}} 차가 나온 건가요??,,これが奇跡の{{リンゴ}}のお茶？,Esse é o chá de {{pomme}} milagroso??,这就是奇迹{{Pomme}}茶吗？？,這是奇跡{{Pomme}}茶嗎？,,,,,
Rando01_RAW-0109-Customer,Rando01_RAW-0109-Customer,Это моя чашка обычного чая??,,C'est ma tasse de thé normal ?,Questa è la mia tazza di tè normale?,Ist das meine Tasse normaler Tee?,¿Es esta mi taza de té normal?,¿Esta es mi taza de té normal?,일반적인 차가 나온 건가요??,,これが普通のお茶？,Essa é a minha xícara de chá normal??,这是我的那杯普通茶吗？？,這是我的書茶嗎？,,,,,
Rando01_RAW-0110-Alta,Rando01_RAW-0110-Alta,"Нет, эта чашка слишком грязная. Я пойду помою её.",,"Non, cette tasse est trop sale. Je vais la laver.","No, questa tazza è troppo sporca. Vado a lavarla.","Nein, diese Tasse ist zu schmutzig. Ich gehe sie ausspülen.","No, esta taza está muy sucia. Iré a lavarla.","No, esta taza está muy sucia. Iré a lavarla.","아니요, 이 잔은 너무 더러워요. 가서 씻어 올게요.",,いや、このカップは汚れてる。洗ってくるよ。,"Não, essa xícara está muito suja. Vou lavar.",不是，这个杯子太脏了。我马上去洗干净。,不是，這杯子太髒了。我去洗一下。,,,,,
