,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Business1_RAW-0088-Jerry,Business1_RAW-0088-Jerry,"После заполнения записи в Журнале конфликтов не забудьте сообщить своему Менеджеру по конфликтам, что вы это сделали.",,"Après avoir saisi une information dans votre journal de conflit, pensez à prévenir votre gestionnaire de conflit.","Dopo aver inserito un commento nel Diario dei Conflitti, ricordarsi di informare il Mediatore dei Conflitti.","Nach dem Erstellen eines Eintrags im Konflikttagebuch, informieren Sie unbedingt Ihren Konfliktmanager darüber.","Después de completar una entrada en el diario de conflictos, recuerda informar a tu responsable de conflictos.","Después de completar una entrada en el diario de conflictos, recuerda informar sobre esto a tu responsable de conflictos.",갈등 일지에 항목을 작성한 후에는 반드시 갈등 담당자에게 이 사실을 알려야 합니다.,,モメ事日誌を書いた後は、モメ事管理者にその旨を伝えるのを忘れずに。,"Depois de preencher um item no Diário de Conflitos, lembrem-se de informar ao seu Gerente de Conflitos.",写下冲突日志后，请记得通知您的冲突经理记录工作已处理完毕。,填寫完「衝突日誌」後，別忘了告訴衝突主管自己寫好了。,,,,,
Business1_RAW-0089-Jerry,Business1_RAW-0089-Jerry,Однако НЕ обсуждайте подробности конфликта со своим Менеджером по конфликтам.,,"Cependant, ne discutez pas des détails du conflit avec votre gestionnaire de conflit.","Tuttavia, NON si possono svelare i dettagli del conflitto al proprio Mediatore dei Conflitti.",Besprechen Sie aber NICHT die Details des Konflikts mit Ihrem Konfliktmanager.,"Sin embargo, no hables sobre los detalles del conflicto con tu responsable de conflictos.","Sin embargo, no hables sobre los detalles del conflicto con tu responsable de conflictos.",하지만 갈등 관리자와 갈등의 구체적인 내용을 논의하면 절대 안 됩니다.,,ですが、モメ事の具体的な内容をモメ事管理者に話すのは絶対に禁止です。,"Porém, NÃO discuta detalhes do conflito com o Gerente de Conflitos.",但请牢记，不要同你的冲突经理谈论冲突的细节。,然而，請勿與衝突主管討論衝突的詳情。,,,,,
Business1_RAW-0090-Jerry,Business1_RAW-0090-Jerry,"Если Менеджер по конфликтам спросит о подробностях конфликта, вы должны отвечать только невнятным ворчанием и пожиманием плечами.",,"Si votre gestionnaire de conflit vous demande de fournir des détails au sujet d'un conflit, vous devez vous contenter de hausser les épaules en grognant en guise de réponse.","Se il Mediatore dei Conflitti chiede dettagli sul conflitto, è possibile rispondere solo con grugniti e alzate di spalle.","Sollte der Konfliktmanager nach Details des Konflikts fragen, dürfen Sie nur mit vagen Knurrlauten und Schulterzucken antworten.","Si el responsable de conflictos te pregunta detalles específicos del conflicto, debes responder solo con vagos gruñidos y encogiéndote de hombros.","Si el responsable de conflictos te pregunta detalles específicos del conflicto, debes responder solo con gruñidos displicentes y encogiéndote de hombros.",갈등 관리자가 갈등의 구체적인 내용을 묻는다면 반드시 애매하게 앓는 소리를 내거나 어깨를 으쓱하는 것으로 대응하시길 바랍니다.,,モメ事管理者から具体的な内容を尋ねられたら、口ごもったり、肩をすくめたりして、ごまかさなくてはなりません。,"Se o Gerente de Conflitos pedir detalhes sobre o conflito, você deve responder apenas com grunhidos vagos e dar de ombros.",如果冲突经理询问具体情况，您只许含糊其辞，用咕哝和耸肩的方式做出回应。,若衝突主管向你詢問衝突的詳情，請務必僅回覆悶哼和聳肩。,,,,,
Business1_RAW-0091-Jerry,Business1_RAW-0091-Jerry,"Менеджер по конфликтам может начать плакать и умолять вас поделиться деталями конфликта, ползая на коленях.",,"Le gestionnaire de conflit pourrait commencer à pleurer, en vous suppliant de lui fournir des détails sur le conflit, voire se mettre à ramper pour les obtenir.","Il Mediatore dei Conflitti potrebbe iniziare a piangere e implorare di condividere i dettagli del conflitto, prostrandosi in ginocchio.","Ihr Konfliktmanager beginnt nun vielleicht zu weinen und um Details des Konflikts zu betteln, oft auch auf Händen und Knien.","El responsable de conflictos puede comenzar a llorar y rogarte que compartas detalles del conflicto, arrastrándose sobre las manos y las rodillas.","El responsable de conflictos puede comenzar a llorar y rogarte que compartas detalles del conflicto, arrastrándose sobre las manos y las rodillas.",갈등 관리자는 때로 울음을 터트리면서 갈등의 자세한 내용을 알려달라고 설설 기며 애원할 수도 있습니다.,,すると相手は「詳しい話を教えてくれ」と泣き落としにかかり、土下座までするかもしれません。,"O Gerente de Conflitos pode começar a chorar e implorar que você compartilhe os detalhes do conflito, rastejando pelo chão.",冲突经理可能会痛哭流涕、卑躬屈膝地求你说出冲突细节。,衝突主管可能會就地跪下，哭著求你告知衝突詳情。,,,,,
Business1_RAW-0092-Jerry,Business1_RAW-0092-Jerry,"Менеджер по конфликтам может пообещать раскрыть свои самые сокровенные тайны, только бы вы поделились деталями конфликта.",,Le gestionnaire de conflit pourrait promettre de vous révéler ses plus grands secrets à condition que vous acceptiez de lui confier des détails sur le conflit.,"Il Mediatore dei Conflitti potrebbe promettere di rivelare i suoi segreti più profondi, in cambio dei particolari sul conflitto.","Ihr Konfliktmanager bietet vielleicht an, seine finstersten Geheimnisse mitzuteilen, wenn Sie ihm nur die Konfliktdetails mitteilen.",El responsable de conflictos puede prometer revelar sus secretos más profundos si compartes los detalles del conflicto.,El responsable de conflictos puede que te prometa revelar sus secretos más profundos si compartes los detalles del conflicto.,갈등의 자세한 내용을 말해주기만 한다면 자신의 가장 은밀한 비밀을 털어놓겠다고 약속할 수도 있습니다.,,「詳しく話してくれるなら、ひた隠しにしてきた秘密を教えてもいい」などと言い出す可能性もあります。,"O Gerente de Conflitos pode prometer se abrir sobre seus mais profundos segredos, se você compartilhar os detalhes do conflito.",冲突经理可能会承诺分享自己内心深处的秘密，只求您能够说出冲突细节。,衝突主管可能會答應，只要你分享衝突詳情，就告訴你最深的祕密。,,,,,
Business1_RAW-0093-Jerry,Business1_RAW-0093-Jerry,Менеджер по конфликтам может предложить вам двадцать долларов.,,Le gestionnaire de conflit pourrait même vous offrir vingt dollars.,Il Mediatore dei Conflitti potrebbe offrire fino a venti dollari.,Der Konfliktmanager offeriert Ihnen vielleicht zwanzig Dollar.,El responsable de conflictos puede ofrecerte veinte dólares.,El responsable de conflictos puede llegar a ofrecerte veinte dólares.,갈등 관리자가 20달러를 주겠다고 제안할 수도 있습니다.,,なんなら「20ドル渡す」とまで言うかもしれない。,O Gerente de Conflitos pode te oferecer vinte dólares.,冲突经理也可能会出 20 美元对您行贿。,衝突主管可能會給你二十元。,,,,,
Business1_RAW-0094-Jerry,Business1_RAW-0094-Jerry,"Во всех этих случаях вам разрешается ТОЛЬКО закатить глаза и сказать: «Просто, ну не знаю, я не хочу».","""I don't wanna"" is slang for ""I don't want to""","Quels que soient les efforts qu'il déploie, vous n'êtes autorisé qu'à rouler de grands yeux en disant : ""C'est juste que… je ne sais pas, je ne veux pas.""","In tutti questi casi, è permesso SOLO di alzare gli occhi al cielo e dire: ""È solo che... non lo so, non voglio"".","In all diesen Fällen dürfen Sie NUR mit den Augen rollen und sagen „Es ist einfach so, ich weiß nicht, ich hab keine Lust“.","En todos estos casos, solo se te permite poner los ojos en blanco y decir: ""Es que... no sé, no quiero"".","En todos estos casos, solo se te permite poner los ojos en blanco y decir: «Es que... No sé, no quiero».","이 모든 경우에 허용되는 반응은 관심 없다는 듯 눈을 치켜뜨면서 ""몰라요. 말 안 할래요""라고 대꾸하는 것뿐입니다.",,どのケースだとしても、あなたに許されるのは、あきれ顔で「いやいや、どうかな。やめとくよ」と言うことだけです。,"Em todos esses casos, você poderá APENAS revirar os olhos e dizer: ""É só que, sei lá, não quero"".",针对以上所有情况，仅限向对方翻白眼并回应：“反正我说不清，我不想说。”,不論如何，你只能翻白眼，並說：「我不知道，我不想。」,,,,,
Business1_RAW-0095-Jerry,Business1_RAW-0095-Jerry,"В качестве альтернативы вы можете симулировать болезнь, чтобы покинуть комнату. НЕ смотрите Менеджеру по конфликтам в глаза.",,Il est aussi possible de simuler un malaise pour qu'il quitte la pièce. Ne regardez jamais le gestionnaire de conflit dans les yeux.,"In alternativa, si può fingere un malessere per uscire dalla stanza. NON bisogna mai guardare negli occhi il Mediatore dei Conflitti.","Alternativ können Sie auch eine Krankheit vortäuschen, um das Zimmer zu verlassen. Sehen Sie dem Konfliktmanager NICHT in die Augen.","O si no, puedes fingir una enfermedad para salir de la sala. No mires al responsable de conflictos a los ojos.","Si no, puedes fingir una enfermedad para salir de la sala. No mires al responsable de conflictos a los ojos.",아니면 꾀병을 부리면서 그 자리를 뜰 수도 있습니다. 갈등 관리자의 눈을 똑바로 보지 마세요.,,あるいは、仮病を装って部屋を出る方法もあります。そのときは決してモメ事管理者の目を見ないのが肝心です。,"Alternativamente, você pode fingir ter uma doença para sair da sala. NÃO encare o Gerente de Conflitos nos olhos.",或者，您也可以假装发病以离开房间。切勿直视冲突经理。,你也可以佯裝生病，離開現場。切勿直視衝突主管的雙眼。,,,,,
Business1_RAW-0096-Jerry,Business1_RAW-0096-Jerry,Вы можете принять двадцать долларов. Вы НЕ можете обсуждать детали конфликта.,,Vous pouvez accepter les vingt dollars. Vous ne devez jamais discuter des détails du conflit.,Si possono accettare i venti dollari. Ma NON si possono rivelare i particolari del conflitto.,Die angebotenen zwanzig Dollar dürfen Sie annehmen. Besprechen Sie NICHT die Details des Konflikts.,Puedes aceptar los veinte dólares. No debes discutir los detalles del conflicto.,Puedes aceptar los veinte dólares. No debes discutir los detalles del conflicto.,20달러는 받아도 괜찮습니다. 그러나 갈등의 자세한 내용은 절대 논의하지 마세요.,,20ドルを受け取っても構いませんが、モメ事の詳細を話すことだけは禁止です。,Você pode aceitar os vinte dólares. Você NÃO pode discutir os detalhes do conflito.,您也可以接受那 20 美元。但切勿谈论冲突的细节。,你可以接受二十元。你不可以討論衝突詳情。,,,,,
Business1_RAW-0097-Jerry,Business1_RAW-0097-Jerry,Вам ни в коем случае не разрешается узнавать настоящее имя вашего Менеджера по конфликтам.,,En aucune circonstance vous n'êtes autorisé à apprendre le vrai nom de votre gestionnaire de conflit.,In nessun momento è consentito conoscere il vero nome del proprio Mediatore dei Conflitti.,Zu keinem Zeitpunkt dürfen Sie den echten Namen Ihres Konfliktmanagers erfahren.,En ningún momento se te permitirá conocer el nombre real de tu responsable de conflictos.,En ningún momento se te permitirá conocer el nombre real de tu responsable de conflictos.,여러분은 어떤 경우에도 갈등 관리자의 실명을 알 수 없습니다.,,それから、モメ事管理者の本名を聞くことも絶対に許されません。,Em nenhum momento você tem permissão de saber o verdadeiro nome do Gerente de Conflitos.,在任何情况下，均不得打探冲突经理的真实姓名。,任何時候你都不可以得知衝突主管的真名。,,,,,
Business1_RAW-0098-Jerry,Business1_RAW-0098-Jerry,Сейчас я приостановлю презентацию для аплодисментов.,,Je vais maintenant faire une pause pour une salve d'applaudissements.,A questo punto faremo una breve pausa per gli applausi.,Ich pausiere nun die Präsentation für eine Runde Beifall.,Ahora haré una pausa en la presentación para recibir un aplauso.,Ahora haré una pausa en la presentación para recibir un aplauso.,이제 프레젠테이션을 잠시 멈추고 박수를 받겠습니다.,,ここで拍手喝采を浴びるためにプレゼンを止めます。,Agora farei uma pausa na apresentação para uma salva de palmas.,现在暂停，方便大家鼓掌。,我現在要停頓一下，接受鼓掌。,,,,,
Business1_RAW-0099-Choice,Business1_RAW-0099-Choice,[похлопать],,[applaudissements],[applausi],[Applaudiere.],[aplaudir],[Aplaudir],[박수 치기],,[拍手する],[aplaudir],[鼓掌],[鼓掌],,,,,
Business1_RAW-0100-Choice,Business1_RAW-0100-Choice,[не хлопать],,[pas d'applaudissement],[nessun applauso],[Applaudiere nicht.],[no aplaudir],[No aplaudir],[박수 치지 않기],,[拍手しない],[não aplaudir],[不鼓掌],[不要鼓掌],,,,,
Business1_RAW-0101-Jerry,Business1_RAW-0101-Jerry,Спасибо.,From [0099-Choice],Merci.,Grazie.,Danke.,Gracias.,Gracias.,감사합니다.,,ありがとう。,Agradeço.,多谢。,謝謝你。,,,,,
Business1_RAW-0102-Jerry,Business1_RAW-0102-Jerry,А сейчас мы прервёмся на шутку:,,Nous allons maintenant faire une pause pour une blague.,Adesso facciamo una pausa per una battuta:,Wir machen hier eine Pause für einen Witz:,Ahora haremos una pausa para contar un chiste:,Ahora haremos una pausa para contar un chiste:,이번에는 농담을 하겠습니다.,,では、ここでジョークタイムです。,Agora faremos uma pausa para uma piada:,现在暂停，讲个笑话：,我們現在停頓一下，講個笑話：,,,,,
Business1_RAW-0103-Jerry,Business1_RAW-0103-Jerry,Сколько существует видов рыб? Одиннадцать.,,Combien existe-t-il de types de poissons ? Onze.,Quanti tipi di pesci esistono? Undici.,Wie viele Sorten Fische gibt es? Elf.,¿Cuántas clases de peces hay? Once.,¿Cuántas clases de peces hay? Once.,물고기의 종류는 몇 가지일까요? 열한 가지입니다.,,この世界には何種類の魚がいますか？ 答えは11です。,Quantos tipos de peixe existem? Onze.,一共有多少种鱼？十一种。,請問總共有幾種魚？十一種。,,,,,
Business1_RAW-0104-Jerry,Business1_RAW-0104-Jerry,...,,…,...,…,...,...,...,,…,...,……,……,,,,,
Business1_RAW-0105-Jerry,Business1_RAW-0105-Jerry,"...прошу прощения, моя ошибка. Это была констатация факта о рыбах, а не шутка.",,"… excuse-moi, c'est une erreur. Il s'agissait d'un élément factuel sur les poissons et non d'une blague.","… chiedo scusa, errore mio. Questo era un dato di fatto sui pesci e non una battuta.","…Verzeihung, mein Fehler. Das war eine Tatsachenaussage über Fische, kein Witz.","Perdona, fallo mío. Este era un dato sobre los peces y no un chiste.","Perdón, me equivoqué. Eso fue un dato sobre los peces y no un chiste.","...죄송합니다, 실수였네요. 이건 농담이 아니라 물고기에 대한 사실을 말한 거예요.",,…失礼、僕のミスです。今のはジョークではなく、魚に関する事実を述べただけでした。,"Desculpe, errei. Essa foi uma declaração factual sobre peixes e não uma piada.",……抱歉，我的错。这句话是关于鱼的事实，而不是笑话。,……抱歉，我的錯。這是關於魚的事實，不是笑話。,,,,,
Business1_RAW-0106-Jerry,Business1_RAW-0106-Jerry,"Я исправлю эту ошибку, когда буду выступать с презентацией перед советом директоров.",,Je corrigerai cette erreur pour ne pas la refaire lors de ma présentation au comité directeur.,Correggerò questo errore quando farò la mia presentazione al consiglio.,"Ich werde diesen Fehler bereinigen, wenn ich dem Vorstand meine Präsentation vorstelle.",Corregiré este error cuando entregue mi presentación a la junta.,Corregiré este error cuando entregue mi presentación a la junta.,임원들 앞에서는 실수했던 부분을 고쳐서 발표하겠습니다.,,役員向けにプレゼンする際には、今の間違いは訂正するようにします。,Corrigirei esse erro quando fizer a apresentação à diretoria.,面向董事会演讲时，我会纠正这个错误。,在向董事會報告的時候，我會改掉這項錯誤。,,,,,
Business1_RAW-0107-Jerry,Business1_RAW-0107-Jerry,"На этом презентация завершена. Спасибо, что позволили мне попрактиковаться. Я чувствую себя более подготовленным, чем раньше.",From [0100-Choice],Ceci vient conclure cette présentation. Merci d'avoir accepté que je m'entraîne. Je me sens bien mieux préparé.,E con questo concludo la presentazione. Grazie per avermi dato l'opportunità di esercitarmi. Mi sento più preparato di prima.,"Damit ist meine Präsentation beendet. Danke, dass ich üben durfte. Ich fühle mich vorbereiteter als zuvor.",Con esto concluye la presentación. Gracias por dejarme practicar. Me noto más preparado que antes.,Con esto concluye la presentación. Gracias por dejarme practicar. Me noto más preparado que antes.,여기까지가 제 프레젠테이션입니다. 연습을 허락해 주셔서 고맙습니다. 전보다 훨씬 준비된 느낌이에요.,,では、これでプレゼンは終わりです。練習の相手をしてくれてありがとう。前より準備ができた気がします。,Concluímos assim a apresentação. Agradeço por me permitir praticar. Me sinto mais preparado que antes.,演讲到此为止。感谢你让我练习。我感觉准备得更充分了。,我的報告結束了。謝謝你讓我練習。我覺得自己準備得更加充足了。,,,,,
Business1_RAW-0108-Jerry,Business1_RAW-0108-Jerry,В знак благодарности я хотел бы предложить вам эту фотографию моего собственного Менеджера по конфликтам.,,"En guise de remerciement, je tiens à t'offrir cette photo de mon propre gestionnaire de conflit.","In segno di ringraziamento, vorrei offrirti in dono la foto del mio Mediatore dei Conflitti.",Zum Dank möchte ich dir dieses Bild meines Konfliktmanagers anbieten.,"Como muestra de agradecimiento, me gustaría ofrecerte esta foto de mi propio responsable de conflictos.","Como muestra de agradecimiento, me gustaría ofrecerte esta foto de mi propio responsable de conflictos.",감사의 표시로 제 갈등 관리자 사진을 드리겠습니다.,,感謝のしるしに、僕のモメ事管理者の写真を差し上げましょう。,"Como demonstração de agradecimento, gostaria de oferecer a você esta foto do meu Gerente de Conflitos.",作为感谢，请收下这张照片，上面的人正是我的冲突经理。,作為感謝，請收下這張我的衝突主管的照片。,,,,,
Business1_RAW-0109-Choice,Business1_RAW-0109-Choice,Конечно.,,Bien sûr.,Ma certo.,Klar.,Claro.,Claro.,좋아요.,,もらおう。,Claro.,好啊。,好啊。,,,,,
Business1_RAW-0110-Choice,Business1_RAW-0110-Choice,"Нет, спасибо.",,Non merci.,No grazie.,"Nein, danke.","No, gracias.","No, gracias.",괜찮아요.,,いや、結構だ。,"Não, obrigada.",不用了，谢谢。,不用了，謝謝。,,,,,
Business1_RAW-0111-Jerry,Business1_RAW-0111-Jerry,"Надеюсь, ваш Менеджер по конфликтам так же доброжелателен, как и мой.",From [0109-Choice],J'espère que ton gestionnaire de conflit est aussi bienveillant que le mien.,Spero che il tuo Mediatore dei Conflitti sia premuroso quanto il mio.,"Ich hoffe, dein Konfliktmanager ist so wohlmeinend wie meiner.",Espero que tu responsable de conflictos sea tan benévolo como el mío.,Espero que tu responsable de conflictos sea tan benévolo como el mío.,제 갈등 관리자만큼이나 자비로운 갈등 관리자와 함께하시길.,,あなたのモメ事管理者は、僕の担当者より情け深いといいですね。,Espero que o seu Gerente de Conflitos seja tão benevolente quanto o meu.,希望你的冲突经理和我的一样和蔼可亲。,我希望你的衝突主管跟我的一樣和善。,,,,,
Business1_RAW-0112-Jerry,Business1_RAW-0112-Jerry,Ну ладно.,From [0110-Choice],OK.,Va bene.,Okay.,Vale.,Bien.,알았어요.,,それでは。,Tá bem.,好吧。,好喔。,,,,,
