key,source,Translation
German,Ich fand Meisterin {{Winters}}.,
Spanish_Spain,Encontré a la maestra {{Winters}}.,
Spanish_LATAM,Encontré a la maestra {{Winters}}.,
Korean,마스터 {{Winters}} 님을 찾았어요.,
Russian,I found Master {{Уинтерс}}.,
Japanese,マスター・{{ウィンターズ}}に会えたんだ。,
Portuguese_Brazil,Eu encontrei a Mestra {{Winters}}.,
Chinese_Simplified,我找到了{{Winters}}大师。,
Chinese_Traditional,我找到{{Winters}}大師。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1354-Alta,
English_US,"Погодите, я нашла?? {{Боро}}, неужели я уже нашла мастера {{Уинтерс}}?!",
Description,,
French,"Attends, je l'ai trouvée ?? {{Boro}}, j'ai vraiment trouvé Maîtresse {{Winters}} ?!",
Italian,"Aspetta... l'ho trovata? {{Boro}}, ho già trovato Maestra {{Winters}}?!",
German,"Moment, hab ich das? {{Boro}}, habe ich Meisterin {{Winters}} schon gefunden?!",
Spanish_Spain,"Un momento, ¿la encontré? {{Boro}}, ¡¿he encontrado ya a la maestra {{Winters}}?!",
Spanish_LATAM,Un momento... ¡¿La encontré?! ¡{{Boro}}! ¡¿Ya encontré a la maestra {{Winters}}?!,
Korean,"잠깐, 찾았다고?? {{Boro}}, 내가 이미 마스터 {{Winters}} 님을 찾은 거였어요?!",
Russian,"Wait, I did?? {{Boro}}, did I already find Master {{Уинтерс}}?!",
Japanese,何だって？ {{ボロ}}、私はもうマスター・{{ウィンターズ}}に会っていたのか？,
Portuguese_Brazil,"Espera, é verdade?? {{Boro}}, eu já encontrei a Mestra {{Winters}}?",
Chinese_Simplified,等等，我找到她了？？{{Boro}}，我原来早就找到了{{Winters}}大师？！,
Chinese_Traditional,等一下，我找到她了？？Boro，我真的找到{{Winters}}大師了嗎？！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1355-Boro,
English_US,"Пожалуйста, мисс {{Альта}}, вам действительно стоит сосредоточиться на воспоминании. Лучше не терять его сейчас.",
Description,,
French,"Je t'en prie, Mademoiselle {{Alta}}, tu devrais vraiment te concentrer sur le souvenir. Ce n'est pas le moment de le perdre.",
Italian, ,
German,"Bitte, liebe {{Alta}}, du solltest dich auf die Erinnerung konzentrieren. Du solltest sie nicht verlieren.",
Spanish_Spain,"Señorita {{Alta}}, deberías concentrarte en el recuerdo. Será mejor que no lo pierdas ahora.",
Spanish_LATAM,"Señorita {{Alta}}, deberías concentrarte en el recuerdo. Será mejor que no lo pierdas ahora.",
Korean,"{{Alta}} 양, 지금은 기억에 집중해야 해요. 이 흐름을 놓치지 말자고요.",
Russian,"Please, Miss {{Alta}}, you really should focus on the memory. Best not to lose it now.",
Japanese,いいから今は集中して、{{アルタ}}お嬢さん。その記憶を手放してはいけないよ。,
Portuguese_Brazil,"Por favor, senhorita {{Alta}}, você deveria se concentrar na lembrança. É melhor não perdê-la agora.",
Chinese_Simplified,拜托了，{{Alta}}小姐，你必须把注意力集中在记忆上。现在最好不要分散注意力。,
Chinese_Traditional,{{Alta}}小姐，請專注在回憶上。最好不要失去回憶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1356-Alta,
English_US,Хорошо.,
Description,,
French,OK.,
Italian,Va bene.,
German,Okay.,
Spanish_Spain,Vale.,
Spanish_LATAM,Bien.,
Korean,알았어요.,
Russian,Okay.,
Japanese,わかった。,
Portuguese_Brazil,Tá bem.,
Chinese_Simplified,好吧。,
Chinese_Traditional,好吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1357-Alta,
English_US,"...теперь я помню. Я помню, что я сделала.",
Description,,
French,… Je me souviens maintenant. Je me rappelle ce que j'ai fait.,
Italian,… Ora ricordo. Ricordo cosa ho fatto.,
German,"…Ich erinnere mich jetzt. Ich weiß wieder, was ich getan habe.",
Spanish_Spain,Lo recuerdo ahora. Recuerdo lo que hice.,
Spanish_LATAM,Lo recuerdo ahora. Recuerdo lo que hice.,
Korean,...이제 기억나요. 내가 무슨 짓을 했는지.,
Russian,...I remember it now. I remember what I did.,
Japanese,…ようやく思い出した。私がしたことを。,
Portuguese_Brazil,Agora eu lembro. Eu lembro o que eu fiz.,
Chinese_Simplified,……我想起来了。我想起来了自己都做了什么。,
Chinese_Traditional,……我記起來了。我記起自己做了什麼。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1358-Alta,
English_US,Я напала на неё.,
Description,,
French,Je l'ai attaquée.,
Italian,L'ho attaccata.,
German,Ich habe sie angegriffen.,
Spanish_Spain,La ataqué.,
Spanish_LATAM,La ataqué.,
Korean,그분을 공격했어요.,
Russian,I attacked her.,
Japanese,私は… 彼女を襲ったんだ。,
Portuguese_Brazil,Eu ataquei ela.,
Chinese_Simplified,我攻击了她。,
Chinese_Traditional,我攻擊她。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1359-Boro,
English_US,Мисс {{Альта}}...,
Description,,
French,Mademoiselle {{Alta}}…,
Italian,Signorina {{Alta}}...,
German,Liebe {{Alta}} …,
Spanish_Spain,Señorita {{Alta}}...,
Spanish_LATAM,Señorita {{Alta}}...,
Korean,{{Alta}} 양...,
Russian,Miss {{Alta}}...,
Japanese,{{アルタ}}お嬢さん…,
Portuguese_Brazil,Senhorita {{Alta}}...,
Chinese_Simplified,{{Alta}}小姐……,
Chinese_Traditional,{{Alta}}小姐……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1360-Boro,
English_US,...это было очень тяжёлое воспоминание. Мне так жаль.,
Description,,
French,… c'est un souvenir très pénible à convoquer. Je suis désolé.,
Italian,… è una memoria molto dolorosa da ricordare. Mi dispiace tanto.,
German,"…sich daran zu erinnern, muss schwierig gewesen sein. Es tut mir sehr leid.",
Spanish_Spain,Ese ha sido un recuerdo muy difícil de recordar. Lo siento mucho.,
Spanish_LATAM,Ese fue un recuerdo muy difícil de evocar. Lo lamento mucho.,
Korean,...힘든 기억이었을 텐데 용케 떠올렸네요. 정말 안타까워요.,
Russian,...that was a very difficult memory to recall. I am so sorry.,
Japanese,…思い出すのはつらかったろうね。同情するよ。,
Portuguese_Brazil,Essa foi uma lembrança muito difícil de lembrar. Sinto muito.,
Chinese_Simplified,……回忆起这种事情很痛苦吧。我很抱歉。,
Chinese_Traditional,……這一定是很難受的回憶。我很抱歉。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1361-Alta,
English_US,Почему?! Почему я это сделала?? Я не понимаю!,
Description,,
French,Pourquoi ?! Pourquoi j'ai fait ça ?? Je ne comprends pas !,
Italian,Perché?! Perché l'ho fatto? Non capisco!,
German,Warum?! Warum hab ich das getan? Ich verstehe es nicht!,
Spanish_Spain,¡¿Por qué?! ¿Por qué hice eso? ¡No lo entiendo!,
Spanish_LATAM,¡¿Por qué?! ¡¿Por qué lo hice?! ¡No entiendo!,
Korean,왜죠?! 내가 왜 그런 짓을?? 이해할 수 없어요!,
Russian,Why?! Why did I do that?? I don't understand!,
Japanese,なぜだ？！ 私はなぜ、そんなことを？ 不可解だ！,
Portuguese_Brazil,Por quê?! Por que eu fiz isso?? Eu não entendo!,
Chinese_Simplified,为什么？！为什么我要那么做？？我不明白了！,
Chinese_Traditional,為什麼？！我為什麼會這麼做？？我不懂！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1362-Alta,
English_US,Она не... она просто сидела там... она ничего не делала...,
Description,,
French,Elle ne… elle était simplement assise là… elle ne faisait rien du tout…,
Italian,Lei... se ne stava semplicemente seduta lì... non stava facendo nulla di...,
German,"Sie hat nichts …Sie saß einfach nur da …sie hat nichts getan, gar nichts …",
Spanish_Spain,No... ella simplemente estaba sentada allí... no estaba haciendo nada...,
Spanish_LATAM,Ella estaba... Estaba sentada nada más... sin hacer nada...,
Korean,그분은... 그냥 거기 앉아 있었고... 아무 짓도 하지 않았는데...,
Russian,She didn't... she was just sitting there... she wasn't doing anything...,
Japanese,彼女は何もせず… 座っていただけ…,
Portuguese_Brazil,Ela não... ela só estava lá sentada... não estava fazendo nada...,
Chinese_Simplified,她又没……就是坐在那而已……她什么也没做……,
Chinese_Traditional,她沒有……她就只是坐在那裡……她什麼都沒做啊……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1363-Boro,
English_US,...,
Description,,
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,…,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1364-Boro,
English_US,Может ли {{Боро}} чем-нибудь помочь?,
Description,,
French,{{Boro}} peut-il t'aider d'une façon ou d'une autre ?,
Italian,C'è qualcosa che {{Boro}} può fare per aiutarti?,
German,Kann {{Boro}} irgendwie helfen?,
Spanish_Spain,¿Hay algo que {{Boro}} pueda hacer para ayudar?,
Spanish_LATAM,¿Hay algo que {{Boro}} pueda hacer para ayudar?,
Korean,혹시 이 {{Boro}}가 도울 일은 없을까요?,
Russian,Is there anything {{Boro}} can be doing to help?,
Japanese,{{ボロ}}が力になれそうかい？,
Portuguese_Brazil,Há alguma coisa que o {{Boro}} possa fazer para ajudar?,
Chinese_Simplified,有什么是{{Boro}}能帮忙的吗？,
Chinese_Traditional,有什麼{{Boro}}能夠幫得上忙的地方嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1365-Choice,
English_US,Уйдите.,
Description,,
French,Va-t'en.,
Italian,Vai via.,
German,Geh weg.,
Spanish_Spain,Vete.,
Spanish_LATAM,Vete.,
Korean,가주세요.,
Russian,Go away.,
Japanese,ほっといてくれ。,
Portuguese_Brazil,Vai embora.,
Chinese_Simplified,走开。,
Chinese_Traditional,請走開。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1366-Choice,
English_US,[молчать],
Description,,
French,[ne rien dire],
Italian,[rimani in silenzio],
German,[Sag nichts.],
Spanish_Spain,[no digas nada],
Spanish_LATAM,[no digas nada],
Korean,[아무 말 하지 않기],
Russian,[say nothing],
Japanese,[黙っている],
Portuguese_Brazil,[não dizer nada],
Chinese_Simplified,[不说话],
Chinese_Traditional,[什麼都不說],
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1367-Boro,
English_US,"Разумеется, я понимаю.",
Description,From [1365-Choice],
French,"Bien entendu, je comprends.",
Italian,"Capisco, va bene.",
German,"Natürlich, ich verstehe.",
Spanish_Spain,"Claro, lo entiendo.",
Spanish_LATAM,"Claro, entiendo.",
Korean,"그렇군요, 이해해요.",
Russian,"Of course, I understand.",
Japanese,だよね、当然だよ。,
Portuguese_Brazil,"Claro, eu entendo.",
Chinese_Simplified,好的，我理解。,
Chinese_Traditional,當然，我明白。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1368-Boro,
English_US,...,
Description,From [1366-Choice],
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,…,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1369-Boro,
English_US,"Мисс {{Альта}}, я буду неподалёку, если вам что-нибудь понадобится.",
Description,,
French,"Mademoiselle {{Alta}}, je suis juste à côté si tu as besoin de quoi que ce soit.",
Italian,"Signorina {{Alta}}, sono sempre nelle vicinanze se hai bisogno di qualsiasi cosa.",
German,"Liebe {{Alta}}, ich bleibe in der Nähe, falls du etwas brauchst.",
Spanish_Spain,"Señorita {{Alta}}, estaré cerca si necesitas algo.",
Spanish_LATAM,"Señorita {{Alta}}, estaré cerca por si necesitas algo.",
Korean,"{{Alta}} 양, 난 가까운 곳에 있을 테니 필요하면 언제든 불러요.",
Russian,"Miss {{Alta}}, I will be close by if you are needing anything at all.",
Japanese,{{アルタ}}お嬢さん… 助けが必要なときは、おいらが近くにいるからさ？,
Portuguese_Brazil,"Senhorita {{Alta}}, estarei por perto se precisar de qualquer coisa.",
Chinese_Simplified,{{Alta}}小姐，如果你有任何需求，请尽管来找我。,
Chinese_Traditional,{{Alta}}小姐，如果你需要任何東西，我就在不遠處。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1370-Boro,
English_US,"Здравствуйте, мисс. {{Боро}} приготовил вам чашку чая, не желаете ли сделать глоток?",
Description,,
French,"Bonjour, Mademoiselle. {{Boro}} a préparé une tasse de thé, tu en veux une gorgée ?",
Italian,"Ciao signorina. {{Boro}} ti ha preparato un tè, vuoi provarlo?",
German,"Hallo, meine Liebe. {{Boro}} hat dir eine Tasse Tee gemacht. Willst du mal nippen?",
Spanish_Spain,"Hola, señorita. {{Boro}} te ha preparado una taza de té, ¿quieres tomar un sorbo?",
Spanish_LATAM,"Hola, señorita. {{Boro}} te preparó una taza de té. ¿Quieres tomar un sorbo?",
Korean,"안녕하세요, 아가씨. 이 {{Boro}}가 차 한 잔 만들었어요. 드실래요?",
Russian,"Hello Miss. {{Boro}} has made you a cup of tea, won't you have a sip?",
Japanese,やあ、お嬢さん。{{ボロ}}がお茶を淹れたから、一口どうだい？,
Portuguese_Brazil,"Olá, senhorita. O {{Boro}} fez uma xícara de chá para você, não quer um gole?",
Chinese_Simplified,你好，小姐。{{Boro}}为你泡了杯茶，要喝一口吗？,
Chinese_Traditional,小姐，你好。{{Boro}}幫你泡了一杯茶，你要喝一口嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1371-Boro,
English_US,"Вот. Надеюсь, это поможет.",
Description,,
French,Tiens. En espérant t'aider.,
Italian,Lo lascio qui. Spero che ti dia un po' di conforto.,
German,"Hier. Ich hoffe, es hilft.",
Spanish_Spain,Toma. Espero que te ayude.,
Spanish_LATAM,Ten. Espero que ayude.,
Korean,여기요. 도움이 되길 바라요.,
Russian,Here. I am hoping it helps.,
Japanese,どうぞ、助けになるといいな。,
Portuguese_Brazil,Aqui. Espero que ajude.,
Chinese_Simplified,请用。希望这能让你感觉好点。,
Chinese_Traditional,上茶囉。希望能幫到你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1372-Boro,
English_US,"Как вы себя чувствуете? Хотя бы немного лучше, чем прежде?",
Description,,
French,Comment te sens-tu ? Mieux que tout à l'heure ?,
Italian,Come ti senti? Un po' meglio di prima?,
German,Wie fühlst du dich? Besser als vorher?,
Spanish_Spain,¿Qué tal estás? ¿Mejor que antes?,
Spanish_LATAM,¿Qué tal estás? ¿Mejor que antes?,
Korean,마음은 좀 어때요? 아까보다는 나아졌나요?,
Russian,How are you feeling? Any better than before?,
Japanese,気分はどうだい？ 少しは落ち着いたかい？,
Portuguese_Brazil,Como está se sentindo? Melhor que antes?,
Chinese_Simplified,你感觉如何？感觉好些了吗？,
Chinese_Traditional,你覺得如何？有覺得比之前好嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1373-Choice,
English_US,Я просто... я...,
Description,,
French,Je… je…,
Italian,Io... io...,
German,Ich kann nur … Ich …,
Spanish_Spain,Eh… Mmm...,
Spanish_LATAM,Bueno… Mmm...,
Korean,난 말이에요... 나는...,
Russian,I just... I...,
Japanese,私は… ただ…,
Portuguese_Brazil,Eu simplesmente... eu...,
Chinese_Simplified,我只是……我……,
Chinese_Traditional,我只是……我……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1374-Choice,
English_US,[молчать],
Description,,
French,[ne rien dire],
Italian,[rimani in silenzio],
German,[Sag nichts.],
Spanish_Spain,[no digas nada],
Spanish_LATAM,[no digas nada],
Korean,[아무 말 하지 않기],
Russian,[say nothing],
Japanese,[黙っている],
Portuguese_Brazil,[não dizer nada],
Chinese_Simplified,[不说话],
Chinese_Traditional,[什麼都不說],
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1375-Alta,
English_US,Я... пытаюсь... но...,
Description,From [1373-Choice],
French,Je… j'essaie… mais…,
Italian,Sto... cercando di... ma...,
German,Ich …versuche …aber …,
Spanish_Spain,"Lo estoy intentando, pero...",
Spanish_LATAM,"Lo estoy intentando, pero...",
Korean,나도... 노력은... 하고 있는데...,
Russian,I'm... trying to... but...,
Japanese,私は… 必死で… だが…,
Portuguese_Brazil,Eu... estou tentando... mas...,
Chinese_Simplified,我……非常想……但……,
Chinese_Traditional,我……盡力了……但是……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1376-Alta,
English_US,"О боже, почему?.. Зачем было... я не могу...",
Description,,
French,"Oh là là, mais pourquoi… ? Pourquoi je… je ne peux pas…",
Italian,Ma perché...? Perché ho... non ci posso...,
German,"Oh Gott, warum …? Warum sollte ich … Ich kann nicht …",
Spanish_Spain,"Dios mío, ¿por qué...? Por qué... No puedo...",
Spanish_LATAM,"Cielos, ¿por qué...? ¿Por qué...? No puedo...",
Korean,"맙소사, 내가 왜...? 대체 왜... 난 도저히...",
Russian,"Oh god, why...? Why would... I can't...",
Japanese,ああ、なぜなんだ…？ なぜ私は… ありえない…,
Portuguese_Brazil,"Ai, meu deus, por quê...? Por que... não posso...",
Chinese_Simplified,老天啊，为什么……为什么我会……我做不到……,
Chinese_Traditional,噢天啊，為什麼……？為什麼我……我不能……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1377-Boro,
English_US,"Мисс {{Альта}}, похоже, попытки описать это — сейчас не самое лучшее занятие.",
Description,,
French,"Mademoiselle {{Alta}}, je crois qu'essayer de le décrire n'est pas la meilleure chose à faire pour l'instant.",
Italian,"Signorina {{Alta}}, provare a descrivere uno stato d'animo non è la cosa migliore da fare in questo momento.",
German,"Liebe {{Alta}}, es klingt, als wäre es gerade nicht gut, es beschreiben zu wollen.",
Spanish_Spain,"Señorita {{Alta}}, parece que tratar de describirlo tal vez no sea lo mejor por ahora.",
Spanish_LATAM,"Señorita {{Alta}}, tratar de describirlo tal vez no sea lo mejor por ahora.",
Korean,"{{Alta}} 양, 지금 굳이 설명하려 하는 건 좋은 방법이 아닌 것 같아요.",
Russian,"Miss {{Alta}}, it sounds like trying to describe it is perhaps not the best thing for now.",
Japanese,{{アルタ}}お嬢さん、今は無理に説明しようとしないことさ。,
Portuguese_Brazil,"Senhorita {{Alta}}, parece que tentar descrever talvez não seja a melhor coisa a se fazer agora.",
Chinese_Simplified,{{Alta}}小姐，现在你最好不要强迫自己说什么。,
Chinese_Traditional,{{Alta}}小姐，現在最好不要嘗試說明你的困境。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1378-Boro,
English_US,"Пожалуйста, просто уделите немного времени отдыху. Выпейте чаю.",
Description,,
French,"S'il te plaît, prends un peu de repos. Bois du thé.",
Italian,"Per favore, cerca di riposare. Bevi del tè.",
German,"Bitte, nimm dir etwas Zeit zum Ausruhen. Trink etwas Tee.",
Spanish_Spain,Solo descansa un rato. Toma un poco de té.,
Spanish_LATAM,Tómate un tiempo para descansar un rato más. Toma un poco de té.,
Korean,일단 좀 쉬었으면 해요. 차라도 마시면서요.,
Russian,"Please, simply take a bit of time to rest. Have some tea.",
Japanese,頼むから少し休んで、ね？ お茶でも飲みながらさ？,
Portuguese_Brazil,"Por favor, descanse um pouco. Tome um chá.",
Chinese_Simplified,请休息一会儿。喝杯茶吧。,
Chinese_Traditional,請花點時間休息一下吧。喝點茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1379-Boro,
English_US,"Просто чтобы позволить себе вернуться в нормальное состояние, верно? И всё.",
Description,,
French,"Juste pour retrouver ton état de neutralité, d'accord ? C'est tout.",
Italian,Solo per tornare a uno stato di chiarezza mentale.,
German,"Einfach nur, um wieder in einen normalen Zustand zu kommen. Das ist alles.",
Spanish_Spain,"Solo para que puedas volver a la neutralidad, ¿vale? Eso es todo.",
Spanish_LATAM,"Como para que puedas volver a la neutralidad, ¿sí? Eso es todo.",
Korean,차분함을 되찾을 때까지만 그렇게 해보자고요. 괜찮겠죠?,
Russian,"Just to be letting yourself return to neutral, yes? That is all.",
Japanese,まずは普段の君に戻ろうか？ 今はそれだけを考えよう。,
Portuguese_Brazil,"Permita-se retornar ao seu estado neutro, sim? Apenas isso.",
Chinese_Simplified,先让自己的心情平复下来，好吗？就这样吧。,
Chinese_Traditional,讓自己恢復平衡，好嗎？就這樣。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1380-Boro,
English_US,"Не беспокойтесь, мисс {{Альта}}, {{Боро}} полностью доверяет тому, что вы делаете то, что должны.",
Description,From [1374-Choice],
French,"Ne t'inquiète pas, Mademoiselle {{Alta}}, {{Boro}} est persuadé que tu fais ce que tu as à faire.",
Italian,"Non preoccuparti, signorina {{Alta}}, {{Boro}} è sicuro che stai seguendo il corso naturale degli eventi.",
German,"Keine Sorge, liebe {{Alta}}, {{Boro}} vertraut darauf, dass du tust, was du tun musst.",
Spanish_Spain,"No te preocupes, señorita {{Alta}}, {{Boro}} tiene plena confianza en que estás haciendo lo que debes hacer.",
Spanish_LATAM,"No te preocupes, señorita {{Alta}}. {{Boro}} tiene plena confianza en que estás haciendo lo que debes hacer.",
Korean,"걱정하지 말아요, {{Alta}} 양. 이 {{Boro}}는 아가씨가 최선을 다하고 있다는 걸 알아요.",
Russian,"Not to worry Miss {{Alta}}, {{Boro}} has full trust that you are doing what you need to do.",
Japanese,心配はいらないよ、{{アルタ}}お嬢さん。君はやるべきことをやっただけ。{{ボロ}}にはちゃんとわかっているさ。,
Portuguese_Brazil,"Não se preocupe, senhorita {{Alta}}, o {{Boro}} tem confiança total que você está fazendo o que precisa ser feito.",
Chinese_Simplified,{{Alta}}小姐，请别担心，{{Boro}}完全相信你只是做了自己该做的。,
Chinese_Traditional,{{Alta}}小姐，別擔心，{{Boro}}相信你正在盡己所能。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1381-Boro,
English_US,"Я желаю вам всего самого доброго, как и всегда.",
Description,,
French,"Je te souhaite le meilleur, comme toujours.",
Italian,"Ti auguro ogni bene, come sempre.",
German,"Ich wünsche dir das Beste, wie immer.",
Spanish_Spain,"Te deseo lo mejor, como siempre.",
Spanish_LATAM,"Te deseo lo mejor, como siempre.",
Korean,언제나 그렇듯이 행운을 빌어요.,
Russian,"I am wishing you very well, as always.",
Japanese,今日もまた君に幸あれってね。,
Portuguese_Brazil,"Desejo o melhor a você, como sempre.",
Chinese_Simplified,一如既往地，祝你一切安好。,
Chinese_Traditional,我一如往常祝你安好。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1382-Alta,
English_US,"{{Боро}}, тот парень, что сидит на облаке...",
Description,,
French,"{{Boro}}, ce type assis sur le nuage…",
Italian,"Boro, quel tipo seduto sulla nuvola...",
German,"{{Boro}}, der Typ auf der Wolke …",
Spanish_Spain,"{{Boro}}, ese tipo que está sentado en la nube...",
Spanish_LATAM,"{{Boro}}, ese tipo que está sentado en la nube...",
Korean,"{{Boro}}, 구름 위에 앉아 있던 사람이요...",
Russian,"{{Boro}}, that guy sitting on the cloud...",
Japanese,{{ボロ}}、あの雲に乗ってる男は…,
Portuguese_Brazil,"{{Boro}}, aquele cara sentado numa nuvem...",
Chinese_Simplified,{{Boro}}，那个坐在云朵上的家伙……,
Chinese_Traditional,{{Boro}}，那位坐在雲上的傢伙……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1383-Alta,
English_US,...он уже полностью замолк.,
Description,,
French,… il est déjà devenu complètement muet.,
Italian,… è già diventato completamente silenzioso.,
German,…der ist jetzt schon total stumm.,
Spanish_Spain,Se ha quedado totalmente en silencio.,
Spanish_LATAM,Ya se quedó totalmente en silencio.,
Korean,...벌써 입을 닫아버렸어요.,
Russian,...he's already gone totally silent.,
Japanese,…もう、何もしゃべらない。,
Portuguese_Brazil,Ele já ficou totalmente mudo.,
Chinese_Simplified,……他已经完全沉默了。,
Chinese_Traditional,……他已經完全沉默了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1384-Boro,
English_US,Неужели?? Но он прибыл всего лишь мгновение назад. Он совсем ничего не говорит?,
Description,,
French,Vraiment ?? Mais il vient seulement d'arriver. Il ne prononce absolument aucun mot ?,
Italian,Veramente? Ma è arrivato solo un attimo fa. Non ha detto proprio nulla?,
German,Echt? Aber er ist doch eben erst angekommen. Er sagt überhaupt nichts?,
Spanish_Spain,¿En serio? Pero si ha llegado hace apenas un momento. ¿No dice nada de nada?,
Spanish_LATAM,¿En serio? Pero si llegó hace apenas un momento. ¿No dice nada de nada?,
Korean,정말인가요?? 조금 전에 온 것으로 기억하는데요. 아무 말도 안 해요?,
Russian,Really?? But he only arrived just a moment ago. He is saying nothing at all?,
Japanese,本当かい？ さっき店に来たばかりだろう？ それなのに何も話さないのかい？,
Portuguese_Brazil,É mesmo?? Mas não faz muito que ele chegou. Ele não está dizendo nadinha?,
Chinese_Simplified,真的？？可他才刚刚来不久。他已经完全没话说了？,
Chinese_Traditional,真的嗎？？但他剛剛才到耶。他什麼話都不說嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1385-Boro,
English_US,Хммм. Как любопытно...,
Description,,
French,Hum… vraiment très fascinant…,
Italian,Hmm… molto interessante...,
German,Mmmh. Wie überaus faszinierend …,
Spanish_Spain,Mmmm. Qué fascinante...,
Spanish_LATAM,Mmm... Fascinante...,
Korean,허허. 굉장히 흥미로운데요...,
Russian,Hmmm. How very fascinating...,
Japanese,ふむむ、実に興味深い…,
Portuguese_Brazil,Hmmm. Que fascinante...,
Chinese_Simplified,唔。真是奇怪了……,
Chinese_Traditional,嗯。多妙啊……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-1386-Boro,
English_US,Мисс {{Альта}}. Это весьма необычно. До сих пор наши клиенты умолкали лишь спустя долгое время.,
Description,,
French,"Mademoiselle {{Alta}}. C'est assez inhabituel. Jusqu'à présent, nos clients ne devenaient muets qu'après une longue période.",
Italian,"È un comportamento molto insolito, signorina {{Alta}}. Finora i nostri clienti rimanevano in silenzio solo dopo un lungo periodo.",
German,Liebe {{Alta}}. Das ist äußerst ungewöhnlich. Bis jetzt sind unsere Gäste erst nach langer Zeit verstummt.,
Spanish_Spain,"Señorita {{Alta}}, esto es bastante inusual. Hasta ahora, nuestros clientes solo han permanecido en silencio después de un largo periodo.",
Spanish_LATAM,"Señorita {{Alta}}, esto es bastante inusual. Hasta ahora, nuestros clientes solo se quedan en silencio después de un largo periodo.",
Korean,{{Alta}} 양. 이건 특이한 현상이에요. 지금까지 손님들은 오랜 시간이 지난 후에야 침묵에 들어갔어요.,
Russian,"Miss {{Alta}}. This is quite unusual. Up until now, our customers have only gone silent after a long period.",
Japanese,これは極めて異例だよ、{{アルタ}}お嬢さん。これまでお客さんが黙るのは、しばらく経ってからだった。,
Portuguese_Brazil,"Senhorita {{Alta}}. Isso é muito incomum. Até agora, nossos clientes só ficaram mudos depois de um longo período.",
