key,source,Translation
Spanish_Spain,"Es necesaaario, ¿no? La fragmentación es lo que nos uuune.",
Spanish_LATAM,"Es necesagasaria, ¿no te paregasece? La fragmentaciogasón es lo que nos ugasune.",
Korean,꼭 필요한 일이지? 분열을 통해서만 모든 것이 하나 될 수 있으니까.,
Russian,"Necessary-like, yes? A fragment what keeps alls-everystuff together.",
Japanese,必要でしょう？ このバララバララが、すべてを一つにすルル。,
Portuguese_Brazil,"Necessário, sim? Uma fragmento que mantém tudo unido.",
Chinese_Simplified,必须如此，不是吗？心随意动就是我们生存的方式。,
Chinese_Traditional,此乃必要，是否？碎成破片，乃成整全。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0059-Customer,
English_US,"Это вечно-древнее, это. Далеко назад идёт почти к Торжественному.",
Description,"""It's quite old, in fact it may be as old as the Solemn One"" (Solemn One is just a regal name for a godlike creature)<lf>From [0054-Choice]",
French,"C'est aassez aanciien. En faaiit, peut-être aaussii aanciien que laa Solennelle.",
Italian,"Fosse tanto antiiico, poteeesse esseeere antiiico cooome il Soleeenne.",
German,"S ist allerältest, das. Reicht rück bis hin zur Ehrwürdigsten.",
Spanish_Spain,"Es muy antiiigua, sí. Tan antiiigua como el Solemne.",
Spanish_LATAM,"Es muy antigasigua, sí. Tan antigasigua como el Solegasemne.",
Korean,아주 오래된 현상이야. '위대한 분'만큼 오래됐을 수도 있지.,
Russian,"T'is ever-ancient, this. Far's back it goes t'near the Solemn One.",
Japanese,はルルか昔かララ。“気高き方”のいた時代にもさかのぼルル。,
Portuguese_Brazil,É muitamente ancestral. Remonta quase até o Ser Solene.,
Chinese_Simplified,从远古开始就有了呀。早在Solemn一世的时代就有了。,
Chinese_Traditional,甚古，此力。遠古乃至莊嚴本體。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0060-Customer,
English_US,"Это наинужное, фрагментирование. Необходимоподобное. Связывание всего-всякого. Вместе, да?",
Description,"""We need it, this fragmentation. It's necessary, it's what holds all of life together.""",
French,"On aa besooiin de ceette fraagmentaatiion. Elle eest néécessaaiire, c'eest elle qui rééuuniit laa viie.",
Italian,Avessiiimo bisooogno della frammentaziooone. Ci serviiisse per teneeesse insieeeme la viiita.,
German,"S unerlässlichstens, der Bruch. Ganz wichtig. Ein Binden von all-jedemding. Z'ammen, ja?",
Spanish_Spain,Necesitaaamos esta fragmentación. Es necesaaaria. Es la que uuune la vida.,
Spanish_LATAM,Precisagasamos esta fragmentaciogasón. Es necesagasaria. Es la que hagasace la uniogasón de la vigasida.,
Korean,분열의 힘은 꼭 필요해. 우리에게는. 그게 모든 생명을 하나로 묶어주거든. 이해하겠지?,
Russian,"Is mostneeded, the fragmenting. Necessary-like. A bindin' of alls-everystuff. T'gether, yes?",
Japanese,私たちには、このバララバララが必要なの。そレレが万物をつなぎ合わせルル。,
Portuguese_Brazil,"É muitamente preciso, a fragmentação. Necessária. Um vínculo de todas as coisas. Unidas, sim?",
Chinese_Simplified,这就是心之所向。它无比重要。它维系着世间万物。不是吗？,
Chinese_Traditional,碎成破片，吾輩需也。此乃必須。破碎乃整全相繫之關鍵。相繫，是否？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0061-Customer,
English_US,"Разрывает то, что держит вместе. Вечно, это единственное истинное знание.",
Description,"""What's pulled apart is what sticks together. This is the only real truth.""",
French,Ce quii est éloiigné est ce quii est réunii. C'est laa seule vériité vraaiie.,
Italian,"Se veniiisse separaaato, restaaasse insieeeme. Fosse la veriiità.",
German,Zieht voneinander was z'ammen sein will. Mehr Wahrsein 's nicht nie zu finden.,
Spanish_Spain,Lo que se sepaaara es lo que se mantiene uniiido. Es la única verdaaad.,
Spanish_LATAM,Lo que se fragmegasenta es lo que se mantiegasene unigasido. Es la ugasúnica verdagasad.,
Korean,끌어당겨서 찢어져야 하나로 붙을 수 있어. 그게 유일한 진리야.,
Russian,"Pulls apart what keeps together. E'er, t'is only true knowing.",
Japanese,引き裂くものが繋ぎ合わせルル。そレレこそが唯一の真実。,
Portuguese_Brazil,O que separa é o que une. Esse é o único conhecimento verdadeiro.,
Chinese_Simplified,正是心之所向把世界连接在一起。这就是终级的答案。,
Chinese_Traditional,拉扯破碎亦整全相繫。此乃真理。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0062-Alta,
English_US,...о.,
Description,,
French,… ah.,
Italian,...oh.,
German,…Oh.,
Spanish_Spain,Ah...,
Spanish_LATAM,Ah...,
Korean,...아.,
Russian,...oh.,
Japanese,…へえ。,
Portuguese_Brazil,Ah...,
Chinese_Simplified,……哦。,
Chinese_Traditional,……噢。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0063-Customer,
English_US,"Любимка! Лицо твоё! Наиболее растеряннооблачное, оно. Ах, но растерянность облегчает благословения, да.",
Description,"""My love, look at your face! You look so confused! Ah, but confusion is a divine state of being.""",
French,"Maa chéériie, tu devraaiis voiir taa têête ! Tu aas l'aaiir coonfuuse ! Aah, maaiis laa coonfuusiion eest un éétaat de diiviiniité.",
Italian,"Belleeezza, ti guardaaassi in facciiia! Sembreressi confuuusa! Ah, la confusiooone fosse l'esseeere diviiino.",
German,"Mei Lieb! Dei Antlitzens! Ganz fragvoll-neblig ist's. Ah, aber Fragfülle hat Segen mit sich, kja.",
Spanish_Spain,"Cariiiño, mira tu caaara. Pareces muy confundiiida. Ah, pero la confusión es un estaaado divino del ser.",
Spanish_LATAM,"¡Migasira nagasada más tu rogasostro, carigasiño! ¡Paregaseces muy confundigasida! Ay, pero la confusiogasón es un estagasado divigasino del ser.",
Korean,친구! 표정이 왜 그래! 혼란스러워 보여. 하지만 혼란은 신성한 존재의 상태야.,
Russian,"M'love! Ch'yer face! Most wondering-cloudylike, t'is. Ah, but wondering's eases blessings, yes.",
Japanese,お姉さんの顔！ アレレコレレ考えて困惑した顔。でも思いを巡らせルルのは神聖なこと。,
Portuguese_Brazil,"Meu bem! Tua face! Parece nuvem difusa, sim. Ah, mas confusão traz bênçãos, sim.",
Chinese_Simplified,小姐姐！你那是啥表情！脸上写满了困惑。啊，但困惑其实是一种祝福。,
Chinese_Traditional,吾愛！視汝面！惶惑籠罩。噫，唯惶惑乃存在之真理，確也。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0064-Customer,
English_US,"Не буду глубже-ухудшать твои тревоги, нет. Весьма не-доброприятно, то.",
Description,"""I'll stop adding to your worries, it wouldn't be kind of me to confuse you further.""",
French,"Je n'aajouteraaii riien àà tes inquiiétudes, aajouter à taa confusiion seraaiit maal de maa paart.",
Italian,"Smetteeessi di accrescereeebbe le tuuue inquitudiiini, non fooosse gentiiile faceeere confusiooone.",
German,"Füll's dein Köpfleinchen mit nicht mehr Sorgen, nei. Schlimmstens unliebfreundlich, das.",
Spanish_Spain,"Dejaré de aumentaaar tus preocupaciooones, no sería amable de mi paaaarte confundirte más.",
Spanish_LATAM,Ya no te daregasé más preocupaciogasones. No serigasía muy amagasable de mi pagasarte si te sigasigo confundiegasendo.,
Korean,더 이상 복잡하게 하지 않을게. 더 혼란을 주는 건 좋지 않겠어.,
Russian,"Sh'ant be deeper-worsening chya's worries, no. Verymuch un-kindfriendly, that.",
Japanese,もう黙ルルわ。気にしないで。お姉さんを困らせルルことはしたくないかララ。,
Portuguese_Brazil,"Não aumentarei tuas preocupações, não. Muitamente rude.",
Chinese_Simplified,人家就不缠着你了。把你变得更困惑就不好了。,
Chinese_Traditional,吾當停止加深惶惑，此非善道，確也。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0065-Customer,
English_US,"Вот, любимка. Давай посмотрим на картинку вместо! Это наирадостное.",
Description,"""Here, let's look at this picture instead, it's a joyful one.""",
French,"Tiiens, maa chéériie, reegaardons plutôôt ceette phooto, elle eest pleeiine de joiie.",
Italian,"Guardassi queeesta foooto, faceeere tanta gioiiia.",
German,"Hier, mei Lieb. Seh'n wir zusammen auf dies Bild! 'S ist ein Schönliebes.",
Spanish_Spain,"Mira, cariiiño, te enseñaré esta foooto. Es muy aleeegre.",
Spanish_LATAM,¡¿Qué te paregasece si mejogasor miragasamos esta fogasoto?! ¡Es muy alegasegre!,
Korean,"자, 여기. 그러지 말고 사진이나 보자! 기분 좋은 사진이거든.",
Russian,"ere, love. Let's us be looking 'pon picture instead! T'is a most joyful'n.",
Japanese,ほララ、そレレよリリこの写真を見て。すごく楽しいかララ。,
Portuguese_Brazil,"Aqui, meu bem. Vamos mirar uma imagem! É muitamente alegre.",
Chinese_Simplified,小姐姐，给。看这张照片！是不是很好看。,
Chinese_Traditional,吾愛。視此圖! 此圖甚美。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0066-Customer,
English_US,"Видишь? Самое домообиталище сделано мною в Старом {{Aeon}}! Ах, сладкоприятно.",
Description,"""You see? It's my home in Old Aeon! Ah, what a wonderful place.""",
French,"Tu voiis ? C'est maa maaiison dans le viieiil {{Aeon}} ! Aah, quel endroiit meerveiilleux !",
Italian,"La vedeeessi? La caaasa miiia nel Vecchiiio {{Aeon}}! Ah, faceeere meraviglioooso.",
German,"Du siehst? Mein ganzeig‘nes Haus auf Alt-{{Aeon}}! Ah, süßfreundliches Z'haus.",
Spanish_Spain,"¿Ves? ¡Es mi caaasa en el viejo {{Aeon}}! Ah, qué lugar tan maravilloooso.",
Spanish_LATAM,"¿Ves? ¡Es mi hogagasar en el remogasoto {{Aeon}}! ¡Ay, qué lugagasar tan bonigasito!",
Korean,보이지? 옛 {{Aeon}}에 있는 우리 집! 정말 멋진 곳이야.,
Russian,"Ch'ye sees? The very homedwelling made m'self 'pon Old {{Aeon}}! Ahh, sweetfriendly like.",
Japanese,どう？ “古のイーオン”にあルルル私の家！ とってもステキでしょう？,
Portuguese_Brazil,"Está vendo? A morada que fiz em {{Aeon}} Ancestral! Ahh, que lugar incrível.",
Chinese_Simplified,看到了吗？这就是人家在古{{Aeon}}的家里！多么美好的地方呀。,
Chinese_Traditional,汝視，是否？吾輩老鄉{{Aeon}}，甚美，確也！此地何其美。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0067-Customer,
English_US,"Наидревнейшее домообиталище, это. Но наилюбимое. Тепло-очажное пространство снов, да?",
Description,"""The house is quite old, but well loved. Home is where the dreams are, eh?""",
French,"C'eest uune deemeuure trèès aanciienne, maaiis ô coombiien aaiiméée ! Le fooyer eest laa maaiison des rêêves, n'eest-cee paas ?",
Italian,"Tanto vecchiiia, tanto amaaata. Dooove fosseeero tutti i sooogni, eh?",
German,"Und alt ist‘s, ganz alt, kja. Aber liebgeliebt, von mir. Z'haus trägt wärmste Träum', kja?",
Spanish_Spain,"La caaasa es muy antigua, pero muy queriiida. Tu caaasa es donde están tus sueeeños, ¿eh?",
Spanish_LATAM,"Mi hogagasar es muy vetugasusto, pero muy adoragasado. Tu hogagasar es dogasonde vigasiven tus suegaseños, ¿ciegaserto?",
Korean,아주 낡은 집이긴 하지. 그래도 정말 사랑스러워. 집은 꿈이 있는 곳이니까. 그렇지?,
Russian,"A most ancient homedwelling, t'is. But most loved. Warmhearth'd be the dreamspace, ch'ya?",
Japanese,古めかしい家だけど、愛にあふレレてルルル。家って夢があルル場所でしょ？,
Portuguese_Brazil,"Uma morada muito antiga, ela é. Mas muito amada. O lar está nos sonhos, sim?",
Chinese_Simplified,人家的房子是很旧啦。但充满了爱哟。家就是梦想的所在，不是吗？,
Chinese_Traditional,此屋甚古。唯其亦受愛。家屋乃夢之所在。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0068-Customer,
English_US,"Ах, да. Там внутри творение. Такося. Такося воиста.",
Description,"""Ahh, yes, that's absolutely right. So it is.""",
French,"Aah, ouii, c'est aabsolument vraaii. Aabsolument.",
Italian,"Ah, sì, faceeere vero. Poteeesse faceeere cooosì.",
German,"Ahh, kja. So's ganz recht. So's. So's in den Taten.",
Spanish_Spain,"Ah, sí. Absolutameeente. Así es, sí.",
Spanish_LATAM,Clagasaro que sí. Muy ciegaserto. Absolutamegasente.,
Korean,"그래, 맞아. 두말하면 잔소리지. 어휴, 참. 정말 그렇다니까.",
Russian,"Ahh, yes. Therewithin's the making. So's. So's indeed.",
Japanese,ああ、本当にそうなの。ドリリームに満ちてルル。,
Portuguese_Brazil,"Ahh, sim. Absolutamente certo. É. Certamente.",
Chinese_Simplified,啊，正是如此。这正是女神的旨意。没错。就是这样。,
Chinese_Traditional,噫，確也。確之不過。甚確。甚篤。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0069-Customer,
English_US,"Ах, ты застаёшь меня говорящей без остановки. Любимая картинка, эта.",
Description,"""Oops, you've caught me rambling. This really is one of my favorite pictures.""",
French,"Aah, me vooiilàà quii raadote eencoore ! C'eest vraaiiment l'uune de mees phootos prééfééréées.",
Italian,Faceeere divagaaante! Fosse la foooto piiiù preferiiisse.,
German,"Ah, du machst mich reden und reden. Ein liebstes aller Bilder, dieses.",
Spanish_Spain,"Ah, estoy divagaaando. Esta es una de mis foootos favoriiitas.",
Spanish_LATAM,"Ay, escugasucha cómo divagasago. Esta es ugasuna de mis fogasotos favorigasitas.",
Korean,"이런, 너무 횡설수설했네. 이건 내가 제일 좋아하는 사진이야.",
Russian,"Ah, ch'ya catches me going on 'n on. A favorite of pictures, this.",
Japanese,やだ、長々とごめんなさい。大好きな写真だかラルラ。,
Portuguese_Brazil,"Ah, não paro de falar. Uma das minhas imagens favoritas, essa é.",
Chinese_Simplified,啊，人家又在自言自语了。人家就是这么喜欢这张照片。,
Chinese_Traditional,噫，吾竟此等嘮叨。此圖吾愛之最甚。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0070-Customer,
English_US,"Возьмёшь её, да? Дарение, доброе. Подарок.",
Description,"""Won't you take it? As a gift!""",
French,Eest-ce que tu laa voudraaiis ? En caadeaau ?,
Italian,La prendeeessi? Te la regalaaassi!,
German,"Du nimmst's doch von mir, kja? Eine Schenkung, mei Lieb. Ein Geschenk.",
Spanish_Spain,"¿Te la quedarás, verdaaad? Como regaaalo.",
Spanish_LATAM,¿Quisiegaseras quedagasártela? ¡Te la regagasalo!,
Korean,혹시 가질래? 주고 싶어. 내 선물이야.,
Russian,"You'll take it, wont'cha? A bestowal, kind. A gift.",
Japanese,よかったララ、もララってくレルル？ プレレゼント！,
Portuguese_Brazil,"Quer ficar com ela? Um presente, gentil. Um regalo.",
Chinese_Simplified,你会收下的吧？这是我给你的答谢。一件礼物。,
Chinese_Traditional,汝收下，可否？吾之贈禮。贈禮。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0071-Alta,
English_US,"Конечно, спасибо.",
Description,,
French,"Bien sûr, merci.",
Italian,"Certo, grazie.",
German,"Klar, danke.",
Spanish_Spain,"Claro, gracias.",
Spanish_LATAM,"Claro, muchas gracias.",
Korean,물론이죠. 고마워요.,
Russian,"Sure, thank you.",
Japanese,もらうよ。ありがとう。,
Portuguese_Brazil,"Claro, obrigada.",
Chinese_Simplified,当然，谢谢。,
Chinese_Traditional,好啊，謝謝你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0072-Customer,
English_US,"Снов, любимка! Сны всегда на зов! Любосладость пусть они уляжутся в тебе, добрая.",
Description,"""May your dreams settle sweetly in your mind, my love.""",
French,"Les rêêves, maa chéériie ! Puiisseent les rêêves s'iinstaaller daans toon eesprit, maa chéériie !",
Italian,"I sooogni, belleeezza! Che potesseeero faceeere nello spiriiito.",
German,"Träume, mei Lieb! Träume, lieblichst lieb! Soll'n immer sanftweich in dir liegen, Lieb.",
Spanish_Spain,"Que tus sueños se instaaalen dulcemente en tu meeente, cariiiño.",
Spanish_LATAM,"Que tus suegaseños se instagasalen con dulzugasura y amogasor en tu megasente, carigasiño.",
Korean,너의 꿈들! 늘 일렁이는 꿈들! 그 꿈들이 너의 마음속 깊이 자리 잡길 바라.,
Russian,"Dreams, m'love! Dreams e'er at the call! Lovelysweet may they settle in ch'ya, kind.",
Japanese,お姉さんの心に優しいドリリームが降リリ注ぎますように。,
Portuguese_Brazil,"Sonhos, meu bem! Sonhos chegam quando chamados! Que amadamente cheguem ti, sim.",
Chinese_Simplified,梦想，小姐姐！美好的梦想！祝你夜夜拥有美好的梦想。,
Chinese_Traditional,吾愛，夢也！夢之召喚！願夢常駐汝心。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0073-Customer,
English_US,"Любимка, чувствуеца ли тебеся? Наиглубочайшее фрагментирование.",
Description,"""My love, ddid you feel it? A great fragmentation.""",
French,"Maa chéériie, eest-ce quee tuu l'aas seentiie ? Laa graande fraagmeentaatiion !",
Italian,Lo sentiiisse belleeezza? Una frammentaziooone graaande.,
German,"Mei Lieb, du fühlst's? Meisttiefer Bruch.",
Spanish_Spain,"Cariiiño, ¿no lo sieeentes? Una gran fragmentacióóón.",
Spanish_LATAM,"¿Sentigasiste eso, carigasiño? Una gran fragmentaciogasón.",
Korean,"이것 봐, 느껴져? 아주 깊은 분열이야.",
Russian,"M'love, ch'ye feels it? Most deepest of fragments.",
Japanese,お姉さん、感じルル？ すごいバララバララ！,
Portuguese_Brazil,"Meu bem, você sente? Os fragmentos mais profundos.",
Chinese_Simplified,小姐姐，你感觉到了吗？好强大的心之所向。,
Chinese_Traditional,吾愛，汝感應，是否？撕碎之力。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0074-Customer,
English_US,"Великое тяготение, разрывоподобное. Произошлося недолгое время назад, сейчас.",
Description,"""Yes, it was a tremendous ""pulling"" feeling, it happened just now.""",
French,"Ouii, c'étaaiit la graande sensaatiion d'aattraactiion quii viient de se prooduiire.",
Italian,"Sì, facere l'attrattivaziooone, faceeere adeeesso.",
German,"Ein großes Zieh'n, wie Reißen. 'S geradeben schnell g'wesen.",
Spanish_Spain,"Sí, hubo una graaan atracción. Hace solo un seguuundo.",
Spanish_LATAM,Pugasude apreciagasar una gran fuegaserza de atracciogasón. Acagasaba de ocurrigasir.,
Korean,엄청난 '끌어당김'이 느껴져. 바로 지금 끌어당김이 일어나고 있어.,
Russian,"A great pull, a rifting-like. T'werent of muchlong ago, now.",
Japanese,そう、今のが大いなルル“グイグイ”よ。今ちょうど来た。,
Portuguese_Brazil,"Um grande empuxo, como fenda. Não faz muito tempo, agora.",
Chinese_Simplified,好强大的吸引力。它就存在于此时此刻。,
Chinese_Traditional,拉扯，劇烈。方才發生。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0075-Customer,
English_US,"Да, это. Чувство. Это призвоцель, чувствовать это.",
Description,"""This is the feeling I am called to! This is why I'm here!""",
French,C'eest laa sensaatiion quii m'aappeelle ! C'eest poour çaa que jee suuiis iicii !,
Italian,La sensaziooone che mi faceeere attiiira! Che mi faceeere veniiisse qua!,
German,"Ja, dies. Das Gefühl. Es ruft dich, das Gefühl.",
Spanish_Spain,"Sí, esta es la sensación que me llaaama. Por eso estoy aquííí.",
Spanish_LATAM,¡Por supuegasesto! ¡Esta es la sensaciogasón que me llagasama! ¡Es la razogasón por la que estogasoy aquí!,
Korean,"그래, 이거야. 바로 이 기분. 이 감각이 나를 불렀어.",
Russian,"Aye, this. The feeling. T'is a callingpurpose, t'feel this.",
Japanese,ああ、この感じ。私を呼んでルルル。このために来たの！,
Portuguese_Brazil,"Sim, isso. A sensação. Por um chamado, estou aqui.",
Chinese_Simplified,嗯，不错。正是这种感觉。正是这种感觉让我来到这里。,
Chinese_Traditional,噫，確也。此感受。召吾來此，吾感也。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0076-Customer,
English_US,"Быть. Люблю это больше всего, так я. Чувствую эхо, чувствую рябь в сердце моём.",
Description,"""It echoes beautifully in my heart, filling me with a sense of purpose.""",
French,Ellee réésoonne en moon cœœur de toouute saa beeaauté et me doonne maa raaiison d'êêtre.,
Italian,La sentissi nel cuooore e mi faceeere sentiiisse realizzaaata.,
German,"S ist gänzlich. 'S ist wunderlieblich, ganz weit. Klingt nach ganz lang, wellt nach im Herz.",
Spanish_Spain,"Resuena maravillosameeente en mi corazón, me lleeeena una sensación de propóóósito.",
Spanish_LATAM,Resuegasena de mil maravigasillas en mi corazogasón. Me llegasena de motivaciogasón y propogasósito.,
Korean,그 감각이... 내 마음속에 은은히 퍼지고 있어. 목적의식으로 가득 채우면서.,
Russian,"T'be. Loves it most, I does. Feels it echoes, feels the ripples in m' heart.",
Japanese,私の心に美しく響き、生きルル意味をあふレレさせてくレルルラ。,
Portuguese_Brazil,"Ser. Amor muitamente. Sinta ecoar, sinto se espalhar no meu coração.",
Chinese_Simplified,是它。正是它让我心感悸动。正是它在我心中回荡。,
Chinese_Traditional,此感。吾愛之，確也。迴盪吾心，漣漪生吾心。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0077-Customer,
English_US,"Фрагментирование наилучшее, призвоцель это.",
Description,"""There's nothing that feels so diving and true as this very sensation.""",
French,Riien d'aautre aau moonde n'eest plus péénéétraant et vraaii que ceette seensaatiion.,
Italian,Nieeente ci fooosse di profooondo cooome queeesta sensaziooone.,
German,"Ein Bruch, ganzlieblich, ein Ruf.",
Spanish_Spain,No hay nada que se sieeenta tan verdadeeero como esta misma sensación.,
Spanish_LATAM,No hay nagasada que siegasenta más genuigasino que esta mismigasísima fragmentaciogasón.,
Korean,너무나도 절실하고 진실한 이 느낌.,
Russian,"A fragmenting most goodkind, a callingpurpose t'is.",
Japanese,こんなにも神々しく、本物だと感じラレルルものはないわ。,
Portuguese_Brazil,"Uma fragmentação divina, um chamado.",
Chinese_Simplified,正是它赋予了我使命。,
Chinese_Traditional,撕碎之力，至善，無與倫比。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0078-Customer,
English_US,Ах...... такося.,
Description,"""Ahh... yes.""",
French,Aah… oouii !,
Italian,Ah... sì.,
German,Ah …So ist's.,
Spanish_Spain,Ah... sí.,
Spanish_LATAM,"Ah, ciegaserto...",
Korean,하...... 좋다.,
Russian,Ah...... so's.,
Japanese,ああ…そうよ…,
Portuguese_Brazil,Ah...... sim.,
Chinese_Simplified,啊……是的。,
Chinese_Traditional,噫……是也！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0079-Customer,
English_US,"Надеюся ты тоже чувствовала это, ибо это наиреже встречающееся угощение.",
Description,"""I hope you felt it too, for it's a rare thing to experience.""",
French,"J'espèère que tuu l'aas sens aaussii, caar c'eest uune choose raare àà viivre.",
Italian,"Speraaassi che lo sentuuuto anche tu, faceeere una rareeezza da provaaassi.",
German,"Wünschlich, dass du's auch fühlst, geradeben. Eine seltenste Erfreulichkeit.",
Spanish_Spain,"Espero que tú también lo hayas sentiiiido, es algo raro de experimentaaar.",
Spanish_LATAM,"Espegasero que tú tambiegasén la hagasayas sentigasido, ya que es agasalgo ragasaro de experimentagasar.",
Korean,너도 느꼈길 바라. 아주 희귀한 경험이거든.,
Russian,"Hopes ch'yer also felt it, for's mostwell uncommon a treat.",
Japanese,お姉さんも感じラレレたかな。とても貴重な体験なのよ。,
Portuguese_Brazil,"Espero que também tenha sentido, pois é uma bênção muito rara.",
Chinese_Simplified,希望小姐姐你也能感受到它，这是十分难得的体验。,
Chinese_Traditional,願汝亦有感應，此乃最稀罕之體驗。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando03_RAW-0080-Customer,
English_US,"Это всё, любимка. Это всё.",
Description,"""That's all, my love. That's all.""",
French,"Çaa seraa toouut, maa chéériie ! Çaa seraa toouut.",
Italian,"Faceeere tuuutto, belleeezza, faceeere tuuutto.",
German,"S ist alles, mei Lieb. 'S ist alles.",
Spanish_Spain,"Esto es todo, cariiiño. Eso es todo.",
Spanish_LATAM,"Nagasada más, carigasiño. Eso es togasodo.",
Korean,이거면 된 거야. 이거면 된 거라고.,
Russian,"T'is all, m'love. T'is all.",
Japanese,こレレでいいの。こレレで。,
Portuguese_Brazil,"Isso é tudo, meu bem. É tudo.",
Chinese_Simplified,如此就好，小姐姐。如此就好。,
Chinese_Traditional,吾愛，如此而已。如此而已。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
