key,source,Translation
Portuguese_Brazil,Aqui está.,
Chinese_Simplified,请用。,
Chinese_Traditional,你點的茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0063-Customer,
English_US,"Вау! Это, должно быть, самый красочный напиток, который я когда-либо пил в своей жизни!! Что ты положила в него?",
Description,,
French,Waouh ! C'est la boisson la plus colorée que j'aie jamais vue de toute ma vie ! Qu'est-ce que tu as mis dedans ?,
Italian,Uao! È la bevanda più colorata che abbia mai visto in vita mia! Con cosa l'hai fatta?,
German,"Wow! Das ist mit Abstand das bunteste Getränk, das ich je hatte! Was hast du da reingetan?",
Spanish_Spain,¡Guau! ¡Sin duda es la bebida más colorida que he tomado en mi vida! ¿Qué le has echado?,
Spanish_LATAM,¡Guau! ¡Esta tiene que ser la bebida más colorida que haya tomado en mi vida! ¿Qué le echaste?,
Korean,우와! 이렇게 색이 멋진 음료는 살면서 처음 마셔봐요!! 뭘 넣은 거예요?,
Russian,Whoa! This has to be the actual most colorful drink I've ever had in my life!! What did you put in this?,
Japanese,おお！ こんなにカラフルな飲み物は生まれて初めて飲むぞ！ いったい何が入っているのだ？,
Portuguese_Brazil,Nossa! Essa deve ser a bebida mais colorida que eu já bebi na vida!! O que você colocou?,
Chinese_Simplified,哇！这一定是我这辈子喝过的最绚丽的饮品了！你往里面加了什么？,
Chinese_Traditional,哇喔！這真的是我這輩子看過最繽紛的飲品！！裡面加了什麼啊？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0064-Customer,
English_US,"И я могу почувствовать вкус Чудесного {{Pomme}}, тоже! Ты нашла Чудесный {{Pomme}} здесь??",
Description,,
French,Et on sent bien le goût de la {{pomme}} miracle ! Tu as trouvé de la {{pomme}} miracle par ici ?,
Italian,E posso anche sentire il sapore del Miracolo di {{Pomme}}! Hai trovato il Miracolo di {{Pomme}} da queste parti?,
German,Und ich kann sogar die Wunder-{{Pomme}} schmecken! Du hast hier Wunder-{{Pomme}} gefunden?,
Spanish_Spain,¡Y sabe también a {{Pomme}} milagroso! ¿Has encontrado {{Pomme}} milagroso por aquí?,
Spanish_LATAM,¡Y también tiene gusto a {{Pomme}} milagroso! ¡¿Encontraste {{Pomme}} milagroso por aquí?!,
Korean,미라클 {{Pomme}}의 맛도 느껴져요! 근처에서 미라클 {{Pomme}}를 찾았어요??,
Russian,"And I can taste Miracle {{Pomme}}, too! You found Miracle {{Pomme}} around here??",
Japanese,それに奇跡の{{リンゴ}}の味もする！ この辺りに奇跡の{{リンゴ}}があったのか？,
Portuguese_Brazil,E posso sentir o gosto de {{pomme}} milagroso também! Você achou {{pomme}} milagroso por aqui??,
Chinese_Simplified,我还尝到了奇迹{{Pomme}}的味道！你们家真的有奇迹{{Pomme}}？？,
Chinese_Traditional,而且我嚐到奇跡{{Pomme}}的味道！你在這附近找到奇跡{{Pomme}}了嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0065-Customer,
English_US,Вау! Я могу почувствовать вкус Чудесного {{Pomme}}! Ты нашла Чудесный {{Pomme}} здесь??,
Description,,
French,Waouh ! On sent bien le goût de la {{pomme}} miracle ! Tu as trouvé de la {{pomme}} miracle par ici ?,
Italian,Uao! Posso sentire il sapore del Miracolo di {{Pomme}}! Hai trovato il Miracolo di {{Pomme}} da queste parti?,
German,Wow! Ich kann die Wunder-{{Pomme}} schmecken! Du hast hier Wunder-{{Pomme}} gefunden?,
Spanish_Spain,¡Guau! ¡Sabe a {{Pomme}} milagroso! ¿Has encontrado {{Pomme}} milagroso por aquí?,
Spanish_LATAM,¡Guau! ¡Tiene gusto a {{Pomme}} milagroso! ¡¿Encontraste {{Pomme}} milagroso por aquí?!,
Korean,우와! 미라클 {{Pomme}}의 맛이 느껴져요! 근처에서 미라클 {{Pomme}}를 찾았어요??,
Russian,Whoa! I can taste Miracle {{Pomme}}! You found Miracle {{Pomme}} around here??,
Japanese,おお！ 奇跡の{{リンゴ}}の味がする！ この辺りに奇跡の{{リンゴ}}があったのか？,
Portuguese_Brazil,Nossa! Posso sentir o gosto de {{pomme}} milagroso! Você achou {{pomme}} milagroso por aqui??,
Chinese_Simplified,哇！我尝出了奇迹{{Pomme}}的味道！你们家真的有奇迹{{Pomme}}？？,
Chinese_Traditional,哇喔！我嚐到奇跡{{Pomme}}的滋味！你在這附近找到奇跡{{Pomme}}了嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0066-Customer,
English_US,"Боже мой, эта штука - деликатес в моём родном городе! Моя самая любимая еда, без вопросов.",
Description,,
French,"Ouh là là ! Ce truc est un mets très prisé chez moi ! C'est ce que je préfère manger, sans discussion.",
Italian,"Ragazzi, questa roba è una prelibatezza dalle mie parti! Il mio pasto preferito in assoluto, senza dubbio.",
German,"Mannomann, das Zeug ist zu Hause eine Delikatesse! Mein absolutes Lieblingsessen, mit Abstand.",
Spanish_Spain,"¡Ay, Dios, esto es todo un manjar en casa! Es mi comida favorita, sin lugar a dudas.",
Spanish_LATAM,"¡Qué ricura! ¡Esto es todo un manjar en casa! Es mi comida favorita, te digo.",
Korean,"맙소사, 고향에서 이거 완전 별미인데! 세상에서 제일 좋아요.",
Russian,"Boy oh boy, this stuff is a delicacy back home! My absolute favorite meal, no question.",
Japanese,う、うまい！ これは故郷の名産品なのだが、ウチはこれに目がなくて…大好物なのだ。,
Portuguese_Brazil,"Caramba, isso é uma iguaria na minha cidade natal! Minha refeição favorita, sem dúvida.",
Chinese_Simplified,乖乖，这玩意在我们那可是美味珍馐啊！也绝对是我最爱吃的东西。,
Chinese_Traditional,我的天啊，這在我老家可是珍饈！這毫無疑問是我最愛的食物。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0067-Customer,
English_US,"...черт, на вкус прямо как дома...",
Description,,
French,… Punaise ! Exactement le même goût que chez moi…,
Italian,"… cavolo, ha proprio il sapore di casa...",
German,"…verflixt, das schmeckt nach Heimat …",
Spanish_Spain,"Vaya, sabe a como si estuviera en casa...",
Spanish_LATAM,"Vaya, sabe a como si estuviera en casa...",
Korean,"...으아, 고향의 맛이다...",
Russian,"...dang, it tastes just like home...",
Japanese,…あぁ、懐かしい味だな…,
Portuguese_Brazil,"Nossa, tem gostinho da minha casa...",
Chinese_Simplified,……妈耶，是家乡的味道……,
Chinese_Traditional,……討厭，我想家了……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0068-Choice,
English_US,Рад помочь.,
Description,,
French,C'est un plaisir de t'aider.,
Italian,Felice di esserti d'aiuto.,
German,"Ich helfe, wo ich kann.",
Spanish_Spain,Un placer ayudarte.,
Spanish_LATAM,Un placer ayudarte.,
Korean,잘 됐군요.,
Russian,Glad to help.,
Japanese,役に立ててよかった。,
Portuguese_Brazil,Fico feliz de poder ajudar.,
Chinese_Simplified,乐意效劳。,
Chinese_Traditional,很高興能幫助你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0069-Choice,
English_US,"Откуда ты родом, точнее?",
Description,,
French,Tu viens d'où exactement ?,
Italian,Da dove vieni esattamente?,
German,Woher genau kommst du?,
Spanish_Spain,¿De dónde eres exactamente?,
Spanish_LATAM,¿De dónde eres?,
Korean,고향이 정확히 어디예요?,
Russian,Where are you from exactly?,
Japanese,その故郷って、どこなんだ？,
Portuguese_Brazil,De onde você é exatamente?,
Chinese_Simplified,你到底打哪来？,
Chinese_Traditional,你到底來自哪裡呀？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0070-Customer,
English_US,Большое спасибо!,
Description,From [0068-Choice],
French,Merci beaucoup !,
Italian,Grazie mille!,
German,"Vielen, vielen Dank!",
Spanish_Spain,¡Muchas gracias!,
Spanish_LATAM,¡Muchas gracias!,
Korean,정말 고마워요!,
Russian,Thank you so much!,
Japanese,心から礼を言うぞ！,
Portuguese_Brazil,Agradeço muitíssimo!,
Chinese_Simplified,太谢谢了！,
Chinese_Traditional,感激不盡！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0071-Customer,
English_US,Ты когда-нибудь слышала о {{Часто Дальних Землях}}? Дааааалеко на другой стороне гор.,
Description,From [0069-Choice],
French,Tu as déjà entendu parler des {{Often Farlands}} ? C'est trèèèèèès loin de l'autre côté des montagnes.,
Italian,"Hai mai sentito parlare di {{Often Farlands}}, dall'altra parte delle montagne?",
German,"Hast du schon mal von den {{Often Farlands}} gehört? Gaaaaaanz weit weg, auf der anderen Seite der Berge.",
Spanish_Spain,¿Has oído hablar de las {{Often Farlands}}? Muuuuuy al otro lado de las montañas.,
Spanish_LATAM,¿Escuchaste hablar del País Casi No Lejano? Muuuuuy al otro lado de las montañas.,
Korean,{{Often Farlands}}라고 들어보셨나요? 저어어어기 산 반대편에 있거든요.,
Russian,Have you ever heard of the {{Often Farlands}}? Waaaaay way on the other side of the mountains.,
Japanese,{{ソコソコトーイ}}という国を知っているか？ 山脈を越えた、ずっっっと先にあるのだ。,
Portuguese_Brazil,Você já ouviu falar de {{Terras Geralmente Longínquas}}? Beeeem lá do outro lado das montanhas.,
Chinese_Simplified,听说过{{Often Farlands}}吗？就在大山那一边很远很远的地方。,
Chinese_Traditional,你聽過{{Often Farlands}}嗎？遠在群山的另一側。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0072-Customer,
English_US,"Может быть, ты слышала о нашем легендарно строгом наборе правил? Хех, у нас МНОГО правил!",
Description,,
French,"Tu as peut-être entendu parler de nos légendaires règles sévères ? Ah, on a plein de règles !",
Italian,"E forse hai sentito parlare delle nostre leggendarie regole rigide? Eh, abbiamo tante regole!",
German,"Vielleicht weißt du, dass wir sagenhaft strenge Regeln haben? Ja, wir haben eine MENGE Regeln!",
Spanish_Spain,"¿Quizás hayas oído hablar de nuestro legendario y estricto conjunto de normas? ¡Ja, tenemos un montón de normas!",
Spanish_LATAM,Quizás hayas escuchado hablar de nuestro legendario y estricto conjunto de reglas... ¡Tenemos un montón de reglas!,
Korean,"규칙이 엄격하기로 거의 전설급인데, 못 들어보셨어요? 헷, 규칙이 진짜로 많아요!",
Russian,"Maybe you've heard about our legendarily strict set of rules? Heh, we've got a LOT of rules!",
Japanese,ウチの一族の厳しい決まり事は伝説レベルだ。聞いたことがあるだろう。とにかく決まりが多いからな！,
Portuguese_Brazil,"Talvez você tenha ouvido falar do nosso famoso conjunto de regras rigorosas? Heh, a gente tem MUITA regra!",
Chinese_Simplified,或许你也听说过那边出了名的严规苛矩？呵呵，我们那的规矩是真不少！,
Chinese_Traditional,也許你曾聽說過我們有一套嚴格到不可思議的規矩？呵，我們有超多規矩！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0073-Alta,
English_US,Никогда не слышала о них.,
Description,,
French,Je n'en ai jamais entendu parler.,
Italian,Non ne ho mai sentito parlare.,
German,Nie davon gehört.,
Spanish_Spain,Nunca he oído hablar de ese lugar.,
Spanish_LATAM,Nunca escuché hablar de ese lugar.,
Korean,전혀 못 들어봤어요.,
Russian,Never heard of it.,
Japanese,聞いたことないね。,
Portuguese_Brazil,Nunca ouvi falar.,
Chinese_Simplified,从来没听说过。,
Chinese_Traditional,從來沒聽過。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0074-Customer,
English_US,"О, ну, эээ... Я думал, многие слышали о нас...? Может быть, нет...?",
Description,,
French,Ah… bon… euh… Je croyais que les gens avaient entendu parler de nous… faut croire que non…,
Italian,"Oh, bè, uh... pensavo che molte persone avessero sentito parlare di noi... ma forse mi sbaglio…",
German,"Oh, naja, äh … Ich schätze, ich dachte, wir wären bekannter … Vielleicht auch nicht …?",
Spanish_Spain,"Ah, bueno… eh… Pensaba que mucha gente había oído hablar de nosotros... ¿Quizás no...?",
Spanish_LATAM,"Ah, bueno… Eh… Creí que éramos un país con bastante fama o algo... Supongo que no...",
Korean,"아, 그렇구나... 우리 고향 나름 유명한 줄 알았는데... 아니었나...?",
Russian,"Oh, well, uh... I guess I thought a lot of people had heard of us...? Maybe not...?",
Japanese,ほう、そうか…てっきり有名だと思っていたが…そうでもないのか…？,
Portuguese_Brazil,"Ah, bem, ahm... acho que pensei que muitas pessoas tinham ouvido falar da gente...? Talvez não...?",
Chinese_Simplified,呃，好吧……我还以为很多人都听说过……？也许并非我所想的那样……？,
Chinese_Traditional,噢，好吧，呃……我還以為很多人聽說過我們……？其實並沒有……？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0075-Choice,
English_US,А что привело тебя сюда?,
Description,,
French,Et qu'est-ce qui t'amène ici ?,
Italian,E come mai ti trovi da queste parti?,
German,Und was hat dich hierher geführt?,
Spanish_Spain,¿Y qué te trae por aquí?,
Spanish_LATAM,¿Y qué te trae por aquí?,
Korean,그러면 여기는 어떻게 오게 됐어요?,
Russian,And what brought you out here?,
Japanese,どうして、こんな所に？,
Portuguese_Brazil,E o que te trouxe até aqui?,
Chinese_Simplified,你又是为什么来到这里呢？,
Chinese_Traditional,那你為何來到這裡呢？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0076-Choice,
English_US,У меня есть дела.,
Description,,
French,J'ai des choses à faire.,
Italian,Ho delle cose da fare.,
German,Ich habe Dinge zu erledigen.,
Spanish_Spain,Tengo cosas que hacer.,
Spanish_LATAM,Tengo cosas que hacer.,
Korean,이제 가서 할 일 좀 할게요.,
Russian,I've got things to do.,
Japanese,仕事に戻らないと。,
Portuguese_Brazil,Tenho coisas a fazer.,
Chinese_Simplified,我得去忙了。,
Chinese_Traditional,我有事要辦。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0077-Customer,
English_US,"О, эээ, ну... Я-",
Description,From [0075-Choice],
French,"Oh, ah… bien… Je-",
Italian,"Oh, uh, ecco... io-",
German,"Oh, äh, nun ja … Ich-",
Spanish_Spain,"Ah, bueno… Yo...",
Spanish_LATAM,"Ah, bueno… Es que...",
Korean,"아, 네... 그게요... 제가...",
Russian,"Oh, uh, well... I-",
Japanese,あー、それは…その…,
Portuguese_Brazil,"Ah, ahm, bem... Eu...",
Chinese_Simplified,哦，呃，好吧……我——,
Chinese_Traditional,噢，呃，好……我——,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0078-Customer,
English_US,Боже.,
Description,"the customer has just been asked a personal question about their past, and they're thinking about whether or not they want to discuss it, eventually deciding they do not want to talk about it. The ""gosh"" is the word of reflecting on how difficult it would be to talk about their history.",
French,Oh là là…,
Italian,Caspita.,
German,Herrje.,
Spanish_Spain,Jolín.,
Spanish_LATAM,Cielos.,
Korean,아휴.,
Russian,Gosh.,
Japanese,参ったな。,
Portuguese_Brazil,Nossa.,
Chinese_Simplified,怎么说呢。,
Chinese_Traditional,天啊。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0079-Customer,
English_US,"Эм... я думаю, я не хочу об этом говорить, на самом деле.",
Description,,
French,"Hum… en fait, je crois que je n'ai pas trop envie d'en parler.",
Italian,Uhm... in effetti non credo di volerne parlare.,
German,"Äh … Ich glaube, ich will nicht drüber reden.",
Spanish_Spain,Mmm... La verdad es que no quiero hablar de eso.,
Spanish_LATAM,Mmm... La verdad es que no quiero hablar de eso.,
Korean,음... 솔직히 말하고 싶지 않네요.,
Russian,"Um... I don't think I wanna talk about it, actually.",
Japanese,ええと…実を言うと、その話はしたくないのだ。,
Portuguese_Brazil,"Ahm... Acho que não quero falar sobre isso, na verdade.",
Chinese_Simplified,呃……其实我不想谈这件事。,
Chinese_Traditional,呃……其實我不太想談這個。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0080-Customer,
English_US,Извини.,
Description,,
French,M'en veux pas.,
Italian,Mi dispiace.,
German,Tut mir leid.,
Spanish_Spain,Perdón.,
Spanish_LATAM,Perdón.,
Korean,미안해요.,
Russian,Sorry.,
Japanese,すまない。,
Portuguese_Brazil,Desculpe.,
Chinese_Simplified,抱歉。,
Chinese_Traditional,抱歉。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0081-Customer,
English_US,"О, но эй! У меня на самом деле есть фотография того, как выглядят {{Часто Дальние Земли}}!",
Description,,
French,"Oh, mais tu vas voir à quoi ça ressemble ! J'ai une photo des {{Often Farlands}} !",
Italian,"Oh, però ho una foto di {{Often Farlands}}!",
German,"Oh, aber hey! Ich habe ein Foto von den {{Often Farlands}} dabei!",
Spanish_Spain,¡Pero oye! ¡Tengo una foto para que veas cómo son las {{Often Farlands}}!,
Spanish_LATAM,¡Pero mira! ¡Tengo una foto del País Casi No Lejano para que veas cómo es!,
Korean,아 참! 제게 {{Often Farlands}}의 모습을 담은 사진이 있어요!,
Russian,"Oh, but hey! I've actually got a photo of what the {{Often Farlands}} looks like!",
Japanese,おっと、だが{{ソコソコトーイ}}の景色を収めた写真ならあるぞ！,
Portuguese_Brazil,"Ah, mas olha só! Eu tenho uma foto da aparência das {{Terras Geralmente Longínquas}}!",
Chinese_Simplified,哦，不过你看！我还有一张{{Often Farlands}}的照片！,
Chinese_Traditional,噢，對了！我有一張{{Often Farlands}}的照片！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0082-Customer,
English_US,Видишь? Разве эти пещерные структуры не аккуратные??,
Description,,
French,Tu vois ? Elles sont pas jolies toutes ces grottes ?,
Italian,Vedi? Non sono belle tutte queste grotte?,
German,Siehst du? Sind das nicht tolle Höhlen?,
Spanish_Spain,¿Ves? ¿A que estas estructuras de cuevas son muy bonitas?,
Spanish_LATAM,¿Ves? ¿No te parece que esas estructuras de cuevas son buenísimas?,
Korean,보실래요? 동굴 구조물들이 참 멋지지 않아요?,
Russian,See? Aren't those cave structures neat??,
Japanese,どうだ？ 居心地がよさそうな洞窟の作りだろう？,
Portuguese_Brazil,Viu? Essas estruturas de cavernas não são legais??,
Chinese_Simplified,瞧瞧？洞穴是不是都整整齐齐的？？,
Chinese_Traditional,看到了嗎？那些洞穴是不是很酷？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0083-Customer,
English_US,"Ох, черт...",
Description,,
French,Ah quand même…,
Italian,Ah come…,
German,Oh man …,
Spanish_Spain,Ay...,
Spanish_LATAM,Ay...,
Korean,"아, 이런...",
Russian,Aw man...,
Japanese,あぁ、懐かしい…,
Portuguese_Brazil,"Nossa, cara...",
Chinese_Simplified,啊，天呐……,
Chinese_Traditional,唉……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0084-Customer,
English_US,...я очень хочу когда-нибудь вернуться...,
Description,,
French,… Je donnerais n'importe quoi pour y retourner un jour…,
Italian,… vorrei tornarci un giorno...,
German,… irgendwann würde ich echt gern zurück …,
Spanish_Spain,Qué ganas tengo de volver allí algún día...,
Spanish_LATAM,Qué ganas que tengo de volver algún día...,
Korean,...언젠가는 꼭 돌아가고 싶어요...,
Russian,...I really wanna go back some day...,
Japanese,…いつか帰りたいな…本当に…,
Portuguese_Brazil,Eu quero muito voltar um dia...,
Chinese_Simplified,……真想找个日子回去……,
Chinese_Traditional,……真希望有一天能夠回去。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0085-Customer,
English_US,"Вот, можешь оставить фотографию, если хочешь. У меня есть запасная.",
Description,,
French,"Tiens, tu peux garder la photo si tu veux, j'en ai une autre.",
Italian,"Eccotela, puoi tenere la foto, se vuoi. Ne ho un'altra.",
German,"Hier, du kannst das Foto behalten, wenn du magst. Ich habe noch eins extra.",
Spanish_Spain,"Toma, te puedes quedar la foto si quieres. Tengo otra.",
Spanish_LATAM,"Toma, te puedes quedar con la foto si quieres. Tengo otra.",
Korean,"여기요, 마음에 든다면 사진 드릴게요. 저는 또 있거든요.",
Russian,"Here, you can keep the photo if you'd like. I have a spare.",
Japanese,さあ、よければ写真をもらってくれ。もう1枚あるから。,
Portuguese_Brazil,"Aqui, você pode ficar com a foto se quiser. Eu tenho uma sobrando.",
Chinese_Simplified,拿去，你可以收下这张照片。我还有备份的。,
Chinese_Traditional,如果你想要這張照片的話，可以給你。我還有一張。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0086-Choice,
English_US,"Нет, спасибо. Не фанат родных городов.",
Description,,
French,"Non merci, je suis pas fan des villes natales.",
Italian,No grazie. Non impazzisco per i luoghi di nascita.,
German,"Nein, danke. Bin kein Fan von Heimatstädten.",
Spanish_Spain,"No, gracias. No soy muy fan de las ciudades natales.",
Spanish_LATAM,"No, gracias. No soy muy fan de las ciudades natales.",
Korean,괜찮아요. 난 고향 같은 건 관심 없어요.,
Russian,No thanks. Not a fan of hometowns.,
Japanese,遠慮するよ。故郷ってものは好きじゃない。,
Portuguese_Brazil,"Não, valeu. Não sou fã de cidades natais.",
Chinese_Simplified,不用了，谢谢。我对故乡没兴趣。,
Chinese_Traditional,不用了，謝謝。我對這些老家沒這麼熱愛。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0087-Choice,
English_US,"Конечно, почему бы и нет.",
Description,,
French,"Bien sûr, pourquoi pas.",
Italian,"Certo, perché no.",
German,"Klar, warum nicht.",
Spanish_Spain,"Claro, por qué no.",
Spanish_LATAM,"Claro, por qué no.",
Korean,"그래요, 주세요.",
Russian,"Sure, why not.",
Japanese,ああ、もらおう。,
Portuguese_Brazil,"Claro, por que não?",
Chinese_Simplified,好啊，何乐不为。,
Chinese_Traditional,好啊，有何不可。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0088-Customer,
English_US,"О! Я понимаю. Ну, большое спасибо за чай.",
Description,From [0086-Choice],
French,"Ah… je comprends. Bon, merci beaucoup pour le thé.",
Italian,"Oh! Capisco. Allora, grazie mille per il tè.",
German,"Oh! Ich verstehe. Nun, vielen Dank für den Tee.",
Spanish_Spain,"¡Ah! Ya veo. Bueno, muchas gracias por el té.",
Spanish_LATAM,"¡Ah! Ya veo. Bueno, muchas gracias por el té.",
Korean,아! 그렇구나. 아무튼 차 고마웠어요.,
Russian,"Oh! I understand. Well, thank you very much for the tea.",
Japanese,そうか！ ならいい。お茶をごちそうになったな。,
Portuguese_Brazil,"Ah! Entendo. Bem, agradeço pelo chá.",
Chinese_Simplified,哦！那行吧。总之谢谢你的茶。,
Chinese_Traditional,噢！我明白了。好，非常感謝你給我泡茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0089-Customer,
English_US,"Отлично! Вот, держи. И ещё раз спасибо за чай.",
Description,From [0087-Choice],
French,Super ! Et voilà. Et encore merci pour le thé.,
Italian,Grande! Eccola qua. E grazie ancora per il tè.,
German,Super! Bitte sehr. Und danke nochmal für den Tee.,
Spanish_Spain,¡Genial! Aquí tienes. Y gracias otra vez por el té.,
Spanish_LATAM,¡Genial! Aquí tienes. Y gracias otra vez por el té.,
Korean,잘 됐다! 여기 있어요. 차도 정말 고마웠어요.,
Russian,Great! Here you go. And thanks again for the tea.,
Japanese,よかった！ さあ、どうぞ。お茶をごちそうさま。,
Portuguese_Brazil,Ótimo! Aqui. E agradeço de novo pelo chá.,
Chinese_Simplified,好极了！拿着吧。也谢谢你的茶。,
Chinese_Traditional,太好了！給你。再次感謝你泡的茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0090-Customer,
English_US,"Хорошо, ну, спасибо за чай!",
Description,From [0076-Choice],
French,"OK, bon ben… merci pour le thé !",
Italian,"Ok, bene, grazie per il tè!",
German,"Okay. Nun, danke für den Tee!",
Spanish_Spain,"¡Vale, gracias por el té!",
Spanish_LATAM,"¡Bueno, gracias por el té!",
Korean,알았어요. 차 고마웠어요!,
Russian,"Okay, well thank you for the tea!",
Japanese,そうか、お茶をごちそうになったな！,
Portuguese_Brazil,"Tá, bem, agradeço pelo chá!",
Chinese_Simplified,好的，谢谢你的茶！,
Chinese_Traditional,好，謝謝你給我泡茶！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0091-Customer,
English_US,Хммм...,
Description,,
French,Hum…,
Italian,Ummm...,
German,Mmmh …,
Spanish_Spain,Mmm...,
Spanish_LATAM,Mmm...,
Korean,흠...,
Russian,Hmmm...,
Japanese,ふーむ…,
Portuguese_Brazil,Hmmm...,
Chinese_Simplified,唔……,
Chinese_Traditional,嗯……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0092-Customer,
English_US,"Интересно. Я чувствую немного Чудесного {{Pomme}} там, но, эм...",
Description,,
French,"Intéressant. On sent un peu le goût de la {{pomme}} miracle, mais, hum…",
Italian,"Interessante. Sento il sapore del Miracolo di {{Pomme}}, ma, emm...",
German,"Interessant. Ich glaube, ich schmecke einen Hauch Wunder-{{Pomme}}, aber, äh …",
Spanish_Spain,"Interesante. Sabe un poco a {{Pomme}} milagroso, pero, mmm...",
Spanish_LATAM,"Interesante. Tiene algo de gusto a {{Pomme}} milagroso, pero...",
Korean,특이한 맛이네요. 미라클 {{Pomme}} 맛이 조금 나긴 하는데...,
Russian,"Interesting. I can taste a bit of the Miracle {{Pomme}} in there, but, um...",
Japanese,面白い。ほんのり奇跡の{{リンゴ}}の味はするのだが、しかし…,
Portuguese_Brazil,"Interessante. Posso sentir um pouco de {{pomme}} milagroso, mas, ahm...",
Chinese_Simplified,有趣。可以尝出一点奇迹{{Pomme}}的味道，不过，嗯……,
Chinese_Traditional,真有趣。我可以品嚐到一點奇跡{{Pomme}}的滋味，但是，呃……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0093-Customer,
English_US,"Но почему-то чай выглядит неправильно? Цвет просто, эм, не тот. Это не правильно.",
Description,,
French,"Mais il est un peu bizarre ce thé, non ? La couleur est quand même… euh… passée. C'est bizarre.",
Italian,"Ma questo tè è un po' strano, vero? Il suo colore è... uh... sbiadito. È strano.",
German,"Aber irgendwie sieht der Tee verkehrt aus? Die Farbe ist, äh, seltsam. Sie stimmt nicht.",
Spanish_Spain,"Pero parece que el té no está bien, ¿no? Tiene un color... raro. No, no está bien.",
Spanish_LATAM,"Pero parece que el té no está bien, ¿no? Tiene un color... raro. No, no está bien.",
Korean,차가 좀 아닌 것 같은데요? 색도 뭔가... 이상해요. 이건 아니에요.,
Russian,"But somehow the tea doesn't look right? The color is just, um, off. It's not right.",
Japanese,しかし、どうも見た目がおかしいな。お茶の色が…少し違うのだ。これではない。,
Portuguese_Brazil,"Mas, de alguma forma, o chá não parece certo? A cor está, ahm, meio estranha. Não está certo.",
Chinese_Simplified,这茶的卖相不怎么对？就是颜色有点，嗯，不对劲。不是这样的。,
Chinese_Traditional,但不知為何，茶看起來怪怪的？那顏色，呃，不太對勁。就是不對。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0094-Customer,
English_US,"Извини, я знаю, что не очень помогаю!",
Description,,
French,Pardon si je ne t'aide pas beaucoup !,
Italian,"Scusami, lo so, non ti sono di grande aiuto!",
German,"Tut mir leid, das ist nicht hilfreich!",
Spanish_Spain,"¡Lo siento, sé que no estoy siendo de gran ayuda!",
