key,source,Translation
Spanish_LATAM,"Sí, supongo que eso es cierto.",
Korean,"네, 그렇겠죠.",
Russian,"Yeah, I suppose that's true.",
Japanese,まあ、それはそうだね。,
Portuguese_Brazil,"Sim, acho que isso é verdade.",
Chinese_Simplified,是的，我想没错。,
Chinese_Traditional,對，大概是這樣。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0153-Zenith,
English_US,Деловые Люди. Они рассказывали нам много раз. О кофе. \n <Zenith>Много раз.</>,
Description,From [0150-Choice],
French,Les hommes des affaires. Ils nous ont parlé plein de fois. Du café. \n <Zenith>Plein de fois.</>,
Italian,Gli uomini degli affari. Ci hanno parlato molte volte. Del caffè. \n <Zenith>Molte volte.</>,
German,Die Männer des Geschäfts. Sie haben schon oft mit uns über. Kaffee geredet. \n <Zenith>Oft.</>,
Spanish_Spain,Los hombres de negocios. Nos han hablado muchas veces. Sobre el café. \n <Zenith>Muchas veces.</>,
Spanish_LATAM,Los hombres de negocios. Nos han hablado muchas veces. Sobre el café. \n <Zenith>Muchas veces.</>,
Korean,회사원들이 우리에게. 커피에 대해서. 여러 번 얘기하더구나. \n <Zenith>여러 번.</>,
Russian,The Men of Business. They have spoken to us many times. About coffee. \n <Zenith>Many times.</>,
Japanese,カイシャの方々から、何度も聞いたノデス。コーヒーのコト。 \n <Zenith>イッパイ。</>,
Portuguese_Brazil,Os Homens de Negócios. Eles falaram para nós muitas vezes. Sobre café. \n <Zenith>Muitas vezes.</>,
Chinese_Simplified,那群商界人士。和我等多次提起。咖啡。 \n <Zenith>不厌其烦。</>,
Chinese_Traditional,做生意的人。他們常常提到。咖啡。\n<Zenith>很多次。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0154-Zenith,
English_US,Они ищут его. Они жаждут его. Они не могут найти его. \n <Zenith>Трагично.</>,
Description,,
French,Ils le cherchent. Ils le désirent. Ils n'en trouvent pas. \n <Zenith>Tragique.</>,
Italian,Lo cercano. Lo bramano. Non riescono a trovarlo. \n <Zenith>Tragico.</>,
German,Sie suchen danach. Sie begehren ihn. Sie können ihn nicht finden. \n <Zenith>Tragisch.</>,
Spanish_Spain,Lo buscan. Lo anhelan. No pueden encontrarlo. \n <Zenith>Trágico.</>,
Spanish_LATAM,Lo buscan. Lo anhelan. No pueden encontrarlo. \n <Zenith>Trágico.</>,
Korean,그것을 추구하고. 너무나도 갈망했지만. 찾지 못하더구나. \n <Zenith>안타깝지.</>,
Russian,They seek it. They crave it. They cannot find it. \n <Zenith>Tragic.</>,
Japanese,ノドから手が出るほど飲みたがってイルのに、見つからナイ。 \n <Zenith>カナシミ。</>,
Portuguese_Brazil,Eles o buscavam. Estavam sedentos por ele. Não puderam encontrá-lo. \n <Zenith>Trágico.</>,
Chinese_Simplified,他们寻寻觅觅。他们无比渴求。但他们求而不得。 \n <Zenith>真是悲剧。</>,
Chinese_Traditional,他們尋找咖啡。他們渴望咖啡。他們找不到咖啡。\n<Zenith>悲劇。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0155-Zenith,
English_US,"Но твой чайный магазин. Это, пожалуй, идеальная возможность. Для приготовления кофе.",
Description,,
French,Mais ton salon de thé. C'est peut-être l'opportunité parfaite. Pour faire du café.,
Italian,Ma la tua bottega del tè. Forse è l'occasione perfetta. Per fare il caffè.,
German,Aber dein Teeladen. Ist vielleicht die perfekte Gelegenheit. Zum Kaffeemachen.,
Spanish_Spain,Pero tu tienda de té. Quizás sea la oportunidad perfecta. Para hacer café.,
Spanish_LATAM,Pero tu tienda de té. Quizás sea la oportunidad perfecta. Para hacer café.,
Korean,어쩌면 이 가게에서. 커피를 만들어볼. 최고의 기회일지도 몰라.,
Russian,But your shop of tea. It is perhaps the perfect opportunity. To make coffee.,
Japanese,でも、アナタのティーハウス。きっと完璧なチャンス。コーヒーを淹れラレル。,
Portuguese_Brazil,Mas a sua casa de chá. Talvez ela seja a oportunidade perfeita. Para preparar café.,
Chinese_Simplified,但在你的茶馆。要做咖啡的话。现在机会绝佳。,
Chinese_Traditional,但你的茶屋。是製作咖啡的。絕佳場所。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0156-Zenith,
English_US,"Пожалуйста, скажи нам. Что бы потребовалось. Чтобы производить кофе?",
Description,,
French,"S'il te plaît, dis-nous. Que faudrait-il. Pour produire du café ?",
Italian,Per favore diccelo. Cosa serve. Per fare il caffè?,
German,Bitte sag uns. Was wäre nötig. Um Kaffee zu produzieren?,
Spanish_Spain,"Dinos, por favor. ¿Qué sería necesario? ¿Para producir café?",
Spanish_LATAM,"Dinos, por favor. ¿Qué sería necesario? ¿Para producir café?",
Korean,부디 말해주렴. 커피를 만들려면. 뭐가 필요한 거니?,
Russian,Please tell us. What would be necessary. To produce coffee?,
Japanese,教えてクダサイ。何が必要デスカ？ コーヒーを作るのに。,
Portuguese_Brazil,"Por favor, nos diga. O que seria necessário. Para produzir café?",
Chinese_Simplified,请告诉我等。要制作咖啡。都有何必需之物？,
Chinese_Traditional,請告訴我們。製作咖啡。需要什麼？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0157-Alta,
English_US,"Я думаю, эм... кофейные зёрна?",
Description,,
French,Eh bien… euh… des grains de café ?,
Italian,Immagino… ehm... dei chicchi di caffè?,
German,"Ich denke, äh …Kaffeebohnen?",
Spanish_Spain,"Supongo, eh... ¿granos de café?",
Spanish_LATAM,"Supongo que, eh... granos de café...",
Korean,아 아마도... 커피콩일걸요?,
Russian,"I guess, uh... coffee beans?",
Japanese,そうだな、うーん…コーヒー豆とか？,
Portuguese_Brazil,"Acho que, ahm... grãos de café?",
Chinese_Simplified,我猜，呃……咖啡豆？,
Chinese_Traditional,我猜，呃……咖啡豆？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0158-Zenith,
English_US,"""КОФЕЙНЫЕ ЗЁРНА"". Да, конечно! Это так очевидно! \n <Zenith>Теперь мы видим!</>",
Description,,
French,"""GRAINS DE CAFÉ"". Oui, bien sûr ! C'est tellement évident ! \n <Zenith>Nous comprenons maintenant !</>",
Italian,"CHICCHI DI CAFFÈ. Sì, naturalmente! È così ovvio! \n <Zenith>Adesso lo comprendiamo!</>",
German,"„KAFFEEBOHNEN“. Ja, natürlich! Es liegt doch auf der Hand! \n <Zenith>Jetzt sehen wir es auch!</>",
Spanish_Spain,"""GRANOS DE CAFÉ"". ¡Sí, claro! ¡Es tan obvio! \n <Zenith>¡Lo vemos ahora!</>",
Spanish_LATAM,"«GRANOS DE CAFÉ». ¡Sí, claro! ¡Es tan obvio! \n <Zenith>¡Ahora entendemos!</>",
Korean,"'커피콩'. 그래, 그렇지! 당연한 거였는데! \n <Zenith>이제야 알겠구나!</>",
Russian,"""COFFEE BEANS."" Yes, of course! It is so obvious! \n <Zenith>We see it now!</>",
Japanese,“コーヒー豆”デスネ。ああ、そうデス！ それしかナイ！ \n <Zenith>ヤットワカッタ！</>,
Portuguese_Brazil,"""GRÃOS DE CAFÉ"". Sim, claro! É tão óbvio! \n <Zenith>Agora percebemos!</>",
Chinese_Simplified,“咖啡豆”。是的，当然！这简直理所应当！ \n <Zenith>我等明白了！</>,
Chinese_Traditional,「咖啡豆」。對，當然了！如此直觀！\n<Zenith>我們明白了！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0159-Zenith,
English_US,КОФЕЙНЫЕ ЗЁРНА. Какая магия нужна для этого? Как это должно быть произведено...?,
Description,,
French,GRAINS DE CAFÉ. Quelle magie faut-il pour ça ? Comment en produire… ?,
Italian,CHICCHI DI CAFFÈ. Quale magia è necessaria per farli? Come si produce...?,
German,KAFFEEBOHNEN. Welche Magie ist dafür nötig? Wie wird es hergestellt …?,
Spanish_Spain,GRANOS DE CAFÉ. ¿Qué magia se necesita para esto? ¿Cómo se producirá...?,
Spanish_LATAM,GRANOS DE CAFÉ. ¿Qué magia se necesita para esto? ¿Cómo se produce?...,
Korean,커피콩. 어떤 마법이 필요할까? 어떻게 만들 수 있을까...?,
Russian,COFFEE BEANS. What magic is needed for this? How shall it be produced...?,
Japanese,コーヒー豆。どんな魔法が必要デスカ？ どうやって生み出すノカ…,
Portuguese_Brazil,GRÃOS DE CAFÉ. Que magia é necessária para isso? Como ele deve ser produzido...?,
Chinese_Simplified,咖啡豆。用什么魔法才能变出咖啡豆？如何才能制作咖啡……？,
Chinese_Traditional,咖啡豆。這需要什麼魔法？該如何製作……？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0160-Zenith,
English_US,...мы связываемся с Бесконечным Путём для ответов...,
Description,"this means ""asking the Infinite Path""",
French,… nous entrons en communication avec le Sentier pour obtenir des réponses…,
Italian,… Stiamo entrando in comunicazione con il Sentiero Infinito per trovare risposte...,
German,…wir leiten den Endlosen Pfad für Antworten um …,
Spanish_Spain,Estamos canalizando el Camino Infinito en busca de respuestas...,
Spanish_LATAM,Estamos canalizando el Camino Infinito en busca de respuestas...,
Korean,...우린 무한의 길에 답을 묻고 있단다...,
Russian,...we are channeling the Infinite Path for answers...,
Japanese,…無限の路と繋がり、答えを求めてミマス…,
Portuguese_Brazil,Estamos canalizando o Caminho Infinito em busca de respostas...,
Chinese_Simplified,……我等必须为此询问无垠之路……,
Chinese_Traditional,……我們要在無限通道上尋求解答……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0161-Zenith,
English_US,.........а......... \n <Zenith>......действительно......</>,
Description,,
French,… … … ah… … … \n <Zenith>… … … en effet… … </>,
Italian,.........ah......... \n <Zenith>...... in effetti......</>,
German,.........Ah......... \n <Zenith>......Wahrlich......</>,
Spanish_Spain,.........ah......... \n <Zenith>......sí......</>,
Spanish_LATAM,.........ah......... \n <Zenith>......sí......</>,
Korean,.........아......... \n <Zenith>......그렇군......</>,
Russian,.........ah......... \n <Zenith>......indeed......</>,
Japanese,……ああ…… \n <Zenith>……ナルホド……</>,
Portuguese_Brazil,.........ah......... \n <Zenith>......certamente......</>,
Chinese_Simplified,……啊…… \n <Zenith>……确实如此……</>,
Chinese_Traditional,……啊……\n<Zenith>……確實……</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0162-Zenith,
English_US,...теперь мы видим это. Сущность Кофейных Зёрен... \n <Zenith>...ясно в нашем разуме...</>,
Description,,
French,… nous voyons maintenant. L'essence des grains de café…\n <Zenith>… clairement dans notre esprit… </>,
Italian,… Possiamo vederla ora. L'essenza dei chicchi di caffè... \n <Zenith>… Chiara nella nostra mente...</>,
German,…Jetzt können wir sie sehen. Die Essenz der Kaffeebohnen. \n <Zenith>... ganz klar in unserem Geist...</>,
Spanish_Spain,Podemos verlo ahora. La esencia de los granos de café... \n <Zenith>... clara en nuestra mente...</>,
Spanish_LATAM,Podemos verlo ahora. La esencia de los granos de café... \n <Zenith>... clara en nuestra mente...</>,
Korean,...이제 알겠다. 커피콩의 본질을... \n <Zenith>...확실히 깨달았어...</>,
Russian,...we can see it now. The essence of Coffee Beans... \n <Zenith>...clear in our mind...</>,
Japanese,…答えがわかりマシタ。コーヒー豆の本質が… \n <Zenith>…ハッキリワカル…</>,
Portuguese_Brazil,Agora percebemos. A essência dos Grãos de Café... \n <Zenith>...limpa nossa mente...</>,
Chinese_Simplified,……我等明白了。咖啡豆的精华…… \n <Zenith>……我等已了如指掌……</>,
Chinese_Traditional,……我們明白了。咖啡豆的本質……\n<Zenith>……在我們心中清楚浮現……</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0163-Zenith,
English_US,...мы призываем это. В этот лес... \n <Zenith>...прямо здесь...</>,
Description,,
French,… nous l'invoquons. Dans cette forêt... \n <Zenith>… pile ici… </>,
Italian,… la stiamo evocando. In questa foresta... \n <Zenith>… Proprio qui...</>,
German,…Wir beschwören sie. In diesen Wald … \n <Zenith> …Hierher …</>,
Spanish_Spain,La estamos invocando. En este bosque... \n <Zenith>... justo aquí...</>,
Spanish_LATAM,La estamos invocando. En este bosque... \n <Zenith>... justo aquí...</>,
Korean,...이제 커피콩을. 이 숲으로 불러올게... \n <Zenith>...바로 여기로...</>,
Russian,...we are summoning it. Into this forest... \n <Zenith>...right here...</>,
Japanese,…呼び集めマス。この森の中に… \n <Zenith>…ココニ…</>,
Portuguese_Brazil,...a estamos invocando. Para esta floresta... \n <Zenith>...bem aqui...</>,
Chinese_Simplified,……待我等召唤其来此。来到此片森林…… \n <Zenith>……就在此处……</>,
Chinese_Traditional,……我們要召喚它。進入這片森林……\n<Zenith>……就在此處……</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0164-Zenith,
English_US,...мы наполняем эту поляну. Сущностью. Кофейных Зёрен...,
Description,,
French,… nous imprégnions cette clairière. De l'essence. Des grains de café…,
Italian,… stiamo impregnando questa radura. Con l'essenza. Di chicchi di caffè...,
German,…Wir tränken diese Lichtung. Mit der Essenz Von Kaffeebohnen …,
Spanish_Spain,Estamos imbuyendo este claro. Con la esencia. De los granos de café...,
Spanish_LATAM,Estamos imbuyendo este claro. Con la esencia. De los granos de café...,
Korean,...우린 이 빈터를. 커피콩의 본질로. 가득 채우고 있단다...,
Russian,...we are imbuing this clearing. With the essence. Of Coffee Beans...,
Japanese,…この広場に植えつけマス。コーヒー豆の本質を…,
Portuguese_Brazil,...estamos imbuindo essa clareira. Com a essência. Dos Grãos de Café...,
Chinese_Simplified,……让我等为这片林中空地。注入。咖啡豆的精华……,
Chinese_Traditional,……我們要賦予這片空地。賦予本質。咖啡豆的本質……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0165-Zenith,
English_US,...глубочайшая сущность...,
Description,,
French,… la plus profonde essence…,
Italian,… l'essenza più profonda...,
German,…tiefste Essenz …,
Spanish_Spain,La esencia más profunda...,
Spanish_LATAM,La esencia más profunda...,
Korean,...가장 깊은 본질로...,
Russian,...deepest essence...,
Japanese,…最も深い本質…,
Portuguese_Brazil,...a essência mais profunda...,
Chinese_Simplified,……最纯粹的精华……,
Chinese_Traditional,……最深層的本質……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0166-Zenith,
English_US,...вот оно...,
Description,,
French,… la voilà…,
Italian,… eccola...,
German,…hier ist sie …,
Spanish_Spain,Aquí está...,
Spanish_LATAM,Aquí está...,
Korean,...자...,
Russian,...here it is...,
Japanese,…さあ、ここに…,
Portuguese_Brazil,...aqui está...,
Chinese_Simplified,……成功了……,
Chinese_Traditional,……來囉……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0167-Zenith,
English_US,...АГА!,
Description,,
French,… AHA !,
Italian,… AH!,
German,…AHA!,
Spanish_Spain,¡Ajá!,
Spanish_LATAM,¡Ajá!,
Korean,...아하!,
Russian,...AHA!,
Japanese,…デキタ！,
Portuguese_Brazil,...AHA!,
Chinese_Simplified,……啊哈！,
Chinese_Traditional,……啊哈！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0168-Zenith,
English_US,Так и свершилось! Кофейное Зерно! \n <Zenith>Успех!</>,
Description,,
French,Ainsi soit-il ! Un grain de café ! \n <Zenith>Succès !</>,
Italian,È arrivato. Un chicco di caffè! \n <Zenith>Successo!</>,
German,So ist es nun! Eine Kaffeebohne! \n <Zenith>Erfolg!</>,
Spanish_Spain,¡Así que ha sucedido! ¡Un grano de café! \n <Zenith>¡Éxito!</>,
Spanish_LATAM,¡Y así se ha manifestado! ¡Un grano de café! \n <Zenith>¡Éxito!</>,
Korean,드디어 나타났어! 커피콩! \n <Zenith>성공이다!</>,
Russian,So it has come to pass! A Coffee Bean! \n <Zenith>Success!</>,
Japanese,これで根づきマシタ！ コーヒー豆が！ \n <Zenith>セイコウ！</>,
Portuguese_Brazil,Então aconteceu! Um Grão de Café! \n <Zenith>Sucesso!</>,
Chinese_Simplified,现在是见证奇迹的时刻！咖啡豆！ \n <Zenith>大功告成！</>,
Chinese_Traditional,出現了！咖啡豆！\n<Zenith>成功！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0169-Zenith,
English_US,"Да, теперь твоя поляна наверняка. Зарастёт дикими Кофейными Зёрнами.",
Description,,
French,"Oui, ta clairière va certainement. Être envahie de grains de café.",
Italian,"Sì, ora la tua radura si riempirà sicuramente. Di chicchi di caffè.",
German,"Ja, auf deiner Lichtung werden. Die Kaffeebohnen nie mehr ausgehen.",
Spanish_Spain,"Sí, tu claro ahora seguramente. Producirá muchos granos de café.",
Spanish_LATAM,"Sí, de seguro ahora tu claro. Producirá muchos granos de café.",
Korean,"자, 이제 이 빈터에서. 커피콩이 자생하게 되었단다.",
Russian,"Yes, your clearing will now surely. Grow wild with Coffee Beans.",
Japanese,そう、これから広場にはニョキニョキ生えマス。コーヒー豆が。,
Portuguese_Brazil,"Sim, a sua clareira agora certamente. Ficará cheia e Grãos de Café.",
Chinese_Simplified,好了，现在周围的空地。到处都长满了咖啡豆。,
Chinese_Traditional,沒錯，你的空地現在一定。長出茂盛的咖啡豆。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0170-Zenith,
English_US,Пусть они благословят твой магазин. На триллион {{Спектра}} Циклов! \n <Zenith>Триллионы!</>,
Description,"""Spectra cycles"" is a made-up phrase which indicates a measurement of time. Feel free to interpret this in any way that indicates that it's a measurement of time in another universe.",
French,Qu'ils bénissent ton salon. Pour un billion de cycles {{Spectra}} ! \n <Zenith>Plusieurs billions !</>,
Italian,Che possano benedire il tuo negozio. Per un trilione di cicli di {{Spectra}}! \n <Zenith>Trilioni!</>,
German,Mögen sie deinen Laden segnen. Für eine Trillion {{Spectra}}-Zyklen! \n <Zenith>Trillionen!</>,
Spanish_Spain,Que bendigan tu tienda. ¡Durante un trillón de ciclos de {{Spectra}}! \n <Zenith>¡Trillones!</>,
Spanish_LATAM,¡Que bendigan tu tienda! ¡Durante un trillón de ciclos de {{Spectra}}! \n <Zenith>¡Trillones!</>,
Korean,어쩌면 이 가게를. 억겁의 세월 동안. {{Spectra}} 축복해 줄지도 모르지! \n <Zenith>억겁의 세월!</>,
Russian,May they bless your shop. For a trillion {{Spectra}} Cycles! \n <Zenith>Trillions!</>,
Japanese,アナタの店が栄えマスヨウニ。1兆{{スペクトル}}周期にわたって！ \n <Zenith>イッチョウ！</>,
Portuguese_Brazil,Que eles abençoem seu estabelecimento. Por um trilhão de Ciclos {{Espectrais}}! \n <Zenith>Trilhões!</>,
Chinese_Simplified,愿它们为你的茶馆。带来亿万{{Spectra}}周期的繁荣！ \n <Zenith>无尽的繁荣！</>,
Chinese_Traditional,願咖啡豆祝福貴店。長達百萬{{Spectra}}輪迴！\n<Zenith>百萬！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0171-Alta,
English_US,"Так, эмм, как я на самом деле использую их, чтобы приготовить кофе?",
Description,,
French,Et donc… comment je fais du café avec ça ?,
Italian,"Allora, come posso usarli per fare il caffè?",
German,"Und, äh, wie genau benutze ich sie zum Kaffeekochen?",
Spanish_Spain,"Entonces, eh... ¿cómo los uso para hacer café?",
Spanish_LATAM,"Entonces, eh... Dime, ¿cómo los uso para hacer café?",
Korean,"근데 혹시요, 이걸로 어떻게 커피를 만드는지 아세요?",
Russian,"So then, uhh, how do I actually use them to make coffee?",
Japanese,それで、その、豆を使ってコーヒーを淹れる方法は？,
Portuguese_Brazil,"Então, ahm, como eu uso eles pra fazer café?",
Chinese_Simplified,好的，那么我要怎么用它们来制作咖啡？,
Chinese_Traditional,那，呃，我要怎麼用咖啡豆泡咖啡？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0172-Zenith,
English_US,Мы получаем информацию по этому вопросу. С Бесконечного Пути. \n <Zenith>Получаем.</>,
Description,,
French,Nous recevons des informations à ce sujet. Du Sentier infini. \n <Zenith>Réception.</>,
Italian,Stiamo ricevendo informazioni su questo argomento. Dal Sentiero Infinito. \n <Zenith>Ricezione.</>,
German,Wir empfangen Informationen dazu. Vom Endlosen Pfad. \n <Zenith>Empfangen.</>,
Spanish_Spain,Estamos recibiendo información sobre este asunto. Del Camino Infinito. \n <Zenith>Recibiendo.</>,
Spanish_LATAM,Estamos recibiendo información sobre este asunto. Del Camino Infinito. \n <Zenith>Recibiendo.</>,
Korean,그 문제에 대해서도 정보를 받고 있어. 무한의 길로부터. \n <Zenith>받고 있지.</>,
Russian,We are receiving information on this matter. From the Infinite Path. \n <Zenith>Receiving.</>,
Japanese,それにツイテは情報を受け取ってイマス。無限の路カラ。 \n <Zenith>ジュシン。</>,
Portuguese_Brazil,Estamos recebendo informações sobre o assunto. Do Caminho Infinito. \n <Zenith>Recebendo.</>,
Chinese_Simplified,我等正在向无垠之路获取。关于此事的信息。 \n <Zenith>获取中。</>,
Chinese_Traditional,我們正在從無限通道。接收此問題的資訊。\n<Zenith>接收。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0173-Zenith,
English_US,"Мы размышляем, как лучше всего. Научить тебя этому.",
Description,,
French,Nous réfléchissons au meilleur. Moyen de t'apprendre.,
Italian,Stiamo valutando il modo migliore. Per insegnartelo.,
German,Wir denken darüber nach. Wie wir es dir am besten beibringen.,
Spanish_Spain,Estamos considerando la mejor manera. De enseñártelo.,
Spanish_LATAM,Estamos considerando la mejor manera. De enseñártelo.,
Korean,어떻게 설명하면 좋을지. 고민이 되는구나.,
Russian,We are considering how best. To teach it to you.,
Japanese,今考えてイルところデス。どう教えるのが一番いいか。,
Portuguese_Brazil,Estamos pensando na melhor forma. De ensinar a você.,
Chinese_Simplified,我等还在思考。要怎么把制作方法传授给你。,
Chinese_Traditional,我們正在思忖。怎麼教你最好。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0174-Alta,
English_US,"Вот, просто запиши это в мой Полевой Справочник.",
Description,,
French,"Tiens, tu n'as qu'à l'écrire dans mon guide pratique.",
Italian,"Tieni, scrivilo nella mia Guida Pratica.",
German,"Hier, schreibt es einfach in mein Handbuch.",
Spanish_Spain,"Toma, escríbelo en mi guía de campo.",
Spanish_LATAM,"Toma, escríbelo en mi guía de campo.",
Korean,"자, 이 휴대용 도감에 써주세요.",
Russian,"Here, just write it down in my Field Guide.",
Japanese,じゃあ、フィールドガイドに書いてくれる？,
Portuguese_Brazil,"Aqui, anota no meu Guia de Campo.",
Chinese_Simplified,给，直接写在我的图解手册上。,
Chinese_Traditional,來吧，寫在我的《田園指南》吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0175-Zenith,
English_US,Ах! Хорошо продуманное решение! Мы находим это приемлемым. \n <Zenith>Полевой справочник!</>,
Description,,
French,Ah ! Une solution bien conçue ! Nous la trouvons acceptable. \n <Zenith>Guide pratique !</>,
Italian,Ah! Una soluzione ben progettata! La riteniamo accettabile. \n <Zenith>Guida Pratica!</>,
German,Ah! Eine ausgereifte Lösung! Wir finden das akzeptabel. \n <Zenith>Handbuch!</>,
Spanish_Spain,¡Ah! ¡Una solución bien diseñada! Esto nos parece aceptable. \n <Zenith>¡Guía de campo!</>,
Spanish_LATAM,¡Ah! ¡Una solución bien diseñada! Esto nos parece aceptable. \n <Zenith>¡Guía de campo!</>,
Korean,아! 잘 고안한 해결책이구나! 훌륭한 방법이야. \n <Zenith>휴대용 도감이라니!</>,
Russian,Ah! A well-engineered solution! We find this acceptable. \n <Zenith>Field guide!</>,
Japanese,ああ！ それは巧みな解決策デスネ！ ワタシタチ、受け入れマス。 \n <Zenith>フィールドガイド！</>,
Portuguese_Brazil,Ah! Uma solução bem engendrada! Achamos aceitável. \n <Zenith>Guia de Campo!</>,
Chinese_Simplified,啊！这个办法真是匠心别具！十分可行。 \n <Zenith>图解手册！</>,
Chinese_Traditional,啊！真是深思熟慮的辦法！我們覺得相當可行。\n<Zenith>《田園指南》！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0176-Zenith,
English_US,"Вот. Объяснение о производстве. ""Кофе"".",
Description,,
French,"Tiens. Une explication de la production. De ""café"".",
Italian,"Eccola. Una spiegazione sulla produzione. Del ""caffè"".",
German,Bitte. Eine Erklärung der Produktion. Des „Kaffees“.,
Spanish_Spain,"Ya está. Una explicación sobre la producción. De ""café"".",
Spanish_LATAM,Ya está. Una explicación sobre la producción. De «café».,
Korean,여기 있어. '커피'를 만드는 방법이란다. 잘 적어두었지.,
Russian,"There. An explanation on the production. Of ""coffee.""",
Japanese,どうぞ。作り方の説明デス。“コーヒー”の。,
Portuguese_Brazil,"Pronto. Uma explicação sobre a produção. Do ""café"".",
Chinese_Simplified,拿去吧。关于“咖啡”的制作方法。已经写上去了。,
Chinese_Traditional,來。製程解釋。「咖啡」的說明。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0177-Zenith,
English_US,Мы желаем тебе успешных усилий. В приготовлении кофе! \n <Zenith>Благословения!</>,
Description,,
French,Nous souhaitons voir tes efforts couronnés de succès. Pour faire du café ! \n <Zenith>Bénédiction !</>,
Italian,Ti auguriamo di avere successo nel tuo sforzo. Di preparare il caffè! \n <Zenith>Auguri!</>,
German,Wir wünschen erfolgreiche. Bemühungen zur Kaffeeherstellung. \n <Zenith>Segen!</>,
Spanish_Spain,Te deseamos éxito. ¡Para hacer café! \n <Zenith>¡Bendiciones!</>,
Spanish_LATAM,Te deseamos éxito. ¡Para hacer café! \n <Zenith>¡Bendiciones!</>,
Korean,커피를 만들려는 노력이. 성공적이기를! \n <Zenith>축복해!</>,
Russian,We wish you a successful effort. To make coffee! \n <Zenith>Blessings!</>,
Japanese,成功を祈ってイマス。うまくコーヒーを作れるヨウニ！ \n <Zenith>メグミアレ！</>,
Portuguese_Brazil,Desejamos a você um esforço bem-sucedido. Para preparar o café! \n <Zenith>Bênçãos!</>,
Chinese_Simplified,衷心希望。你能成功制作出咖啡！ \n <Zenith>祝你成功！</>,
Chinese_Traditional,我們希望你能成功。製作咖啡！\n<Zenith>祝福！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0178-Zenith,
English_US,Пусть наши драгоценные Деловые Люди. Наконец будут удовлетворены! \n <Zenith>Люди!!</>,
Description,,
French,Puissent nos précieux hommes des affaires. Être enfin satisfaits ! \n <Zenith>Hommes !!</>,
Italian,Che i nostri preziosi Uomini degli Affari possano. Finalmente essere soddisfatti! \n <Zenith>Uomini!!</>,
German,Mögen unsere lieben Männer des Geschäfts. Endlich zufrieden sein! \n <Zenith>Männer!</>,
Spanish_Spain,Que nuestros preciosos hombres de negocios. ¡Por fin queden satisfechos! \n <Zenith>¡Hombres!</>,
Spanish_LATAM,Que nuestros preciosos hombres de negocios. ¡Por fin queden satisfechos! \n <Zenith>¡Hombres!</>,
Korean,우리 귀한 회사원들이. 마침내 만족하기를! \n <Zenith>회사원들!!</>,
Russian,May our precious Men of Business. At last be satisfied! \n <Zenith>Men!!</>,
Japanese,愛らしいカイシャの方々が、満足できマスヨウニ！ \n <Zenith>カイシャ！！</>,
Portuguese_Brazil,Que nossos preciosos Homens de Negócios. Finalmente sejam satisfeitos! \n <Zenith>Homens!!</>,
