key,source,Translation
Chinese_Traditional,我的理解是，製作這款咖啡時必須加入薄荷和冰淇淋。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0059-Harry,
English_US,I will await the {{Mintiatto}} with anxious trepidation.,
Description,,
French,Je vais attendre le {{mintiatto}} dans une appréhension anxieuse.,
Italian,Aspetterò il {{Mintiatto}} con trepidazione.,
German,Ich erwarte den {{Mintiatto}} mit ängstlicher Beklemmung.,
Spanish_Spain,Esperaré el {{Mintiatto}} con gran inquietud.,
Spanish_LATAM,Esperaré el {{Mintiatto}} con gran inquietud.,
Korean,초조하고 떨리는 마음으로 {{Mintiatto}}를 기다리겠습니다.,
Russian,,
Japanese,不安で震えつつ、{{ミンティアット}}を待っています。,
Portuguese_Brazil,Vou esperar pelo {{Mintiatto}} com agitação ansiosa.,
Chinese_Simplified,请给我一杯{{Mintiatto}}，我已经等得心急如焚了。,
Chinese_Traditional,我會誠惶誠恐地等候{{Mintiatto}}。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0060-Harry,
English_US,Let us begin the presentation. *ahem*,
Description,From [0051-Choice],
French,Commençons la présentation. *hum*,
Italian,Cominciamo la presentazione. *ehm*,
German,Beginnen wir die Präsentation. *hüstel*,
Spanish_Spain,Comencemos con la presentación. *Ejem*,
Spanish_LATAM,Comencemos con la presentación. *ejem*,
Korean,"자, 프레젠테이션을 시작하겠습니다. 에헴.",
Russian,,
Japanese,では、プレゼンを始めましょう。オッホン。,
Portuguese_Brazil,Vamos começar a apresentação. *ahem*,
Chinese_Simplified,开始演讲吧。*咳咳*,
Chinese_Traditional,那我們就開始報告吧。*清喉嚨*,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0061-Harry,
English_US,"Hullo, I am {{Harry}}. This is my presentation for the board.",
Description,,
French,"Bonjour, je suis {{Harry}}. Ceci est ma présentation pour le comité directeur.",
Italian,"Ehilà, sono {{Harry}}. Questa è la mia presentazione per il consiglio d'amministrazione.",
German,Hallo. Ich bin {{Harry}}. Dies ist meine Präsentation für den Vorstand.,
Spanish_Spain,"Hola, soy {{Harry}}. Esta es mi presentación para la junta.",
Spanish_LATAM,Hola. Soy {{Harry}}. Esta es mi presentación para la junta.,
Korean,안녕하세요? {{Harry}}입니다. 임원분들 앞에서 프레젠테이션을 진행하고자 합니다.,
Russian,,
Japanese,どーも。僕は{{ハリー}}。これは役員向けのプレゼンです。,
Portuguese_Brazil,"Oi, eu sou o {{Harry}}. Está é a minha apresentação para a diretoria.",
Chinese_Simplified,哈啰，我是{{Harry}}。这次由我为董事进行演讲。,
Chinese_Traditional,哈囉，我是{{Harry}}。這是我為董事會準備的報告。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0062-Harry,
English_US,"My presentation today concerns the exact replica of our company building, located next door.",
Description,,
French,"Ma présentation du jour aborde le sujet de la réplique exacte des bureaux de l'entreprise, qui est juste à côté.",
Italian,"La presentazione di oggi riguarda la replica esatta dell'edificio della nostra azienda, situata accanto.",
German,Meine heutige Präsentation betrifft die exakte Nachbildung unseres Firmengebäudes nebenan.,
Spanish_Spain,"Mi presentación de hoy trata sobre la réplica exacta del edificio de nuestra empresa, situado al lado.",
Spanish_LATAM,"Mi presentación de hoy trata sobre la réplica exacta del edificio de nuestra empresa, situado al lado.",
Korean,오늘 프레젠테이션의 주제는 우리 회사 바로 옆에 있는 회사 건물 모형에 관한 것입니다.,
Russian,,
Japanese,今日のプレゼンは、会社のビルのすぐ隣に建っている、そっくりなビルについてです。,
Portuguese_Brazil,"A minha apresentação de hoje trata da réplica exata do prédio da nossa empresa, localizado ao lado.",
Chinese_Simplified,今天演讲的主题即我司大楼隔壁那栋高精复制品大楼。,
Chinese_Traditional,我今天的報告關注的對象是我們公司隔壁的大樓複製品。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0063-Harry,
English_US,The replica is 1-to-1 in every single way. It is a perfect copy of the company building.,
Description,"""1-to-1"" means exactly the same",
French,"Cette réplique est une copie conforme à tous points de vue. C'est une copie parfaite des locaux de l'entreprise.",
Italian,"La replica è una copia perfetta dell'edificio aziendale.",
German,Diese Nachbildung ist bis ins Detail originalgetreu. Sie ist eine perfekte Kopie unseres Firmengebäudes.,
Spanish_Spain,La réplica es una reproducción 1 a 1 en todos los sentidos. Es una copia perfecta del edificio de la empresa.,
Spanish_LATAM,La réplica es una reproducción unívoca en todos los sentidos. Es una copia perfecta del edificio de la empresa.,
Korean,이 모형은 모든 면에서 완전히 똑같은 모형입니다. 우리 회사 건물을 완벽히 복제했습니다.,
Russian,,
Japanese,そのビルは何から何まで寸分違わぬ、会社のビルの完璧なコピーなのです。,
Portuguese_Brazil,A réplica está na escala 1:1 em todos os sentidos. É uma cópia perfeita do prédio da empresa.,
Chinese_Simplified,复制大楼在方方面面都进行了 1:1 的还原。它完美复制了我司大楼。,
Chinese_Traditional,那棟大樓幾乎各方面都與我們公司一模一樣。是我們公司大樓的完美複製品。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0064-Harry,
English_US,"However, we do not know why the replica exists. Nobody requested that it be built.",
Description,,
French,"Cependant, nous ignorons si cette réplique existe. Personne n'ayant jamais demandé qu'elle soit construite.",
Italian,"Tuttavia, non sappiamo perché questa replica esista. Nessuno ha fatto richiesta della sua costruzione.",
German,"Allerdings wissen wir nicht, warum diese Nachbildung existiert. Niemand hat ihren Bau beantragt.",
Spanish_Spain,"Sin embargo, no sabemos por qué existe la réplica. Nadie pidió que se construyera.",
Spanish_LATAM,"Sin embargo, no sabemos por qué existe la réplica. Nadie pidió que se construyera.",
Korean,하지만 그 모형이 존재하는 이유는 알 수 없습니다. 만들어달라고 요청한 사람도 없습니다.,
Russian,,
Japanese,しかし、なぜそっくりなビルが存在するのか、その理由はわかりません。誰も建ててくれと頼んだ覚えがない。,
Portuguese_Brazil,"Porém, não sabemos por que a réplica existe. Ninguém pediu que fosse construída.",
Chinese_Simplified,然而我们对它为何存在却一无所知。没有人提出要建造这么一栋大楼。,
Chinese_Traditional,不過，我們不知道那棟複製品為何會出現在那裡。沒有人要求蓋那棟複製品。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0065-Harry,
English_US,"The replica simply came into existence three months ago. As of today, it is completely unused.",
Description,,
French,"Cette réplique est tout simplement née il y a trois mois. À ce jour, elle n'est absolument pas utilisée.",
Italian,Questa replica si è materializzata tre mesi fa. Ad oggi risulta completamente inutilizzata.,
German,Die Nachbildung erschien einfach vor drei Monaten. Bis heute ist sie vollkommen ungenutzt.,
Spanish_Spain,"La réplica se construyó hace tres meses. A día de hoy, se encuentra completamente sin uso.",
Spanish_LATAM,"La réplica apareció hace tres meses. A día de hoy, no tiene uso alguno asignado.",
Korean,그 모형은 3개월 전에 갑자기 만들어졌습니다. 그리고 현재 전혀 사용되지 않고 있습니다.,
Russian,,
Japanese,そのビルは、3ヵ月前に突如現れました。そして今日に至るまで、まったく活用されていない。,
Portuguese_Brazil,"A réplica simplesmente passou a existir três meses atrás. Até hoje, nunca foi usada.",
Chinese_Simplified,它就在 3 个月前突然冒了出来。直到今天，大楼依然无人使用。,
Chinese_Traditional,那棟複製品在三個月前突然出現。到了今天，仍完全未被使用。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0066-Harry,
English_US,"Therefore, we must now discuss: what ought to be done with the replica?",
Description,,
French,"Par conséquent, nous devons poser une question : que faire de cette réplique ?",
Italian,Dobbiamo quindi porci una domanda: cosa fare con questa replica?,
German,Darum müssen wir klären: Was soll mit der Nachbildung passieren?,
Spanish_Spain,"Por lo tanto, ahora debemos hablar de lo siguiente: ¿qué se debe hacer con la réplica?",
Spanish_LATAM,"Por lo tanto, ahora debemos hablar de lo siguiente: ¿qué se debe hacer con la réplica?",
Korean,그러므로 이 모형을 어떻게 처리할지 논의할 필요가 있습니다.,
Russian,,
Japanese,ついては、我々は話し合わねばなりません。そっくりなビルをどうするべきか。,
Portuguese_Brazil,"Portanto, agora precisamos discutir: o que deve ser feito com a réplica?",
Chinese_Simplified,因此我们必须做出决定：要拿这栋复制大楼怎么办？,
Chinese_Traditional,因此，我們必須討論：我們該拿那棟複製品怎麼辦？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0067-Harry,
English_US,Several proposals have been made. The first is to burn it to the ground.,
Description,,
French,Plusieurs propositions ont été émises. La première suggère de la réduire en cendres.,
Italian,Sono state avanzate diverse proposte. La prima è quella di raderla al suolo.,
German,"Mehrere Vorschläge wurden eingereicht. Der erste lautet, sie niederzubrennen.",
Spanish_Spain,Se han hecho varias propuestas. La primera es quemarla hasta los cimientos.,
Spanish_LATAM,Se hicieron varias propuestas. La primera es quemarla hasta los cimientos.,
Korean,몇 가지 제안이 있었습니다. 첫 번째 제안은 완전히 태워버리는 것입니다.,
Russian,,
Japanese,そこで、いくつかの提案が出されました。1つ目は焼き尽くすことです。,
Portuguese_Brazil,Várias propostas foram apresentadas. A primeira é queimá-la totalmente.,
Chinese_Simplified,目前有几条提议。第一条提议，把它付之一炬。,
Chinese_Traditional,有幾項提議。首先，把它燒掉。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0068-Harry,
English_US,"However, a problem logically presents itself: will burning the replica cause the main building to burn as well?",
Description,,
French,"Néanmoins, cela pose un problème logistique : est-ce que le fait de brûler la réplique entraînera la crémation des locaux principaux aussi ?",
Italian,"Ciò pone un quesito logico: la distruzione della replica potrebbe causare anche la distruzione dell'edificio principale?",
German,Hier besteht allerdings ein logisches Problem: Wird das Niederbrennen der Nachbildung auch zum Abbrennen des Hauptgebäudes führen?,
Spanish_Spain,"Sin embargo, lógicamente se presenta un problema: ¿quemar la réplica provocará que también se queme el edificio principal?",
Spanish_LATAM,"Sin embargo, resulta lógico que se presente un problema: ¿quemar la réplica provocará que también se queme el edificio principal?",
Korean,"하지만 논리적으로 다음과 같은 문제가 발생합니다. ""모형을 태우다가 본 건물까지 불타는 것은 아닐까?""",
Russian,,
Japanese,しかし論理的に考えれば問題が生じます。そっくりなビルを燃やしたら、会社のビルも焼け落ちるのでは？,
Portuguese_Brazil,"Porém, um problema logicamente se apresenta: queimar a réplica fará com que o prédio principal também queime?",
Chinese_Simplified,如此自然就带来一个问题：烧掉复制大楼，会导致原大楼一并着火吗？,
Chinese_Traditional,不過，這裡有一個邏輯上的問題：燃燒複製品會不會導致本體大樓起火燃燒呢？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0069-Harry,
English_US,"It is impossible to know the answer to this question, therefore we should proceed with caution.",
Description,,
French,Il est impossible de répondre à cette question et nous devons donc agir avec prudence.,
Italian,"È impossibile conoscere la risposta a questa domanda, per cui bisogna procedere con estrema cautela.",
German,"Eine Antwort ist unmöglich, darum sollten wir mit größter Vorsicht vorgehen.",
Spanish_Spain,"Es imposible saber la respuesta a esta pregunta, por lo que debemos proceder con cautela.",
Spanish_LATAM,"Es imposible saber la respuesta a esta pregunta, por lo que debemos proceder con cautela.",
Korean,이 질문에 대한 답을 알 수 없으므로 신중하게 진행해야 합니다.,
Russian,,
Japanese,この疑問の答えは知る由もない。ですから、慎重に事を進めねばなりません。,
Portuguese_Brazil,"É impossível saber a resposta para essa pergunta, portanto, devemos seguir com cautela.",
Chinese_Simplified,答案无从而知，因此我们必须谨慎行事。,
Chinese_Traditional,我們無法得知此問題的答案，因此我們必須謹慎處理。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0070-Harry,
English_US,"A second proposal: whenever a meeting is held in the main building, we hold that same exact meeting in the replica as well.",
Description,,
French,"Deuxième proposition : chaque fois qu'une réunion se tient dans les locaux principaux, nous organisons cette même réunion dans la réplique aussi.",
Italian,"Seconda proposta: ogni volta che si tiene una riunione nell'edificio principale, si potrebbe tenere la stessa identica riunione anche nella replica.",
German,"Ein zweiter Vorschlag: Wann immer eine Besprechung im Hauptgebäude stattfindet, halten wir die gleiche Besprechung auch in der Nachbildung ab.",
Spanish_Spain,"Una segunda propuesta: siempre que se celebre una reunión en el edificio principal, celebramos exactamente la misma reunión en la réplica también.",
Spanish_LATAM,"Una segunda propuesta: siempre que se celebre una reunión en el edificio principal, debemos celebrar la misma reunión en la réplica también.",
Korean,두 번째 제안은 본 건물에서 회의할 때마다 모형 건물에서도 정확히 똑같은 회의를 진행하는 것입니다.,
Russian,,
Japanese,2つ目の提案は、会社のビルで会議を行う際に必ず、そっくりなビルのほうでも、まったく同じ会議を開くことです。,
Portuguese_Brazil,"Uma segunda proposta: sempre que uma reunião for realizada no prédio principal, realizamos exatamente a mesma reunião na réplica.",
Chinese_Simplified,第二条提议：不论我们何时在原大楼内召开会议，我们都得在复制大楼里召开相同的会议。,
Chinese_Traditional,第二項提議：只要本體大樓舉行任何會議，我們就在複製品中召開相同會議。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0071-Harry,
English_US,"This proposal would take full advantage of the existence of the replica, which is good.",
Description,,
French,"Cette proposition permettrait de tirer un avantage maximum de l'existence de la réplique, ce qui est positif.",
Italian,"Questa proposta permetterebbe di trarre pieno vantaggio dell'esistenza della replica, che non sarebbe sbagliato.",
German,"Dieser Vorschlag würde das Potenzial der Nachbildung voll ausnutzen, was gut ist.",
Spanish_Spain,"Esta propuesta aprovecharía al máximo la existencia de la réplica, lo cual es bueno.",
Spanish_LATAM,"Esta propuesta aprovecharía al máximo la existencia de la réplica, lo cual es bueno.",
Korean,이 제안은 현존하는 모형을 최대한 활용할 수 있다는 점에서 좋습니다.,
Russian,,
Japanese,この案なら、そのビルの存在を最大限に活用できますので、まずまずです。,
Portuguese_Brazil,"Essa proposta faria uso total da existência da réplica, o que é bom.",
Chinese_Simplified,按该建议，我们能将复制大楼充分利用起来，这非常好。,
Chinese_Traditional,這項提議能夠徹底善用複製品，這是好事。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0072-Harry,
English_US,A third proposal: airlift the replica to another location.,
Description,,
French,Troisième proposition : envoyer la réplique ailleurs par voie aérienne.,
Italian,Terza proposta: trasportare in aereo la replica in un altro luogo.,
German,Ein dritter Vorschlag: Luftverschiffung der Nachbildung an einen anderen Standort.,
Spanish_Spain,Una tercera propuesta: transportar la réplica por aire a otro lugar.,
Spanish_LATAM,Una tercera propuesta: transportar la réplica a otro lugar por aire.,
Korean,세 번째 제안은 항공기를 통해 모형을 다른 위치로 이동시키는 것입니다.,
Russian,,
Japanese,3つ目の提案は、そっくりなビルを別の場所へ空輸すること。,
Portuguese_Brazil,Uma terceira proposta: levar por via aérea a réplica para outro local.,
Chinese_Simplified,第三条提议：把复制大楼整个打包空运到别处。,
Chinese_Traditional,第三項提議：將複製品空運至其他地點。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0073-Harry,
English_US,"There is a known location, two blocks away on 14th Avenue, where the replica could fit nicely.",
Description,,
French,"On connaît un endroit, à deux rues d'ici sur la 14e avenue, où la réplique pourrait bien s'intégrer.",
Italian,"C'è un posto, a due isolati di distanza sulla 14ª Avenue, dove la replica potrebbe essere perfettamente collocata.",
German,"Es gibt ein Grundstück in zwei Blocks Entfernung an der 14. Straße, wo die Nachbildung gut passen würde.",
Spanish_Spain,"Hay una ubicación conocida, a dos calles de distancia en la Avenida 14, donde la réplica podría encajar a la perfección.",
Spanish_LATAM,"Hay una ubicación conocida, a dos cuadras de distancia en la calle 14, donde la réplica podría encajar a la perfección.",
Korean,두 블록 떨어진 14번가에 모형이 딱 들어갈 만한 장소가 있는 것으로 확인됩니다.,
Russian,,
Japanese,2ブロック先の14番通りに、このビルがぴったり収まる場所があります。,
Portuguese_Brazil,"Há um local conhecido, há dois quarteirões na 14º Avenida, onde a réplica se encaixaria perfeitamente.",
Chinese_Simplified,目前备选地点位于两个街区外的第 14 大道，那里完全能够容纳复制大楼。,
Chinese_Traditional,在兩個街區外的第十四大道上，有一個地點可以安置複製品。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0074-Harry,
English_US,A fourth proposal: perhaps employees working in the replica building can be poached to work for us instead.,
Description,"""Poached"" in this sense means to hire away from another company",
French,"Quatrième proposition : on pourrait débaucher des employés qui travaillent dans la réplique pour qu'ils viennent travailler à notre place.",
Italian,Quarta proposta: potremmo prendere i dipendenti che lavorano nella replica per farli lavorare nel nostro edificio.,
German,"Ein vierter Vorschlag: Vielleicht lassen sich Mitarbeiter aus der Nachbildung abwerben, um stattdessen für uns zu arbeiten.",
Spanish_Spain,Una cuarta propuesta: tal vez se pueda contratar a los empleados que trabajan en el edificio de réplica para que trabajen para nosotros.,
Spanish_LATAM,Una cuarta propuesta: tal vez se pueda contratar a los empleados que trabajan dentro de la réplica para que trabajen para nosotros.,
Korean,네 번째 제안은 모형 건물의 인력을 빼 와서 우리 회사에서 일하도록 하는 것입니다.,
Russian,,
Japanese,4つ目の提案は、そっくりのビルで働いている人々を引き抜き、我々の会社で働いてもらうこと。,
Portuguese_Brazil,Uma quarta proposta: talvez os funcionários que trabalham na réplica possam ser capturados para trabalhar para nós.,
Chinese_Simplified,第四条提议：保留复制大楼，以后我们可以从那边挖人过来上班。,
Chinese_Traditional,第四項提議：或許可以挖角在複製品大樓中工作員工來為我們工作。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0075-Harry,
English_US,It is always good to consider new venues for recruitment.,
Description,,
French,Il est toujours intéressant de considérer de nouveaux locaux pour les recrues.,
Italian,È sempre bene considerare nuove fonti per il reclutamento.,
German,"Neue Orte zur Bewerbersuche zu erschließen, lohnt sich immer.",
Spanish_Spain,Siempre es bueno considerar nuevas vías de contratación.,
Spanish_LATAM,Siempre es bueno considerar nuevas vías de contratación.,
Korean,새로운 채용 기회를 모색하는 것은 늘 유익한 일입니다.,
Russian,,
Japanese,新しい採用手段は、あるに越したことはありませんからね。,
Portuguese_Brazil,É sempre bom considerar novos locais para recrutamento.,
Chinese_Simplified,拓宽招募渠道总是不会错的。,
Chinese_Traditional,考慮新的招聘場所總是一件好事。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0076-Harry,
English_US,"And finally, it goes without saying that we have been freely using the replica's parking lot.",
Description,,
French,"Et enfin, il va sans dire que nous utilisons gratuitement le parking de la réplique.",
Italian,"E infine, è ovvio che abbiamo approfittato del parcheggio gratuito della replica.",
German,Und natürlich haben wir die Parkplätze der Nachbildung selbstredend genutzt.,
Spanish_Spain,"Y por último, ni que decir tiene que hemos estado utilizando libremente el aparcamiento de la réplica.",
Spanish_LATAM,"Y por último, cabe mencionar que hemos estado utilizando el estacionamiento de la réplica a nuestro antojo.",
Korean,마지막으로 우리는 모형 건물의 주차장을 자유롭게 이용하고 있습니다.,
Russian,,
Japanese,最後に、我々がそのビルの駐車場を自由に使っていることは言うまでもありません。,
Portuguese_Brazil,"E, por fim, não é preciso dizer que estamos usando livremente a réplica como estacionamento.",
Chinese_Simplified,最后一项提议更是不用说，毕竟我们本就一直在免费使用复制大楼那边的停车位。,
Chinese_Traditional,最後，不用說，我們已開始任意使用複製品大樓的停車場。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0077-Harry,
English_US,This last benefit is expected to continue regardless of which course of action we take.,
Description,,
French,Ce dernier avantage devrait se perpétuer quelle que soit la décision que nous prendrons.,
Italian,Si prevede che quest’ultimo vantaggio continui indipendentemente dalla linea di condotta intrapresa.,
German,Letztgenannter Vorteil lässt sich wahrscheinlich unabhängig vom weiteren Vorgehen endlos nutzen.,
Spanish_Spain,Se espera que este último beneficio continúe sin importar la decisión que tomemos.,
Spanish_LATAM,Se espera que este último beneficio continúe sin importar la decisión que tomemos.,
Korean,이 마지막 이점은 우리가 어떤 조처를 하든 계속 누릴 수 있을 것으로 예상됩니다.,
Russian,,
Japanese,どの案を実行したとしても、この最後の恩恵は享受し続けることになります。,
Portuguese_Brazil,Espera-se que esse último benefício continue independentemente da ação tomada.,
Chinese_Simplified,不管我们决定对复制大楼采取什么措施，这一现状将维持不变。,
Chinese_Traditional,不論我們採取何項措施，最後一項好處都不受影響。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0078-Harry,
English_US,This is a summary of the proposals that have been put forth thus far.,
Description,,
French,"Ceci est un résumé des propositions qui nous ont été soumises jusqu'à présent.",
Italian,Questa è la sintesi delle proposte avanzate finora.,
German,Das war eine Zusammenfassung der bisherigen Vorschläge.,
Spanish_Spain,Este es un resumen de las propuestas que se han presentado hasta el momento.,
Spanish_LATAM,Este es un resumen de las propuestas que fueron presentadas hasta el momento.,
Korean,"자, 현시점까지 제시된 제안을 요약해 봤습니다.",
Russian,,
Japanese,さて、今までに提案されたアイデアの要点をご紹介しました。,
Portuguese_Brazil,Esse é um resumo das propostas apresentadas até agora.,
Chinese_Simplified,以上是截止目前的全部提议。,
Chinese_Traditional,這就是目前幾項提議的總結。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0079-Harry,
English_US,I will now open the floor for questions and suggestions.,
Description,,
French,Je me tiens maintenant prêt à répondre aux questions et suggestions.,
Italian,Ora sono pronto a rispondere a eventuali domande e ascoltare i suggerimenti.,
German,Ich freue mich auf Fragen und Ideen.,
Spanish_Spain,Ahora daré inicio al espacio para preguntas y sugerencias.,
Spanish_LATAM,Ahora daré inicio al espacio para preguntas y sugerencias.,
Korean,이제부터는 여러분의 질문과 제안을 받겠습니다.,
Russian,,
Japanese,ここからは質問や提案を受け付けます。,
Portuguese_Brazil,Vou dar a oportunidade para perguntas e sugestões.,
Chinese_Simplified,现在请随意提出问题和建议。,
Chinese_Traditional,現在開放提問跟建議。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0080-Choice,
English_US,Question: why not just leave it be?,
Description,,
French,Question : et si on ne faisait rien du tout ?,
Italian,Domanda: perché non lasciar perdere?,
German,Frage: Warum lasst ihr sie nicht einfach in Ruhe?,
Spanish_Spain,Pregunta: ¿por qué no dejarlo así?,
Spanish_LATAM,Pregunta: ¿por qué no dejarlo así?,
Korean,질문입니다. 그냥 두면 안 되나요?,
Russian,,
Japanese,質問： そのままにしたら？,
Portuguese_Brazil,Pergunta: Por que não deixamos ela em paz?,
Chinese_Simplified,提问：为什么干脆不去管它呢？,
Chinese_Traditional,提問：何不就放任不管呢？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0081-Choice,
English_US,Suggestion: build another replica.,
Description,,
French,Suggestion : construire une autre réplique.,
Italian,"Suggerimento: costruire un'altra replica.",
German,Vorschlag: Baut noch eine Nachbildung.,
Spanish_Spain,Sugerencia: construir otra réplica.,
Spanish_LATAM,Sugerencia: construir otra réplica.,
Korean,제안입니다. 모형을 또 하나 건설합시다.,
Russian,,
Japanese,提案： そっくりなビルをもう1つ建てる。,
Portuguese_Brazil,Sugestão: Construir outra réplica.,
Chinese_Simplified,建议：再建一栋复制大楼。,
Chinese_Traditional,建議：蓋另一棟複製品。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0082-Harry,
English_US,"""Leave it be""? I don't understand.",
Description,From [0080-Choice],
French,"""Ne rien faire du tout"" ? Je ne comprends pas.",
Italian,"""Lasciar perdere""? Non capisco.",
German,„In Ruhe lassen“? Ich verstehe nicht.,
Spanish_Spain,"¿""Dejarlo así""? No lo entiendo.",
Spanish_LATAM,¿«Dejarlo así»? No entiendo.,
Korean,"그냥 둔다'고요? 무슨 말씀이신지 모르겠군요.",
Russian,,
Japanese,“そのままに”？ どういうことです？,
Portuguese_Brazil,"""Deixar em paz""? Não entendo.",
Chinese_Simplified,“不去管它”？我没听懂。,
Chinese_Traditional,「放任不管」？我不懂。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0083-Alta,
English_US,"The replica isn't doing anything. Just let it stay there.",
Description,,
French,La réplique ne fait rien. On la laisse où elle est.,
Italian,La replica non dà alcun fastidio. Lasciala stare lì e basta.,
German,Die Nachbildung macht gar nichts. Lasst sie doch einfach stehen.,
Spanish_Spain,La réplica no hace nada. Deja que se quede ahí.,
Spanish_LATAM,La réplica no hace nada. Deja que se quede ahí y ya.,
Korean,모형은 아무 역할도 하지 않습니다. 그냥 거기 있을 뿐이죠.,
Russian,,
Japanese,そのビルは何の邪魔にもなってないだろ。放置すればいい。,
Portuguese_Brazil,A réplica não está fazendo nada. Deixa ela lá.,
Chinese_Simplified,复制大楼又没有妨碍到我们。干脆放着不管吧。,
Chinese_Traditional,那棟複製品什麼都沒做。讓它留在那裡就好啦。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0084-Harry,
English_US,...,
Description,,
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,,
Japanese,…,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0085-Harry,
English_US,...I believe there has been a miscommunication. This is an EXACT REPLICA of the company building.,
Description,,
French,"… Je crois qu'il s'agit d'un malentendu. Il s'agit d'une RÉPLIQUE EXACTE des locaux de l'entreprise.",
Italian,"… Credo che ci sia stato un malinteso. Si tratta di una REPLICA ESATTA dell'edificio aziendale.",
German,"…Ich glaube, es gibt ein Kommunikationsproblem. Es ist eine PERFEKTE NACHBILDUNG unseres Firmengebäudes.",
Spanish_Spain,Creo que ha habido un malentendido. Es una RÉPLICA EXACTA del edificio de la empresa.,
Spanish_LATAM,Creo que hubo un malentendido. Es una RÉPLICA EXACTA del edificio de la empresa.,
Korean,...뭔가 오해가 있었던 것 같네요. 제가 말하는 건 회사 건물과 완전히 똑같은 모형입니다.,
Russian,,
Japanese,…どうやら話が伝わっていないようですね。会社のビルと、まったく同じビルなんですよ。,
Portuguese_Brazil,Creio que houve um problema de comunicação. Essa é uma RÉPLICA EXATA do prédio da empresa.,
Chinese_Simplified,……我想我们之间可能出现了交流问题。那是一栋和我司大楼一模一样的复制品。,
Chinese_Traditional,……我一定是說得不夠清楚。那棟大樓徹底複製了我們的公司大樓。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0086-Harry,
English_US,Exact. 1-to-1. Something MUST be done.,
Description,,
French,Exacte. Copie conforme. Il faut faire quelque chose.,
Italian,Replica esatta. Copia conforme. Bisogna far qualcosa.,
German,Perfekt. 1-zu-1. Es MUSS etwas getan werden.,
Spanish_Spain,Exacta. 1 a 1. Se debe hacer algo.,
Spanish_LATAM,Exacta. Unívoca. Es MENESTER que se haga algo.,
Korean,완전히 똑같아요. 모든 면에서. 반드시 조치가 필요해요.,
Russian,,
Japanese,寸分違わぬビルだ。絶対に何とかしなくては。,
Portuguese_Brazil,Exata: Um para um. Algo PRECISA ser feito.,
Chinese_Simplified,别无二致。1:1 复刻。我们必须有所行动。,
Chinese_Traditional,百分之百。全方位複製。我們一定要有所作為。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business4_RAW-0087-Choice,
English_US,"Oh, well in that case, then sure.",
Description,,
French,"Ah, bon… alors dans ce cas… bien sûr.",
Italian,Oh... bè in questo caso... allora certo.,
